match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goals,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_blockedScoringAttempt
12528092,home,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181.0,19636,M,796023,EUR,765676800,F,9,9,False,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,3.0,2.0,,,,,,75.0,25.0,6.9,12.0,0.00399268,3,,,,,1.0,2.0,7.0,,4.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,0.148,0.3519,,,,2.0,,,nazon,1.0,,,,,
12528092,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186.0,87,M,1088715,EUR,1074384000,F,99,99,True,9.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,7.0,5.0,,,1.0,,,,45.0,17.0,7.2,5.0,0.148071,2,,,,,1.0,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,2.0,1.0,0.1905,0.4418,1.0,,,1.0,,,,,,,,,
12528092,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,859748,EUR,763344000,M,20,20,True,6.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,,,1.0,,,,21.0,9.0,6.5,3.0,0.0050627,0,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
12528092,home,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172.0,36,M,976993,EUR,1025136000,M,77,77,True,5.0,3.0,,,0.0,1.0,2.0,3.0,4.0,1.0,,,2.0,,,,15.0,8.0,6.8,2.0,0.0141433,0,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12528092,home,Kayserispor,Kayra Cihan,kayra-cihan,K. Cihan,D,38,187.0,49,M,1982283,EUR,1191110400,D,29,29,True,,,,,0.0,,,,,,,,,,,,8.0,2.0,6.6,,,0,,,,,,,,,,,,2.0,,,,,,,,,,Kayra Cihan,,,,,,,,,,,
12528092,home,Kayserispor,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183.0,619,M,250477,EUR,702000000,D,17,17,True,,,,,0.0,,,,,,,,,,,,8.0,2.0,6.9,,,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12528092,home,Kayserispor,Mehmet Şamil Öztürk,ozturk-mehmet-samil,M. Ş. Öztürk,G,33,194.0,25,M,1216027,EUR,1115596800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Mehmet Ozturk,,,,,,,,,,,
12528092,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184.0,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528092,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,103,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528092,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176.0,59,M,993108,EUR,924307200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528092,home,Kayserispor,Burak Arslan,burak-arslan,B. Arslan,M,88,,3,,1982282,EUR,1119484800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Burak Arslan,,,,,,,,,,,
12528092,away,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195.0,145,M,882110,EUR,905904000,G,1,1,False,25.0,12.0,17.0,4.0,0.0,10.0,11.0,2.0,14.0,2.0,,,12.0,2.0,3.0,4.0,90.0,43.0,7.5,13.0,0.00282725,0,0.2742,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,2.0,,
12528092,away,Bodrum FK,Uzeyir Ergun,uzeyir-ergun,U. Ergun,D,23,178.0,29,M,996122,EUR,720835200,D,23,23,False,20.0,16.0,2.0,,0.0,12.0,12.0,6.0,12.0,2.0,,,3.0,,,,78.0,37.0,7.0,9.0,0.430988,0,,,4.0,2.0,1.0,,3.0,1.0,1.0,,,2.0,,,2.0,2.0,,,,,2.0,,,,,,,,,,,1.0,
12528092,away,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184.0,457,M,111746,EUR,748915200,D,15,15,False,23.0,15.0,8.0,2.0,0.0,14.0,17.0,1.0,6.0,3.0,,,4.0,,,,90.0,38.0,6.7,8.0,0.00107619,0,,,,,2.0,,4.0,,,,,3.0,,4.0,3.0,2.0,,2.0,,,1.0,,,,,,,,,,,,
12528092,away,Bodrum FK,Ali Aytemur,ali-aytemur,A. Aytemur,D,34,184.0,29,M,802650,EUR,828489600,D,34,34,False,23.0,17.0,7.0,3.0,0.0,11.0,13.0,6.0,10.0,5.0,1.0,1.0,6.0,,,,90.0,36.0,6.7,7.0,0.00346187,1,,,,,1.0,1.0,4.0,,1.0,1.0,,5.0,,,2.0,,1.0,2.0,0.0158,,,,,,,,,,,,,,
12528092,away,Bodrum FK,Cenk Şen,cenk-sen,C. Şen,D,77,170.0,45,M,957359,EUR,970444800,D,77,77,False,18.0,17.0,1.0,1.0,0.0,7.0,8.0,10.0,11.0,,,,1.0,,,,88.0,37.0,6.8,4.0,0.00609582,0,,,1.0,,1.0,,2.0,,,,,5.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
12528092,away,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,5,5,False,40.0,30.0,4.0,1.0,0.0,16.0,19.0,14.0,21.0,3.0,,,4.0,,,,90.0,49.0,6.6,11.0,0.0350027,1,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,2.0,,0.0292,,,,,1.0,,,,,,,,,1.0
12528092,away,Bodrum FK,Fredy,fredy,Fredy,M,16,169.0,1026,M,845281,EUR,638496000,M,16,16,False,44.0,35.0,6.0,4.0,0.0,12.0,14.0,23.0,33.0,6.0,5.0,2.0,5.0,,,,90.0,67.0,7.1,18.0,0.640654,0,,True,3.0,,3.0,1.0,9.0,1.0,1.0,,,2.0,,,2.0,,2.0,1.0,,,1.0,,,2.0,,,,,,,,1.0,
12528092,away,Bodrum FK,Pedro Brazão,pedro-brazao,P. Brazão,M,10,172.0,167,M,981535,EUR,1041206400,M,20,20,False,30.0,20.0,5.0,1.0,0.0,7.0,13.0,14.0,18.0,8.0,4.0,3.0,4.0,,,,88.0,49.0,7.8,15.0,0.636847,3,,,1.0,1.0,,1.0,7.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,3.0,3.0,0.1744,0.1665,1.0,,,2.0,,,,1.0,,,,,
12528092,away,Bodrum FK,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172.0,1009,M,355024,EUR,804643200,M,10,10,False,33.0,28.0,4.0,3.0,0.0,9.0,11.0,20.0,27.0,9.0,8.0,6.0,4.0,,,,90.0,61.0,7.6,17.0,0.212609,4,,,5.0,1.0,,,4.0,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,0.522,0.2631,2.0,,,4.0,,,,,,,,,2.0
12528092,away,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177.0,450,M,279487,EUR,848016000,M,99,99,False,20.0,14.0,1.0,,0.0,7.0,10.0,7.0,10.0,4.0,2.0,1.0,2.0,,,,61.0,32.0,6.7,8.0,0.00542014,2,,,,,1.0,1.0,4.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.7013,0.039,,,,1.0,1.0,,,,,,,,
12528092,away,Bodrum FK,Gökdeniz Bayrakdar,gokdeniz-bayrakdar,G. Bayrakdar,F,41,181.0,144,M,952564,EUR,1006473600,F,41,41,False,5.0,3.0,,,0.0,,,3.0,5.0,2.0,1.0,1.0,1.0,,,,61.0,13.0,6.8,3.0,0.00252241,0,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,
12528092,away,Bodrum FK,Ahmet Aslan,ahmet-aslan,A. Aslan,M,21,179.0,23,M,1134098,EUR,993772800,M,21,21,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,1.0,,1.0,,,,29.0,13.0,6.4,4.0,0.0070101,0,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,Ahmet Aslan,,,,,,,,,,,
12528092,away,Bodrum FK,Celal Dumanli,celal-dumanli,C. Dumanli,F,48,189.0,27,M,903334,EUR,767491200,F,48,48,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,,,,,,,29.0,12.0,6.5,2.0,0.00105426,4,,,,,3.0,1.0,7.0,1.0,1.0,2.0,2.0,,,,,,,2.0,0.6578,0.4226,,,,1.0,1.0,,,,,,,,
12528092,away,Bodrum FK,George Pușcaș,george-puscas,G. Pușcaș,F,,187.0,1438,M,190319,EUR,828921600,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,12.0,4.0,6.7,,0.00181155,1,,,,,,,,,,1.0,,1.0,,,,,,,0.0362,,,,,,,,,,,,,,
12528092,away,Bodrum FK,Zdravko Dimitrov,zdravko-dimitrov,Z. Dimitrov,M,22,180.0,222,M,871342,EUR,903916800,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,,,,,9.0,13.0,6.6,5.0,0.624598,1,,,3.0,2.0,,,2.0,,,,,,,,,,,,0.0221,,2.0,,,2.0,,,,,,,,,1.0
12528092,away,Bodrum FK,Jonathan Okita,jonathan-okita,J. Okita,M,14,180.0,279,M,809225,EUR,844387200,F,11,11,True,3.0,2.0,1.0,,0.0,1.0,1.0,2.0,3.0,,,,,,,,9.0,4.0,6.6,1.0,0.172203,0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12528092,away,Bodrum FK,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528092,away,Bodrum FK,Ege Bilsel,ege-bilsel,E. Bilsel,D,70,175.0,74,M,1011244,EUR,1073174400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528092,away,Bodrum FK,Süleyman Özdamar,suleyman-ozdamar,S. Ozdamar,D,,182.0,11,M,124952,EUR,730598400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528092,away,Bodrum FK,Erkan Degismez,erkan-degismez,E. Degismez,M,,180.0,9,M,130493,EUR,525484800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528092,away,Bodrum FK,Enes Ogruce,ogruce-enes,E. Ogruce,M,91,184.0,62,M,1395595,EUR,1178150400,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
