match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_bigChanceMissed,captain,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_errorLeadToAGoal,stat_errorLeadToAShot,player_sofascoreId
10433938,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,24.0,13.0,21.0,10.0,5.0,7.0,8.0,17.0,8.0,1.0,2.0,90.0,28.0,7.2,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433938,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,2,2,False,23.0,14.0,5.0,3.0,8.0,11.0,7.0,13.0,6.0,,,90.0,44.0,7.7,11.0,0,7,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10433938,home,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,189,261,M,257497,EUR,765417600,D,6,6,False,18.0,13.0,8.0,4.0,5.0,6.0,8.0,12.0,3.0,,,90.0,26.0,6.7,6.0,0,6,,,3.0,3.0,,,3.0,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10433938,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,182,35,M,135941,EUR,569203200,D,88,88,False,15.0,8.0,5.0,,6.0,9.0,2.0,6.0,6.0,,,90.0,32.0,7.5,9.0,1,20,,,6.0,4.0,1.0,1.0,6.0,,1.0,3.0,,,2.0,6.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
10433938,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,16.0,13.0,2.0,1.0,7.0,7.0,7.0,11.0,5.0,,,90.0,44.0,6.9,10.0,0,58,2.0,1.0,4.0,3.0,1.0,,2.0,,,,2.0,1.0,2.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,
10433938,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,183,122,M,36922,EUR,708739200,M,23,23,False,23.0,14.0,3.0,1.0,7.0,8.0,7.0,15.0,9.0,,,90.0,42.0,7.5,10.0,2,8,,,3.0,8.0,2.0,1.0,,,,4.0,2.0,1.0,,,3.0,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,
10433938,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,15,15,False,18.0,14.0,4.0,1.0,6.0,6.0,9.0,13.0,6.0,,,89.0,36.0,7.2,5.0,1,8,1.0,1.0,1.0,9.0,3.0,3.0,,,,1.0,5.0,5.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
10433938,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,False,25.0,21.0,2.0,2.0,11.0,13.0,10.0,12.0,7.0,,,90.0,43.0,7.0,7.0,2,,,,8.0,7.0,,,3.0,,,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,,2.0,2.0,,True,2.0,1.0,,,,,,,,
10433938,home,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,178,77,M,142541,EUR,752544000,F,17,17,False,10.0,7.0,,,3.0,5.0,4.0,9.0,,,,72.0,25.0,6.5,11.0,1,17,4.0,,3.0,5.0,3.0,1.0,,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,
10433938,home,Sivasspor,Leke James,leke-james,L. James,F,188,128,,226716,EUR,720576000,F,90,90,False,16.0,7.0,,,4.0,7.0,3.0,9.0,1.0,,,80.0,36.0,7.3,16.0,2,,,,9.0,11.0,4.0,2.0,1.0,,,1.0,,,2.0,3.0,7.0,,2.0,1.0,,,,,,3.0,1.0,,2.0,1.0,,,,,
10433938,home,Sivasspor,Samu Sáiz,samu-saiz,S. Sáiz,M,174,123,M,99527,EUR,664502400,F,24,24,False,20.0,14.0,1.0,,5.0,6.0,11.0,16.0,8.0,,,72.0,30.0,6.6,7.0,2,,2.0,2.0,5.0,2.0,1.0,,,,,,1.0,1.0,,,,2.0,1.0,3.0,,,2.0,,,,,2.0,,,,,,,
10433938,home,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,170,1704,M,139502,EUR,719020800,F,26,26,True,9.0,6.0,,,2.0,2.0,4.0,7.0,,,,18.0,10.0,6.5,4.0,0,7,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10433938,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,True,2.0,2.0,,,2.0,2.0,1.0,2.0,3.0,,,18.0,11.0,6.8,4.0,0,,2.0,1.0,3.0,3.0,3.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,
