match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_shotValueNormalized,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_penaltyConceded,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
15197263,home,Preston North End,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193.0,283,M,796986,EUR,869270400.0,G,1,1,False,60.0,51.0,20.0,11.0,0.0,44.0,45.0,7.0,15.0,1.0,11.0,2.0,2.0,1.0,2.0,3.0,3.0,90.0,72.0,7.1,10.0,127.95144515103,19.0,25.305,10.08,0.7129,0,0.22,-0.04,0.19,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197263,home,Preston North End,Jordan Storey,,,jordan-storey,J. Storey,D,14,188.0,66,M,845941,EUR,873158400.0,D,14,14,False,52.0,40.0,1.0,,0.0,25.0,29.0,15.0,23.0,4.0,5.0,,,,,,,90.0,68.0,6.7,13.0,124.13181266226,19.0,20.37,10.605,,2,0.19,0.04,-0.13,,2.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-0.25,,,,,,,,,,,,,,,,,,,,
15197263,home,Preston North End,Liam Lindsay,,,liam-lindsay,L. Lindsay,D,6,193.0,77,M,331219,EUR,813456000.0,D,6,6,False,80.0,71.0,7.0,1.0,0.0,53.0,55.0,18.0,25.0,18.0,4.0,,,,,,,81.0,107.0,8.0,10.0,174.90050745427,23.0,75.81,15.54,,0,0.38,0.04,0.32,,1.0,7.0,2.0,11.0,,,,1.0,1.0,,3.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
15197263,home,Preston North End,Lewis Gibson,,,lewis-gibson,L. Gibson,D,19,186.0,80,M,867443,EUR,963964800.0,D,19,19,False,33.0,30.0,3.0,1.0,0.0,22.0,23.0,8.0,10.0,7.0,2.0,,,,,,,45.0,52.0,7.2,6.0,84.570382572973,11.0,23.205,14.07,,0,0.11,0.02,0.21,,,4.0,3.0,6.0,,,,,2.0,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,
15197263,home,Preston North End,Pol Valentín,,,pol-valentin,P. Valentín,D,2,180.0,52,M,893065,EUR,856483200.0,M,2,2,False,39.0,31.0,10.0,5.0,0.0,10.0,14.0,21.0,25.0,,5.0,,,,,,,90.0,62.0,6.6,16.0,169.70912742374,17.0,73.815,22.785,,0,0.28,0.17,-0.38,,3.0,,6.0,5.0,3.0,,,1.0,2.0,1.0,1.0,,,,3.0,1.0,1.0,,4.0,2.0,1.0,2.0,1.0,13.562669353781,1.0,,,,,,,,
15197263,home,Preston North End,Ali McCann,,,alistair-mccann,A. McCann,M,8,176.0,112,M,891870,EUR,944265600.0,M,8,8,False,64.0,59.0,4.0,2.0,0.0,32.0,33.0,27.0,31.0,,6.0,,,,,,,90.0,78.0,7.4,8.0,171.70151804191,24.0,14.7,12.18,,0,0.46,0.17,-0.05,,1.0,1.0,5.0,6.0,1.0,,,,3.0,1.0,2.0,,,,,1.0,3.0,1.0,1.0,,1.0,,,11.819848095471,1.0,True,,,,,,,
15197263,home,Preston North End,Jordan Thompson,,,jordan-thompson,J. Thompson,M,15,175.0,65,M,800976,EUR,852249600.0,M,15,15,False,71.0,62.0,8.0,4.0,0.0,31.0,33.0,31.0,38.0,4.0,3.0,,,,,,,90.0,86.0,7.2,11.0,154.36052525625,20.0,26.88,22.89,,1,0.35,0.04,-0.03,,,3.0,3.0,4.0,,,1.0,1.0,,,1.0,,-0.03,,,2.0,1.0,,4.0,2.0,1.0,,,23.802665480992,1.0,,,,,,,,
15197263,home,Preston North End,Thierry Small,,,small-thierry,T. Small,M,26,183.0,203,M,1100606,EUR,1091318400.0,M,26,26,False,30.0,22.0,1.0,,0.0,8.0,12.0,14.0,18.0,3.0,,,,,,,,90.0,49.0,6.6,15.0,97.185105202568,10.0,73.605,23.31,,0,-0.15,0.13,0.15,,1.0,,4.0,4.0,1.0,,,,4.0,2.0,,,,,1.0,1.0,1.0,1.0,5.0,1.0,,,,23.556657233147,1.0,,,,,,,,
15197263,home,Preston North End,Lewis Dobbin,,,lewis-dobbin,L. Dobbin,F,17,175.0,469,M,998832,EUR,1041552000.0,F,17,17,False,15.0,12.0,2.0,2.0,0.0,3.0,3.0,9.0,12.0,,2.0,,,,,,,72.0,34.0,6.3,14.0,73.880129050656,10.0,22.365,14.385,,3,-0.03,0.13,-0.12,,,2.0,3.0,4.0,4.0,2.0,1.0,,,,,,-0.52,,8.0,,,1.0,,,,2.0,,14.863237366065,1.0,,1.0,,,,,,
15197263,home,Preston North End,Daniel Jebbison,Daniel Jebbison,,daniel-jebbison,D. Jebbison,F,9,190.0,528,M,1096136,EUR,1057881600.0,F,9,9,False,10.0,7.0,,,0.0,2.0,5.0,5.0,5.0,1.0,4.0,,,,,,,65.0,24.0,6.1,13.0,42.794361420754,5.0,24.885,11.34,,0,-0.13,0.03,-0.01,,1.0,,2.0,2.0,,,,,1.0,,1.0,1.0,,,10.0,1.0,,,,,,,,,,,,,,,,,
