match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
11401980,home,Vitesse,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,182,933,M,1153117,EUR,1059004800,F,35,35,False,36.0,23.0,1.0,,5.0,6.0,18.0,31.0,4.0,,1.0,2.0,,,90.0,50.0,7.5,18.0,0.0989272,3,,35,1.0,,2.0,7.0,9.0,1.0,1.0,,,1.0,,,0.2008,1.0,,,4.0,3.0,,,,,3.0,0.4007,3.0,,,,,
11401980,home,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,182,3151,M,984602,EUR,1066262400,M,17,17,True,20.0,18.0,1.0,1.0,2.0,3.0,16.0,17.0,8.0,,,5.0,,,64.0,41.0,6.2,11.0,0.112982,2,,10,,,,1.0,3.0,5.0,,2.0,,,,2.0,0.1401,1.0,1.0,,2.0,2.0,,,,,,,,,,,,
11401980,home,Vitesse,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,176,22233,M,1218066,EUR,1013385600,F,28,28,True,17.0,11.0,2.0,,1.0,2.0,11.0,19.0,2.0,1.0,,1.0,,,45.0,30.0,6.9,10.0,0.0675811,3,,23,4.0,1.0,,1.0,5.0,1.0,1.0,2.0,,2.0,,1.0,0.0869,1.0,,,,1.0,1.0,,,,,,,hadj.a20,,,,
11401980,home,Vitesse,Andy Visser,visser-andy,A. Visser,F,193,79,M,1613312,EUR,1095811200,F,58,58,True,4.0,1.0,1.0,,,1.0,1.0,3.0,5.0,,,,,,14.0,4.0,6.4,3.0,0.00076951,0,,30,,,2.0,2.0,2.0,,,,,,,,,,,,,3.0,,Andy Visser,,,,,,,,,,
11401980,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,26,,,,,,,,,,,,,,,,,,,,Tom Bramel,,,,,,,,,,
11401980,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190,131,M,874936,EUR,972777600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,Giovanni van Zwam,,,,,,,,,,
11401980,home,Vitesse,Daan Huisman,daan-huisman,D. Huisman,M,189,48,M,1048098,EUR,1027641600,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,home,Vitesse,Adrian Mazilu,adrian-mazilu,A. Mazilu,F,186,591,M,1152449,EUR,1126569600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,Adrian Mazilu,,,,,,,,,,
11401980,home,Vitesse,Thomas Buitink,thomas-buitink,T. Buitink,F,174,85,M,856736,EUR,960940800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,29,,,,,,,,,,,,,,,,,,,,Thomas,Buitink,,,,,,,,,
11401980,home,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,194,90,M,1087744,EUR,1042588800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,188,623,M,803034,EUR,891388800,G,1,1,False,39.0,26.0,22.0,9.0,20.0,24.0,6.0,15.0,,,,6.0,5.0,5.0,90.0,46.0,8.2,13.0,0.00181894,0,0.8651,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,180,337,M,794013,EUR,868924800,D,2,2,False,35.0,24.0,7.0,2.0,10.0,11.0,14.0,29.0,7.0,1.0,5.0,1.0,,,90.0,65.0,7.3,19.0,0.0114847,1,,20,5.0,,5.0,1.0,6.0,1.0,1.0,,,1.0,1.0,3.0,0.016,1.0,,,1.0,1.0,1.0,,,True,,,,,,,,
11401980,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,185,110,M,1049653,EUR,911952000,D,25,25,False,51.0,38.0,11.0,4.0,25.0,28.0,13.0,23.0,4.0,,2.0,7.0,,,90.0,56.0,6.8,15.0,0.00715318,0,,6,,,3.0,3.0,4.0,1.0,1.0,,,,,,,,1.0,,1.0,,,Jamal Amofa,,,,,,,,,,
11401980,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,190,140,M,793742,EUR,838944000,D,4,4,False,28.0,21.0,5.0,3.0,16.0,21.0,5.0,7.0,,,2.0,3.0,,,45.0,32.0,6.9,7.0,0.00304326,0,,4,,,,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,177,6697,M,1046722,EUR,957052800,D,15,15,False,13.0,9.0,3.0,1.0,8.0,10.0,1.0,6.0,2.0,,2.0,1.0,,,69.0,34.0,7.1,9.0,0.00130782,1,,5,3.0,,1.0,,4.0,,,1.0,1.0,1.0,1.0,3.0,0.0449,,,,,1.0,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,187,123,M,932555,EUR,952041600,M,8,8,False,50.0,40.0,5.0,3.0,22.0,25.0,18.0,25.0,4.0,1.0,7.0,10.0,,,90.0,66.0,7.7,11.0,0.294846,2,,8,,,1.0,2.0,2.0,,,1.0,,,,,0.2288,1.0,,3.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,
11401980,away,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,172,76,M,997161,EUR,1024617600,M,20,20,False,19.0,15.0,1.0,,5.0,8.0,10.0,11.0,9.0,2.0,1.0,4.0,,,83.0,30.0,6.4,6.0,0.0128122,0,,16,,,2.0,,5.0,2.0,,,,5.0,2.0,,,,,,,4.0,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,170,177,M,825851,EUR,918950400,M,11,11,False,21.0,19.0,2.0,2.0,5.0,6.0,16.0,20.0,8.0,3.0,1.0,4.0,,,90.0,46.0,7.5,13.0,0.523735,1,,11,5.0,2.0,,1.0,7.0,5.0,2.0,,,1.0,,3.0,0.0245,5.0,1.0,,3.0,1.0,,,,,1.0,0.2141,,,,2.0,,
11401980,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,193,297,M,978823,EUR,909100800,M,18,18,False,27.0,20.0,3.0,3.0,6.0,8.0,14.0,20.0,8.0,2.0,1.0,2.0,,,90.0,48.0,7.3,13.0,0.0623129,3,,19,1.0,,2.0,,6.0,4.0,3.0,,,,,3.0,0.6989,1.0,2.0,,1.0,1.0,2.0,,,,1.0,0.2284,,,,,1.0,
11401980,away,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,175,591,M,878599,EUR,921801600,M,23,23,False,23.0,15.0,5.0,3.0,7.0,9.0,11.0,18.0,7.0,2.0,,3.0,,,76.0,43.0,7.2,15.0,0.505034,3,,17,4.0,3.0,,1.0,5.0,3.0,2.0,1.0,,1.0,,1.0,0.9895,2.0,3.0,,2.0,1.0,,,,,2.0,0.7919,1.0,,,1.0,1.0,1.0
11401980,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,185,433,M,841420,EUR,821577600,F,16,16,False,12.0,7.0,1.0,,2.0,3.0,5.0,10.0,3.0,,,3.0,,,69.0,18.0,6.6,8.0,0.0606864,2,,16,1.0,,3.0,,,,,,,,,,0.2581,2.0,,,2.0,,1.0,,,,1.0,0.1153,,,,,1.0,
11401980,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,185,79,M,133168,EUR,703123200,D,3,3,True,19.0,12.0,6.0,,8.0,9.0,4.0,10.0,,,6.0,,,,45.0,27.0,6.8,7.0,0.00104998,0,,3,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,179,80,M,1014260,EUR,981676800,D,24,24,True,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,21.0,11.0,6.7,2.0,0.0015852,0,,36,,,,1.0,3.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,183,162,M,964766,EUR,1023148800,F,32,32,True,4.0,3.0,,,,,3.0,4.0,8.0,,2.0,2.0,,,21.0,17.0,7.2,9.0,0.0528566,1,,23,,,3.0,,2.0,3.0,1.0,,,1.0,,,0.0474,2.0,1.0,,5.0,2.0,,,,,1.0,0.1068,,,1.0,1.0,,
11401980,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,173,868,M,1029724,EUR,1069027200,F,29,29,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,,2.0,1.0,,,14.0,12.0,7.5,2.0,0.052616,2,,7,1.0,,,,,1.0,,,,,,,0.6558,1.0,,,,,1.0,,,,1.0,0.8184,,,,,,1.0
11401980,away,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,186,47,M,1171238,EUR,1072569600,D,28,28,True,3.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,1.0,1.0,,,13.0,9.0,7.0,2.0,0.00116233,0,,28,2.0,,1.0,,3.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,187,88,M,987647,EUR,962323200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401980,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,187,69,M,360006,EUR,829785600,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
