match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,from,playerName,reason,rescinded
12388506,FT,0.0,7.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12388506,,,,,82,,,9,,,substitution,122947866.0,False,False,regular,,,,,,
12388506,,0.0,7.0,,78,,,13,,,goal,186048558.0,,False,regular,576752.0,Joseph Boyamba,,,,
12388506,,,,,78,,,13,,,substitution,122947838.0,False,True,regular,,,,,,
12388506,,,,,77,,,14,,,substitution,122947836.0,False,True,regular,,,,,,
12388506,,0.0,6.0,,76,,,15,,,goal,186048545.0,,False,regular,845653.0,Carlo Sickinger,,,,
12388506,,,,,67,,,24,,,substitution,122947819.0,False,False,regular,,,,,,
12388506,,,,,63,,,28,,,substitution,122947791.0,False,True,regular,,,,,,
12388506,,,,,63,,,28,,,substitution,122947790.0,False,True,regular,,,,,,
12388506,,0.0,5.0,,61,,,30,,,goal,186048158.0,,False,regular,1131347.0,Frederik Schmahl,,,,
12388506,,,,,54,,,37,,,substitution,122947725.0,False,False,regular,,,,,,
12388506,,,,,54,,,37,,,substitution,122947724.0,False,False,regular,,,,,,
12388506,,0.0,4.0,,51,,,40,,,goal,186047618.0,,False,regular,1097603.0,Paul Stock,,,,
12388506,,,,,46,,,45,,,substitution,122947679.0,False,True,regular,,,,,,
12388506,,,,,46,,,45,,,substitution,122947634.0,False,False,regular,,,,,,
12388506,HT,0.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12388506,,0.0,3.0,,43,,,3,,,goal,186046649.0,,False,ownGoal,182485.0,Yannik Schulze,owngoal,,,
12388506,,0.0,2.0,,32,,,14,,,goal,186046151.0,,False,regular,860461.0,Robin Fellhauer,,,,
12388506,,0.0,1.0,,17,,,29,,,goal,186045546.0,,False,regular,254133.0,Luca Schnellbacher,,,,
12388506,,,,,9,,,37,,,card,121488004.0,,True,yellow,340459.0,Erhan Yilmaz,,Erhan Yilmaz,Foul,False
