match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_challengeLost,captain,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_saves,stat_punches,stat_goalsPrevented,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11067331,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,False,7.0,6.0,,,2.0,2.0,4.0,5.0,2.0,,72.0,16.0,6.9,3.0,0.0,0.0,0.0499782,0,,,5.0,2.0,6.0,4.0,1.0,,,2.0,1.0,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,
11067331,home,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171,1332,M,859970,EUR,889488000,M,15,15,True,8.0,6.0,2.0,1.0,2.0,2.0,4.0,6.0,3.0,,18.0,10.0,6.3,4.0,0.0,0.0,0.0039359,0,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Réver,rever,Réver,D,4,192,176,,39421,EUR,473644800,D,4,4,True,1.0,,1.0,,,,,1.0,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Patrick,patrick,Patrick,M,8,176,632,M,594428,EUR,712368000,M,49,49,True,3.0,1.0,,,,,1.0,3.0,2.0,,1.0,8.0,,5.0,0.0,0.0,0.00854813,0,,,1.0,,4.0,2.0,,2.0,2.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rômulo,,,,,,,,
11067331,home,Atlético Mineiro,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paulo Vitor,,,,,,,,
11067331,home,Atlético Mineiro,Alisson Santana,alisson,Alisson,M,45,183,2043,M,1471221,EUR,1127260800,F,45,45,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubens,,,,,,,,
11067331,home,Atlético Mineiro,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,12.0,9.0,3.0,,9.0,10.0,,2.0,3.0,1.0,45.0,18.0,6.8,4.0,0.0,0.0,3.329e-05,0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,0.2643,,,
11067331,away,Botafogo,Leonel Di Plácido,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,False,46.0,43.0,3.0,2.0,25.0,26.0,19.0,22.0,4.0,,85.0,60.0,6.7,6.0,0.0,0.0,0.0189046,0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11067331,away,Botafogo,Adryelson,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,False,77.0,67.0,6.0,,53.0,55.0,14.0,22.0,4.0,,90.0,83.0,6.9,10.0,0.0,0.0,0.0149101,0,,,2.0,4.0,2.0,7.0,,2.0,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Víctor Cuesta,victor-cuesta,Víctor Cuesta,D,31,187,553,M,587148,EUR,595900800,D,15,15,False,69.0,65.0,4.0,3.0,44.0,44.0,21.0,28.0,4.0,,90.0,82.0,7.1,8.0,0.0,0.0,0.0450324,0,3.0,,,3.0,2.0,4.0,2.0,,,2.0,,,,5.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,False,49.0,40.0,7.0,4.0,20.0,24.0,22.0,29.0,8.0,,90.0,66.0,6.7,13.0,0.0,0.0,0.0513648,0,4.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,,4.0,,,,1.0,,,,,,,,,1.0,True,,,,,,,,,,,,,,
11067331,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,59.0,56.0,4.0,4.0,20.0,20.0,36.0,39.0,2.0,,90.0,72.0,6.8,6.0,0.0702,0.0,0.0225024,3,,,1.0,,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,3.0,,,,,,,,,
11067331,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,75.0,69.0,4.0,3.0,28.0,31.0,41.0,44.0,6.0,,90.0,81.0,7.1,6.0,0.0,0.0,0.327184,0,,,,1.0,2.0,4.0,,3.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,M,37,37,False,30.0,27.0,1.0,1.0,9.0,10.0,18.0,22.0,1.0,,66.0,45.0,6.4,11.0,0.0413,0.0,0.00902617,2,2.0,,2.0,1.0,7.0,5.0,,1.0,,1.0,,4.0,1.0,,3.0,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
11067331,away,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,False,37.0,34.0,,,18.0,18.0,16.0,24.0,1.0,,90.0,45.0,6.3,10.0,0.0,0.0,0.00991746,0,5.0,,4.0,1.0,6.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11067331,away,Botafogo,Victor Sá,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,M,7,7,False,25.0,23.0,,,6.0,7.0,17.0,18.0,1.0,,75.0,34.0,6.9,4.0,0.0122,0.0,0.0202606,1,,,2.0,2.0,3.0,6.0,,,,,2.0,2.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,14.0,8.0,,,2.0,2.0,6.0,12.0,2.0,,67.0,27.0,6.3,16.0,0.0,0.0,0.00578872,0,,,2.0,1.0,7.0,3.0,,,,1.0,,,,,6.0,2.0,,,,,tiquinho_soares_29,4.0,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,10.0,8.0,3.0,1.0,7.0,7.0,1.0,3.0,6.0,1.0,45.0,18.0,6.9,2.0,0.0,0.0,0.00017787,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,0.7954,2.0,1.0,1.0
11067331,away,Botafogo,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,17.0,12.0,4.0,1.0,7.0,7.0,5.0,12.0,2.0,,24.0,23.0,6.7,8.0,0.0153,0.0,0.00332596,1,2.0,,,1.0,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Diego Costa,diego-costa,Diego Costa,F,,187,4454,,21212,EUR,592185600,F,19,19,True,10.0,5.0,,,2.0,2.0,3.0,8.0,1.0,,23.0,14.0,6.4,6.0,0.0,0.0,0.00372395,0,,,2.0,,4.0,,1.0,,,1.0,,,,,,,,,,,diego.costa,1.0,,,,,,,,,,1.0,,,,,,
11067331,away,Botafogo,Matías Segovia,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,True,9.0,8.0,,,2.0,2.0,7.0,9.0,2.0,,15.0,18.0,6.3,7.0,0.0,0.0,0.0098011,0,2.0,1.0,,,3.0,2.0,,2.0,2.0,,,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,4.0,4.0,,,1.0,1.0,3.0,3.0,2.0,,12.0,4.0,6.5,,0.0,0.0,0.00212696,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,Janderson,,,,,,,,
11067331,away,Botafogo,Philipe Sampaio,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067331,away,Botafogo,João Pedro Galvão,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
