match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_penaltyConceded,stat_punches,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wasFouled,stat_totalCross,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_totalContest,stat_shotOffTarget,stat_totalOffside,stat_wonContest,stat_penaltyWon,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed
12764160,home,Ferencváros TC,Barnabás Varga,barnabas-varga,B. Varga,F,25,181.0,5649,M,852434,EUR,783043200,F,19,19,False,,13.0,9.0,,,0.0,1.0,2.0,8.0,11.0,5.0,1.0,2.0,,,,,,,,86.0,24.0,8.7,6.0,0.079818,2,,,,5.0,,,,,1.0,1.0,2.0,2.0,,,,0.8667,1.536,4.0,3.0,,2.0,1.0,,,1.0,,3.0,1.0,1.0,,,
12764160,home,Ferencváros TC,Kristoffer Zachariassen,kristoffer-zachariassen,K. Zachariassen,M,16,180.0,333,M,548312,EUR,759628800,M,16,16,True,,5.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,,2.0,,2.0,,,,,,28.0,13.0,6.8,3.0,0.00667531,1,,,,2.0,,,,1.0,1.0,,1.0,,,,,0.0739,0.3667,,1.0,,1.0,,,,1.0,,,,,,,
12764160,home,Ferencváros TC,Mohamed Ali Ben Romdhane,ben-romdhane-mohamed-ali,M. Romdhane,M,5,185.0,9787,M,966891,EUR,936576000,M,7,7,True,,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,1.0,,,,,,,,16.0,10.0,6.2,5.0,9.565e-05,0,,,,5.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,3.0,,,1.0,,mohamed_ali_ben_romdhan,,
12764160,home,Ferencváros TC,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175.0,232,M,606190,EUR,872035200,M,88,88,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,8.0,1.0,6.5,,0.00014851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Aleksandar Pešić,aleksandar-pesic,A. Pešić,F,8,190.0,364,M,41069,EUR,706406400,F,8,8,True,,1.0,,,,0.0,,1.0,,,,,,,,,,,,,8.0,2.0,6.5,1.0,,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Gábor Szalai,gabor-szalai,G. Szalai,D,22,191.0,351,M,1147932,EUR,960508800,D,22,22,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,,,3.0,2.0,,,3.24e-05,0,,Gábor Szalai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Ádám Varga,adam-varga,Á. Varga,G,1,191.0,122,M,921139,EUR,918777600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ádám,Varga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Levente Őri,levente-ori,L. Őri,G,33,,28,M,1088673,EUR,1051574400,G,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Levente Ori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Endre Botka,endre-botka,E. Botka,D,21,180.0,309,M,134863,EUR,777772800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Norbert Kaján,norbert-kajan,N. Kaján,D,54,179.0,102,M,1385121,EUR,1094860800,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Alex Tóth,alex-toth,A. Tóth,M,27,181.0,3659,M,1476524,EUR,1130025600,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Zsombor Gruber,zsombor-gruber,Z. Gruber,F,30,183.0,615,M,1108206,EUR,1094515200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,home,Ferencváros TC,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,F,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Ricardo Friedrich,ricardo-friedrich,R. Friedrich,G,1,188.0,89,M,794783,EUR,729993600,G,1,1,False,,13.0,10.0,3.0,,0.0,10.0,11.0,,2.0,,,4.0,,,1.0,1.0,2.0,,,90.0,17.0,5.7,3.0,3.455e-05,0,-1.087,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180.0,369,M,44848,EUR,667094400,D,17,17,False,,52.0,46.0,3.0,2.0,0.0,22.0,24.0,24.0,29.0,2.0,,4.0,,,,,,,,82.0,62.0,6.3,8.0,0.0817486,0,,,,,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
12764160,away,Malmö FF,Colin Rösler,colin-rosler,C. Rösler,D,19,186.0,116,M,907462,EUR,956361600,D,19,19,False,,74.0,70.0,6.0,3.0,0.0,41.0,42.0,29.0,32.0,4.0,1.0,4.0,,1.0,,,,,,90.0,78.0,6.3,5.0,0.0530895,0,,,,2.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,
12764160,away,Malmö FF,Nils Zätterström,nils-zatterstrom,N. Zätterström,D,13,192.0,408,M,1435226,EUR,1112054400,D,35,35,False,,58.0,49.0,3.0,1.0,0.0,39.0,42.0,10.0,16.0,6.0,2.0,2.0,,1.0,,,,,,90.0,64.0,6.2,10.0,0.00602015,0,,,,2.0,,,,1.0,1.0,4.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
12764160,away,Malmö FF,Busanello,busanello,Busanello,D,25,179.0,319,M,880179,EUR,909619200,D,25,25,False,,54.0,49.0,2.0,1.0,0.0,20.0,20.0,31.0,40.0,7.0,,4.0,,2.0,,,,,,90.0,84.0,7.3,14.0,0.118778,1,,,,4.0,1.0,1.0,,1.0,2.0,,,,,,,0.0321,,,3.0,6.0,2.0,1.0,2.0,,2.0,1.0,,2.0,1.0,,,
12764160,away,Malmö FF,Sergio Peña,sergio-pena,S. Peña,M,10,176.0,1745,M,849339,EUR,812246400,M,8,8,False,,63.0,52.0,1.0,,0.0,25.0,28.0,28.0,38.0,2.0,,5.0,,1.0,,,,,,66.0,72.0,6.6,14.0,0.0275577,2,,,,1.0,,1.0,,,,,,,,,,0.0282,,,1.0,3.0,,,1.0,,,1.0,,,,,1.0,
12764160,away,Malmö FF,Lasse Berg Johnsen,lasse-berg-johnsen,L. B. Johnsen,M,23,177.0,310,M,977825,EUR,934934400,M,23,23,False,,72.0,64.0,2.0,1.0,0.0,30.0,32.0,34.0,42.0,1.0,,1.0,,,,,,,,90.0,82.0,6.5,13.0,0.0741796,2,,,,2.0,,1.0,,,,,2.0,,,,,0.2622,0.7982,1.0,,2.0,2.0,,,,1.0,,,1.0,,,,1.0
12764160,away,Malmö FF,Otto Rosengren,otto-rosengren,O. Rosengren,M,7,178.0,503,M,1106662,EUR,1053043200,M,7,7,False,,42.0,40.0,,,0.0,19.0,20.0,23.0,27.0,8.0,1.0,3.0,,2.0,,,,,,90.0,65.0,6.9,11.0,0.232721,0,,,,6.0,,1.0,,2.0,3.0,1.0,,,,,,,,1.0,4.0,5.0,1.0,1.0,2.0,,3.0,,,1.0,,,,
12764160,away,Malmö FF,Anders Christiansen,anders-christiansen,A. Christiansen,M,10,174.0,316,M,81859,EUR,644803200,M,10,10,False,True,34.0,28.0,3.0,,0.0,12.0,13.0,16.0,22.0,2.0,,1.0,,,,,,,,83.0,44.0,6.2,12.0,0.162438,2,,,,4.0,,,,,2.0,,1.0,,,,,0.0438,,,2.0,1.0,2.0,,,,2.0,,,,,,1.0,
12764160,away,Malmö FF,Hugo Bolin,bolin-hugo,H. Bolin,M,38,179.0,801,M,1142210,EUR,1059004800,M,38,38,False,,41.0,40.0,,,0.0,10.0,10.0,30.0,31.0,7.0,1.0,4.0,,3.0,,,,,,87.0,59.0,7.3,8.0,0.174926,1,,Hugo Bolin,,5.0,,2.0,,3.0,,,,,,,,0.0359,,,,,1.0,3.0,,1.0,7.0,1.0,,4.0,,,,
12764160,away,Malmö FF,Erik Botheim,erik-botheim,E. Botheim,F,20,187.0,1101,M,844292,EUR,947462400,F,20,20,False,,14.0,12.0,,,0.0,6.0,6.0,6.0,8.0,4.0,,1.0,,,,,,,,82.0,22.0,7.2,4.0,0.0311457,2,,,,2.0,,1.0,,,,,1.0,1.0,,,,0.8756,0.8031,1.0,4.0,,1.0,,,,,1.0,1.0,,,,,
12764160,away,Malmö FF,Isaac Kiese Thelin,isaac-kiese-thelin,I. K. Thelin,F,9,186.0,713,M,178743,EUR,709344000,F,9,9,True,,3.0,2.0,,,0.0,,,2.0,3.0,2.0,,,,,,,,,,24.0,4.0,6.6,1.0,0.00804264,0,,,,2.0,,,,,1.0,2.0,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,
12764160,away,Malmö FF,Oliver Berg,oliver-berg,O. Berg,M,16,178.0,122,M,793170,EUR,746496000,M,16,16,True,,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,,,,,,,,,,8.0,5.0,6.5,1.0,0.00206165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Adrian Skogmar,skogmar-adrian,A. Skogmar,M,37,175.0,120,M,1503622,EUR,1132704000,M,37,37,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,8.0,8.0,6.8,1.0,0.00071729,1,,,,1.0,,1.0,,,,,,,,,,0.0276,,,1.0,,,,,,,1.0,,,,,,
12764160,away,Malmö FF,Zakaria Loukili,loukili-zakaria,Z. Loukili,M,34,180.0,111,M,1423255,EUR,1138147200,M,34,34,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,11.0,6.0,6.5,3.0,0.00133114,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12764160,away,Malmö FF,Daníel Tristan Guðjohnsen,daniel-tristan-gudjohnsen,D. T. Gudjohnsen,F,32,190.0,369,M,1153194,EUR,1141171200,F,32,32,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,3.0,2.0,,,0.0004311,0,,Daníel Tristan Gudjohnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,William Nieroth Lundgren,william-nieroth-lundgren,W. N. Lundgren,G,39,,15,M,1468525,EUR,1142208000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Joakim Persson,persson-joakim,J. Persson,G,50,184.0,34,M,1548911,EUR,1171756800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Joakim Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Martin Olsson,martin-olsson,M. Olsson,D,,170.0,80,M,27247,EUR,579830400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Elison Makolli,makolli-elison,E. Makolli,D,33,186.0,101,M,1142219,EUR,1105315200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Oscar Lewicki,oscar-lewicki,O. Lewicki,M,6,171.0,50,M,113664,EUR,711072000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Sebastian Jørgensen,sebastian-jorgensen,S. Jørgensen,M,8,183.0,241,M,947923,EUR,960336000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764160,away,Malmö FF,Søren Rieks,soren-rieks,S. Rieks,M,5,184.0,59,M,23188,EUR,544752000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
