match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_wonTackle,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_totalOffside
10438062,home,Paços de Ferreira,Igor Vekić,,,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,False,33.0,24.0,21.0,13.0,21.0,26.0,3.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,90.0,38.0,6.1,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438062,home,Paços de Ferreira,Juan Delgado,,,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,50.0,41.0,4.0,2.0,22.0,23.0,20.0,29.0,1.0,11.0,,7.0,,,,,,,90.0,83.0,6.7,18.0,1,2.0,1.0,1.0,6.0,1.0,3.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,
10438062,home,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,57.0,51.0,5.0,1.0,39.0,40.0,12.0,17.0,,2.0,,6.0,,,,,,,90.0,61.0,6.2,6.0,0,,,,2.0,1.0,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,
10438062,home,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,False,63.0,59.0,3.0,2.0,43.0,47.0,16.0,16.0,1.0,2.0,2.0,6.0,,,,,,,90.0,69.0,6.6,4.0,1,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,
10438062,home,Paços de Ferreira,Vitorino Antunes,,,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,50.0,42.0,11.0,5.0,20.0,23.0,24.0,33.0,1.0,7.0,2.0,6.0,,,,,,,90.0,93.0,7.7,16.0,3,6.0,2.0,,2.0,,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,,,1.0,,True,1.0,1.0,,,,
10438062,home,Paços de Ferreira,Luiz Carlos,,,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,False,30.0,25.0,4.0,4.0,13.0,13.0,12.0,17.0,,3.0,,5.0,,,,,,,71.0,40.0,7.3,7.0,0,,,,3.0,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,
10438062,home,Paços de Ferreira,Rui Pires,,,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,28.0,26.0,2.0,2.0,19.0,19.0,7.0,9.0,,4.0,,2.0,,,,,,,65.0,37.0,7.0,3.0,0,,,,1.0,,,,,,1.0,4.0,1.0,,,4.0,1.0,,,,,,,,,,
10438062,home,Paços de Ferreira,Matchoi Djaló,,,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,M,16,16,False,25.0,21.0,4.0,4.0,5.0,8.0,17.0,21.0,1.0,13.0,,5.0,,,,,,,87.0,55.0,7.7,12.0,4,4.0,1.0,,4.0,,2.0,6.0,6.0,1.0,1.0,,3.0,6.0,3.0,,2.0,,2.0,,,,1.0,1.0,1.0,,
10438062,home,Paços de Ferreira,Kayky,Kayky,,kayky,Kayky,M,11,175,2596,M,1106151,EUR,1055203200,F,11,11,False,14.0,12.0,1.0,,8.0,9.0,4.0,5.0,,,2.0,5.0,,,,,,,65.0,27.0,6.5,8.0,3,,,,2.0,,2.0,,,,,,4.0,,,,,,1.0,,,,,2.0,,,
10438062,home,Paços de Ferreira,Adrián Butzke,,,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,False,27.0,22.0,2.0,2.0,10.0,12.0,12.0,15.0,5.0,8.0,1.0,4.0,,,,,,,90.0,53.0,8.4,13.0,5,,,2.0,8.0,,6.0,1.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,,2.0,,,,,1.0,,2.0,
