match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,captain,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals,stat_totalOffside,player_sofascoreId
11251075,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173,20,M,975862,EUR,783388800,F,14,14,False,14.0,12.0,1.0,1.0,4.0,5.0,9.0,,3.0,,,,,69.0,25.0,7.0,5.0,0,,,8.0,,,1.0,,4.0,6.0,1.0,1.0,6.0,5.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
11251075,home,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172,38,M,931838,EUR,917136000,M,11,11,True,8.0,7.0,,,2.0,2.0,6.0,,3.0,,,,,21.0,10.0,6.3,3.0,0,,,5.0,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,
11251075,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169,12,M,1141407,EUR,993772800,D,12,12,True,5.0,4.0,2.0,1.0,,,5.0,,,,,,,21.0,7.0,6.5,1.0,1,Abdulaziz Makin,,4.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,
11251075,home,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177,110,M,817911,EUR,762480000,D,13,13,True,1.0,,,,,,2.0,,,,,,,10.0,5.0,6.6,3.0,0,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11251075,home,Damac FC,Nono,nono,Nono,M,14,179,56,M,232434,EUR,733449600,M,10,10,True,9.0,7.0,2.0,1.0,2.0,3.0,6.0,,3.0,,,,,10.0,13.0,6.6,4.0,0,,,5.0,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
11251075,home,Damac FC,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166,17,M,869269,EUR,856742400,M,38,38,True,6.0,5.0,2.0,2.0,2.0,2.0,6.0,,,,,,,10.0,11.0,6.9,2.0,0,,,5.0,2.0,2.0,,,2.0,,2.0,,,,,,,1.0,,,,,,,3.0,,,1.0,,,,,,
11251075,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,home,Damac FC,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177,31,M,983081,EUR,858729600,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173,10,M,877163,EUR,826416000,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,home,Damac FC,Mohanad Al-Najai,mohanad-al-najai,M. Al-Najai,M,20,179,1,M,1914783,EUR,763862400,M,18,18,True,,,,,,,,,,,,,,,,,,0,Mohanad Al-Najai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Habib Al-Wutaian,habib-al-wutaian,H. Al-Wutaian,G,31,183,101,M,818596,EUR,839462400,G,31,31,False,37.0,25.0,16.0,4.0,23.0,25.0,12.0,,9.0,,2.0,2.0,,90.0,45.0,7.6,12.0,0,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,
11251075,away,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,804096,EUR,716515200,D,2,2,False,68.0,61.0,2.0,1.0,25.0,26.0,50.0,,6.0,,,,,72.0,95.0,7.5,16.0,1,,,38.0,8.0,2.0,,,5.0,5.0,1.0,,3.0,2.0,1.0,3.0,3.0,,,3.0,,,,,2.0,,,,,,1.0,,,
11251075,away,Al-Hilal,Hyun Soo Jang,hyun-soo-jang,H. S. Jang,D,20,187,185,M,160875,EUR,686016000,D,20,20,False,107.0,100.0,11.0,11.0,59.0,61.0,46.0,1.0,7.0,,,,,90.0,115.0,7.5,7.0,0,,,41.0,,,,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,
11251075,away,Al-Hilal,Khalifah Al-Dawsari,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,931837,EUR,915235200,D,4,4,False,82.0,78.0,8.0,7.0,45.0,48.0,34.0,,2.0,,,,,90.0,86.0,7.3,4.0,0,,,33.0,,,,2.0,1.0,3.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
11251075,away,Al-Hilal,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171,762,M,160923,EUR,706752000,D,12,12,False,59.0,54.0,5.0,4.0,23.0,26.0,37.0,3.0,4.0,,,,,90.0,83.0,6.9,11.0,0,,,32.0,4.0,1.0,2.0,3.0,7.0,5.0,3.0,,1.0,,,2.0,2.0,1.0,,1.0,,True,,,2.0,,,,,,,,,
11251075,away,Al-Hilal,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,97.0,85.0,14.0,10.0,29.0,33.0,65.0,1.0,14.0,,,,,90.0,110.0,7.7,17.0,0,,,56.0,1.0,,,,3.0,4.0,2.0,1.0,,,,4.0,4.0,2.0,,,1.0,,,,1.0,,,,,,,,,
11251075,away,Al-Hilal,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175,850,M,1106234,EUR,1056067200,M,43,43,False,66.0,64.0,8.0,8.0,13.0,13.0,56.0,1.0,2.0,,,,,72.0,72.0,7.0,4.0,0,Musab Fahz Aljuwayr,,52.0,3.0,1.0,3.0,,5.0,1.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
11251075,away,Al-Hilal,Moussa Marega,moussa-marega,M. Marega,F,7,183,1093,M,298300,EUR,671587200,M,17,17,False,24.0,18.0,,,2.0,3.0,24.0,,2.0,,,,,89.0,42.0,6.9,15.0,3,,,16.0,3.0,,1.0,4.0,8.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,1.0,2.0,
11251075,away,Al-Hilal,Luciano Vietto,luciano-vietto,L. Vietto,F,19,173,1084,M,249407,EUR,755049600,M,10,10,False,49.0,39.0,2.0,,8.0,8.0,46.0,,7.0,,,,,90.0,70.0,6.7,20.0,1,,,31.0,5.0,,,,4.0,4.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,
11251075,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,M,14,14,False,27.0,22.0,1.0,1.0,4.0,4.0,26.0,,2.0,,,,,72.0,40.0,6.7,11.0,0,,,19.0,3.0,1.0,,,5.0,5.0,2.0,1.0,1.0,,,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183,2180,M,29774,EUR,613958400,F,9,9,False,8.0,6.0,,,2.0,2.0,6.0,,1.0,,,,,83.0,17.0,6.8,6.0,3,,,4.0,,,,1.0,1.0,3.0,,,1.0,1.0,,,,4.0,1.0,2.0,,,2.0,,,,1.0,,,,,,3.0,
11251075,away,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,11,11,True,8.0,3.0,,,2.0,3.0,5.0,,1.0,,,,,18.0,8.0,6.6,5.0,0,,,1.0,,,1.0,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,966849,EUR,932256000,D,66,66,True,10.0,9.0,2.0,2.0,4.0,4.0,6.0,1.0,1.0,,,,,18.0,16.0,6.6,3.0,0,,,5.0,,,,1.0,2.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,s.abdulhamed66
11251075,away,Al-Hilal,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,True,23.0,21.0,2.0,2.0,12.0,13.0,11.0,,1.0,,,,,18.0,26.0,6.8,3.0,0,,,9.0,1.0,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,18andrecarrillo
11251075,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191,1575,M,828524,EUR,780192000,M,28,28,True,1.0,1.0,,,1.0,1.0,,,,,,,,13.0,1.0,6.4,1.0,0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,1134261,EUR,1027382400,M,56,56,True,1.0,1.0,,,,,1.0,,,,,,,1.0,3.0,,1.0,0,Mohammed Al-Qahtani,,1.0,,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Ahmed Al Jubaya,ahmed-al-jubaya,A. A. Jubaya,G,1,185,17,M,1067145,EUR,1004054400,G,60,60,True,,,,,,,,,,,,,,,,,,0,Ahmed Al Jubaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,1138857,EUR,627609600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Abdullah Otayf,abdullah-otayf,A. Otayf,M,14,176,163,M,160925,EUR,712800000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11251075,away,Al-Hilal,Suhayb Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175,122,M,1652171,EUR,1092268800,M,39,39,True,,,,,,,,,,,,,,,,,,0,Suhayb,Al-Zaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
