match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,captain,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAGoal
10382111,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,35.0,25.0,24.0,14.0,16.0,16.0,9.0,19.0,10.0,1.0,2.0,1.0,1.0,90.0,43.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,2,2,False,29.0,23.0,5.0,3.0,15.0,17.0,8.0,13.0,5.0,,,,,85.0,49.0,6.6,10.0,0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,51.0,41.0,10.0,5.0,33.0,36.0,8.0,15.0,4.0,,,,,90.0,60.0,7.9,11.0,3,,,5.0,1.0,5.0,,1.0,,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,64.0,56.0,13.0,8.0,42.0,47.0,14.0,17.0,6.0,,,,,90.0,70.0,6.9,9.0,0,,,2.0,,2.0,,3.0,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,48.0,44.0,9.0,8.0,29.0,30.0,18.0,25.0,8.0,,,,,90.0,70.0,7.7,11.0,0,7.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,
10382111,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,8,8,False,19.0,13.0,2.0,1.0,5.0,8.0,8.0,12.0,2.0,,,,,89.0,32.0,6.5,9.0,3,1.0,,4.0,7.0,6.0,1.0,,,2.0,,1.0,,2.0,,,1.0,4.0,,,,2.0,,1.0,,,,,,,,,
10382111,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,31.0,26.0,5.0,3.0,12.0,14.0,14.0,17.0,4.0,,,,,77.0,40.0,6.6,7.0,0,,2.0,1.0,7.0,3.0,,1.0,2.0,1.0,1.0,,,,,,1.0,4.0,,,,1.0,,,1.0,,,,,,,,
10382111,home,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,33.0,25.0,,,12.0,13.0,13.0,20.0,3.0,,,,,90.0,54.0,7.6,16.0,5,,,1.0,1.0,4.0,,1.0,1.0,2.0,,3.0,,2.0,,,5.0,,,1.0,,,1.0,2.0,2.0,,,2.0,1.0,1.0,,,
10382111,home,Sparta Rotterdam,Younes Namli,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,F,7,7,False,25.0,20.0,3.0,,8.0,9.0,13.0,19.0,3.0,,,,,77.0,41.0,6.5,12.0,1,3.0,,,4.0,3.0,,,,1.0,1.0,,,1.0,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,3.0,1.0,,,,
10382111,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,21.0,13.0,1.0,1.0,,,13.0,21.0,3.0,,,,,85.0,31.0,6.8,13.0,1,,8.0,9.0,13.0,10.0,3.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,
10382111,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,F,11,11,False,26.0,21.0,5.0,5.0,11.0,13.0,13.0,20.0,,,,,,90.0,50.0,8.4,14.0,1,7.0,,3.0,6.0,4.0,1.0,1.0,2.0,,,,1.0,,1.0,,3.0,3.0,,1.0,3.0,1.0,,,4.0,,,2.0,1.0,2.0,,,
10382111,home,Sparta Rotterdam,Koki Saito,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,18,18,True,3.0,2.0,1.0,,,1.0,2.0,3.0,1.0,,,,,13.0,9.0,6.3,5.0,0,1.0,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,
10382111,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,16,16,True,6.0,5.0,,,4.0,4.0,1.0,2.0,,,,,,13.0,12.0,6.9,2.0,0,,,1.0,,4.0,,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,D,21,21,True,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,14.0,7.0,6.8,3.0,0,,,,,2.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,F,19,19,True,1.0,1.0,,,,,1.0,1.0,,,,,,14.0,3.0,7.2,1.0,1,,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Omar Rekik,omar-rekik,O. Rekik,D,44,186,1026,M,976251,EUR,1008806400,D,13,13,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Delano van Crooij,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,
10382111,home,Sparta Rotterdam,Augustin Drakpe,augustin-drakpe,A. Drakpe,D,14,185,105,M,1048332,EUR,1007769600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Augustin,Drakpe,,,,,,
10382111,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382111,home,Sparta Rotterdam,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382111,away,FC Emmen,Eric Oelschlägel,eric-oelschlagel,E. Oelschlägel,G,,193,62,M,253515,EUR,811555200,G,1,1,False,27.0,13.0,19.0,6.0,10.0,12.0,3.0,15.0,7.0,1.0,1.0,,,90.0,33.0,5.8,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10382111,away,FC Emmen,Keziah Veendorp,keziah-veendorp,K. Veendorp,D,,183,41,M,361778,EUR,856137600,D,2,2,False,63.0,53.0,8.0,2.0,27.0,31.0,26.0,32.0,8.0,,,,,90.0,75.0,6.4,11.0,0,,4.0,,5.0,2.0,,1.0,2.0,2.0,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,
10382111,away,FC Emmen,Miguel Araujo,miguel-araujo,M. Araujo,D,20,178,883,M,370226,EUR,782956800,D,5,5,False,52.0,39.0,12.0,3.0,29.0,36.0,10.0,16.0,5.0,,,,,69.0,64.0,6.1,14.0,1,,6.0,4.0,9.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,
10382111,away,FC Emmen,Jeroen Veldmate,jeroen-veldmate,J. Veldmate,D,,187,9,,28111,EUR,594950400,D,4,4,False,62.0,58.0,4.0,3.0,24.0,26.0,34.0,36.0,5.0,,,,,85.0,70.0,7.2,4.0,0,,1.0,4.0,1.0,5.0,,2.0,4.0,1.0,,,,,,1.0,,,True,,,,,,,,,,,,,,
10382111,away,FC Emmen,Lorenzo Burnet,lorenzo-burnet,L. Burnet,D,18,170,12,M,100384,EUR,663552000,D,18,18,False,50.0,44.0,1.0,,14.0,15.0,30.0,36.0,3.0,,,,,89.0,65.0,6.8,10.0,0,1.0,2.0,,2.0,4.0,,1.0,,2.0,2.0,,,,,1.0,2.0,1.0,,,,,,2.0,1.0,Lorenzo,Burnet,,,,,,
10382111,away,FC Emmen,Lucas Bernadou,bernadou-lucas,L. Bernadou,M,6,178,53,M,997187,EUR,969753600,M,8,8,False,34.0,29.0,1.0,1.0,12.0,14.0,17.0,20.0,3.0,,,,,45.0,39.0,6.2,8.0,0,,2.0,,6.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,4.0,1.0,,,,
10382111,away,FC Emmen,Jari Vlak,jari-vlak,J. Vlak,M,8,191,123,M,932652,EUR,903139200,M,20,20,False,55.0,51.0,4.0,3.0,23.0,23.0,28.0,32.0,5.0,,,,,90.0,65.0,6.6,9.0,1,,1.0,,3.0,2.0,,,,1.0,,1.0,,,,,3.0,1.0,,,,,,1.0,,,,2.0,1.0,,,,
10382111,away,FC Emmen,Ole Romeny,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,M,77,77,False,40.0,33.0,3.0,,13.0,15.0,20.0,27.0,2.0,,,,,90.0,58.0,6.9,14.0,2,2.0,4.0,,4.0,5.0,,,,,2.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,3.0,3.0,1.0,,oleromeny,
10382111,away,FC Emmen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,M,7,7,False,18.0,15.0,,,4.0,6.0,11.0,12.0,3.0,,,,,77.0,27.0,6.4,5.0,2,,4.0,,7.0,1.0,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,2.0,,,1.0,,1.0,,,
10382111,away,FC Emmen,Richairo Živković,richairo-zivkovic,R. Živković,F,30,186,197,M,295137,EUR,841881600,M,9,9,False,8.0,7.0,1.0,1.0,1.0,1.0,6.0,7.0,,,,,,45.0,17.0,6.7,3.0,1,,,2.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,
10382111,away,FC Emmen,Mark Diemers,mark-diemers,M. Diemers,M,10,175,198,M,252123,EUR,750297600,F,10,10,False,46.0,41.0,2.0,1.0,9.0,9.0,32.0,45.0,5.0,,,,,90.0,68.0,7.2,15.0,2,8.0,,,1.0,6.0,1.0,1.0,,,6.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,
10382111,away,FC Emmen,Mohamed Bouchouari,mohamed-bouchouari,M. Bouchouari,D,34,170,778,M,965329,EUR,974246400,D,34,34,True,22.0,14.0,3.0,1.0,7.0,10.0,7.0,13.0,5.0,,,,,45.0,44.0,7.0,10.0,1,1.0,,,,2.0,,2.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,
10382111,away,FC Emmen,Ahmed El Messaoudi,ahmed-el-messaoudi,A. E. Messaoudi,M,10,182,170,M,369798,EUR,807408000,M,23,23,True,21.0,18.0,2.0,2.0,5.0,6.0,13.0,16.0,2.0,,,,,45.0,29.0,6.6,6.0,0,1.0,2.0,2.0,2.0,4.0,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,
10382111,away,FC Emmen,Michaël Heylen,michael-heylen,M. Heylen,D,,187,30,M,311954,EUR,757555200,D,13,13,True,7.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,,,,,,13.0,16.0,3.8,6.0,0,,1.0,1.0,4.0,1.0,3.0,3.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0
10382111,away,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,78,175,80,M,943188,EUR,914630400,M,11,11,True,,,,,,,,1.0,,,,,,14.0,1.0,6.3,1.0,0,1.0,2.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10382111,away,FC Emmen,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185,74,M,1001943,EUR,1044144000,D,24,24,True,,,,,,,,,,,,,,8.0,3.0,6.4,1.0,1,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10382111,away,FC Emmen,Kyan van Dorp,kyan-van-dorp,K. v. Dorp,G,23,187,14,M,905384,EUR,958521600,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Kyan,van Dorp,,,,,,
10382111,away,FC Emmen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382111,away,FC Emmen,Arnaud Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Arnaud,Luzayadio,,,,,,
10382111,away,FC Emmen,Azzeddine Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Azzeddine,Toufiqui,,,,,,
