match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalCross,stat_wonContest,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_ownGoals,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed
10385379,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,True,44.0,34.0,20.0,10.0,32.0,34.0,2.0,10.0,12.0,3.0,3.0,3.0,90.0,52.0,6.8,10.0,0.0,0.0,0.00013962,0,-0.5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385379,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,,36.0,30.0,4.0,3.0,20.0,24.0,10.0,12.0,4.0,,,,90.0,54.0,6.8,9.0,0.0157,0.0,0.00397578,1,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385379,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,,38.0,36.0,1.0,,31.0,32.0,5.0,6.0,2.0,,,,90.0,51.0,6.5,5.0,0.0,0.0,0.00145419,0,,2.0,2.0,1.0,,5.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10385379,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,,49.0,44.0,7.0,2.0,39.0,41.0,5.0,8.0,4.0,,,,90.0,61.0,6.9,5.0,0.0,0.0,0.00256708,0,,2.0,2.0,,,8.0,2.0,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10385379,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,False,,34.0,27.0,7.0,4.0,12.0,15.0,15.0,19.0,1.0,,,,79.0,49.0,7.2,9.0,0.0346,0.3033,0.0102138,1,,2.0,2.0,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
10385379,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,False,,18.0,18.0,,,13.0,13.0,5.0,5.0,6.0,,,,89.0,28.0,6.8,1.0,0.0,0.0,0.00143339,0,,4.0,3.0,,,1.0,1.0,3.0,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
10385379,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,,44.0,38.0,3.0,1.0,24.0,25.0,14.0,20.0,4.0,,,,90.0,60.0,7.0,9.0,0.0,0.0,0.0139745,0,,,4.0,1.0,,,4.0,2.0,,1.0,,,,,2.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,
10385379,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,,32.0,24.0,3.0,1.0,10.0,13.0,14.0,20.0,4.0,,,,90.0,54.0,8.3,16.0,0.1798,0.3957,0.0251269,1,,4.0,8.0,1.0,,1.0,1.0,6.0,2.0,2.0,,,,,5.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
10385379,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,,35.0,27.0,6.0,4.0,14.0,16.0,13.0,20.0,7.0,,,,79.0,49.0,6.7,11.0,0.1009,0.0,0.0182404,1,,8.0,3.0,,1.0,2.0,2.0,2.0,,,,,3.0,1.0,1.0,4.0,,1.0,1.0,,,1.0,,,,,,,,,
10385379,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,False,,13.0,11.0,1.0,,4.0,4.0,8.0,11.0,3.0,,,,70.0,30.0,7.2,8.0,0.3301,0.753,0.0533762,2,,5.0,6.0,5.0,,,1.0,1.0,,2.0,,,,,1.0,,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,,,,1.0,,,
