match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_keyPass,stat_errorLeadToAShot,stat_totalCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_wonContest,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_goals,player_sofascoreId,stat_errorLeadToAGoal
12499835,home,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,39.0,18.0,35.0,14.0,0.0,5.0,7.0,13.0,32.0,2.0,2.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,48.0,7.6,21.0,0.00338784,0,0.7285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499835,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,24.0,20.0,4.0,2.0,0.0,13.0,14.0,7.0,10.0,1.0,6.0,2.0,8.0,,,,,,,90.0,49.0,7.0,11.0,0.0815087,1,,1.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0244,,,,,,,,,,,,,,,,,,
12499835,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,24.0,20.0,5.0,2.0,0.0,13.0,13.0,7.0,11.0,3.0,6.0,6.0,3.0,,,,,,,90.0,38.0,7.4,4.0,0.0150881,0,,1.0,4.0,2.0,,,,2.0,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12499835,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,23.0,20.0,4.0,2.0,0.0,17.0,17.0,3.0,6.0,,,14.0,5.0,,,,,,,90.0,41.0,7.2,3.0,0.00062597,0,,1.0,1.0,,,,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12499835,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,27.0,23.0,5.0,3.0,0.0,14.0,16.0,9.0,12.0,2.0,5.0,5.0,3.0,,,,,,,90.0,42.0,7.6,5.0,0.00649622,0,,3.0,5.0,1.0,,,,3.0,1.0,3.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
12499835,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,D,21,21,False,21.0,16.0,1.0,,0.0,9.0,12.0,7.0,13.0,,4.0,3.0,3.0,,,,,,,74.0,44.0,6.8,10.0,0.00431751,1,,,3.0,,,1.0,,,,4.0,2.0,,2.0,0.1776,,,,4.0,1.0,1.0,1.0,0.1072,,,,,,,,,,
12499835,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,23.0,17.0,2.0,2.0,0.0,4.0,7.0,15.0,20.0,,4.0,7.0,8.0,,,,,,,90.0,51.0,7.4,10.0,0.203448,2,,,3.0,,,,1.0,,,3.0,2.0,1.0,3.0,0.1026,1.0,4.0,,4.0,,,,,2.0,1.0,,,,,,,,
12499835,home,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,42.0,32.0,5.0,1.0,0.0,14.0,17.0,18.0,25.0,3.0,8.0,3.0,6.0,,,,,,,90.0,60.0,7.6,14.0,0.0196474,3,,,1.0,,,5.0,,,2.0,1.0,1.0,3.0,,0.24,,1.0,,,,1.0,,0.4351,,2.0,4.0,,,,,,,
12499835,home,VfL Bochum 1848,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,17,17,False,35.0,26.0,4.0,2.0,0.0,10.0,12.0,16.0,23.0,1.0,4.0,4.0,4.0,,,,,,,89.0,57.0,7.7,16.0,0.14047,2,,,4.0,,1.0,3.0,,1.0,,1.0,1.0,2.0,1.0,0.0689,1.0,3.0,,,,,,,,2.0,1.0,1.0,,,,,,
12499835,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,20.0,17.0,3.0,2.0,0.0,9.0,9.0,8.0,11.0,2.0,3.0,1.0,1.0,,,,,,,88.0,33.0,7.3,7.0,0.0073274,2,,3.0,7.0,1.0,1.0,1.0,1.0,,1.0,,,3.0,2.0,0.2055,,1.0,,,,1.0,,,,,1.0,,,,True,,,
