match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_totalContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_interceptionWon,stat_lastManTackle,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goalAssist
11407422,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189.0,262,M,38618,EUR,538704000,G,47,47,False,38.0,30.0,13.0,6.0,28.0,30.0,2.0,8.0,3.0,5.0,3.0,5.0,90.0,50.0,7.3,8.0,0.00038689,0,-0.2487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407422,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182.0,343,M,149606,EUR,776304000,D,22,22,False,45.0,37.0,5.0,2.0,29.0,31.0,8.0,15.0,3.0,4.0,,,90.0,65.0,6.2,11.0,0.00511542,0,,22,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407422,home,Sassuolo,Ruan,ruan,Ruan,D,187.0,1238,M,914487,EUR,928713600,D,44,44,False,36.0,30.0,5.0,2.0,28.0,32.0,2.0,4.0,1.0,4.0,,,45.0,40.0,5.5,8.0,0.00053469,0,,4,,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407422,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189.0,224,M,170887,EUR,705888000,D,13,13,False,95.0,88.0,13.0,10.0,58.0,61.0,30.0,34.0,3.0,7.0,,,90.0,110.0,7.4,9.0,0.011241,0,,,,1.0,6.0,,,3.0,2.0,1.0,,,2.0,True,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11407422,home,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,178.0,644,M,934409,EUR,963705600,D,3,3,False,15.0,14.0,,,9.0,9.0,6.0,7.0,3.0,1.0,,,45.0,30.0,6.1,5.0,0.00526366,0,,16,1.0,3.0,2.0,1.0,,1.0,,,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11407422,home,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,185.0,442,M,882592,EUR,914284800,M,24,24,False,58.0,54.0,6.0,5.0,29.0,29.0,25.0,29.0,,8.0,,,90.0,69.0,6.7,7.0,0.0130377,0,,11,,2.0,7.0,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
11407422,home,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,193.0,669,M,839909,EUR,890092800,M,6,6,False,13.0,10.0,2.0,,5.0,5.0,5.0,8.0,1.0,1.0,,,45.0,20.0,6.3,5.0,0.00593485,0,,10,,4.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11407422,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185.0,5071,M,253367,EUR,775699200,M,10,10,False,37.0,24.0,5.0,3.0,10.0,11.0,14.0,30.0,1.0,6.0,,,90.0,52.0,7.0,19.0,0.0752312,3,,10,4.0,2.0,3.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,2.0,,,,,,berardi25,1.0,2.0,0.1812,0.0462,2.0,,,,,,,,,,
11407422,home,Sassuolo,Samu Castillejo,samu-castillejo,S. Castillejo,M,182.0,950,M,188405,EUR,790387200,M,20,20,False,26.0,23.0,3.0,,6.0,6.0,17.0,21.0,,6.0,,,61.0,38.0,6.5,7.0,0.025563,0,,70,1.0,6.0,3.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
11407422,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177.0,2531,M,932643,EUR,912729600,M,45,45,False,39.0,30.0,1.0,,8.0,8.0,22.0,36.0,,2.0,,,90.0,62.0,7.3,18.0,0.0415783,2,,45,5.0,2.0,6.0,,,,,,3.0,,4.0,,1.0,,,3.0,,3.0,1.0,,,,,,0.0943,,1.0,2.0,,,,,,,,,
