match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
11453195,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,False,15.0,15.0,,,8.0,8.0,8.0,2.0,,,90.0,22.0,6.8,2.0,2,8.0,1.0,,,1.0,2.0,1.0,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,mohamed_shereif19,1.0,1.0,,,,,
11453195,home,Al-Khaleej,Mohammed Adams,mohammed-adams,M. Adams,M,,167.0,35,M,881582,EUR,843436800,M,47,47,True,25.0,19.0,1.0,,16.0,20.0,5.0,2.0,,,47.0,29.0,6.5,6.0,0,3.0,,,,3.0,3.0,1.0,,,,1.0,2.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,
11453195,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,True,9.0,9.0,,,3.0,3.0,6.0,2.0,,,23.0,10.0,6.5,,0,6.0,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11453195,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,9.0,5.0,4.0,,4.0,4.0,6.0,2.0,,,10.0,20.0,6.8,7.0,0,1.0,1.0,,,,4.0,,,,1.0,,2.0,1.0,2.0,,,,,2.0,Arif Al-Haydar,,,,,,,,,,,,,,,,
11453195,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,F,15,15,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,1.0,,,10.0,8.0,6.7,,0,4.0,,1.0,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11453195,home,Al-Khaleej,Fwaz Altryes,fwaz-altryes,F. Altryes,F,8,170.0,19,M,902358,EUR,861840000,M,27,27,True,4.0,3.0,,,,,6.0,,,,10.0,9.0,6.5,4.0,0,4.0,2.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,
11453195,home,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453195,home,Al-Khaleej,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,88,88,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Naif Masoud,,,,,,,,,,,,,,,,
11453195,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453195,home,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Abdullah Alshenqiti,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,22.0,14.0,7.0,1.0,13.0,15.0,7.0,7.0,1.0,1.0,90.0,29.0,7.0,8.0,0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,
11453195,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,43.0,40.0,3.0,1.0,21.0,21.0,25.0,7.0,,,90.0,65.0,7.5,7.0,0,20.0,3.0,,,1.0,8.0,,,3.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,2.0,Mohammed Abdulrahman,,3.0,,,1.0,,,,,,,,,,,
11453195,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,82.0,76.0,9.0,7.0,41.0,42.0,40.0,1.0,,,90.0,89.0,7.4,6.0,1,35.0,,,1.0,1.0,1.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11453195,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,76,76,False,58.0,54.0,3.0,,43.0,44.0,14.0,1.0,,,90.0,59.0,6.7,4.0,0,11.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,13,13,False,31.0,26.0,1.0,,15.0,16.0,17.0,2.0,,,74.0,54.0,6.8,10.0,0,11.0,2.0,,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,25,25,False,26.0,25.0,,,13.0,13.0,13.0,4.0,,,90.0,43.0,7.1,9.0,3,12.0,,,1.0,7.0,6.0,,4.0,2.0,,,,1.0,4.0,2.0,,1.0,,,,,1.0,1.0,,,,True,1.0,gwijnaldum,1.0,,,,,1.0,
11453195,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,14,14,False,66.0,56.0,14.0,9.0,23.0,24.0,49.0,5.0,,,90.0,89.0,8.5,18.0,1,36.0,7.0,,,4.0,7.0,2.0,,4.0,1.0,,2.0,3.0,2.0,1.0,5.0,,,1.0,,,3.0,,,3.0,2.0,,,,1.0,,,,,,1.0
11453195,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,41,41,False,36.0,27.0,1.0,,14.0,14.0,22.0,6.0,,,89.0,46.0,6.8,11.0,1,13.0,,1.0,2.0,4.0,6.0,,1.0,1.0,,1.0,3.0,,1.0,1.0,,1.0,1.0,2.0,Majed Dawran,,,1.0,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,97,97,False,31.0,25.0,1.0,,8.0,8.0,26.0,3.0,,,90.0,45.0,6.6,14.0,2,18.0,3.0,2.0,,8.0,2.0,1.0,2.0,3.0,,,,2.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,karltokoekambi,,1.0,,,,,
11453195,away,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,8.0,6.0,,,2.0,2.0,7.0,,,,89.0,17.0,6.4,7.0,1,4.0,1.0,2.0,2.0,8.0,3.0,1.0,2.0,3.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,
11453195,away,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,28.0,25.0,1.0,,9.0,9.0,22.0,4.0,,,89.0,56.0,8.9,13.0,3,16.0,3.0,,,8.0,7.0,,3.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,,,4.0,,,,1.0,,2.0,,,,,,,1.0,1.0
11453195,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,True,9.0,8.0,,,4.0,4.0,5.0,2.0,,,16.0,13.0,6.6,2.0,0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Mohammed Al-Dawsari,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Thamer Al Khaibri,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,20,20,True,3.0,2.0,,,1.0,1.0,2.0,,,,1.0,3.0,,1.0,0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,Thamer Al Khaibri,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,90,90,True,,,,,,,,,,,1.0,1.0,,1.0,0,,,,,3.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453195,away,Al-Ettifaq,Muhannad Al Saad,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,868611,EUR,1056844800,M,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
