match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_unsuccessfulTouch,player_lastName,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_hitWoodwork
12450959,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,True,33.0,15.0,28.0,11.0,0.0,9.0,13.0,6.0,20.0,1.0,1.0,3.0,16.0,1.0,2.0,7.0,10.0,90.0,53.0,8.9,18.0,0.00060449,0,2.0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450959,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,,22.0,14.0,,,0.0,7.0,8.0,7.0,17.0,2.0,7.0,2.0,4.0,,,,,90.0,46.0,6.8,14.0,0.0016352,0,,Enzo Tchato Mbiayi,3.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
12450959,home,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183,91,M,1170536,EUR,1122076800,D,47,47,False,,22.0,15.0,7.0,3.0,0.0,8.0,13.0,7.0,9.0,2.0,5.0,9.0,4.0,,,,,89.0,40.0,7.0,7.0,0.00512141,0,,Yael Mouanga,,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12450959,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,,14.0,8.0,5.0,2.0,0.0,6.0,10.0,2.0,4.0,1.0,1.0,6.0,3.0,,,,,90.0,25.0,6.6,6.0,0.00266451,0,,,,8.0,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12450959,home,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,,17.0,10.0,5.0,1.0,0.0,6.0,8.0,4.0,9.0,4.0,7.0,10.0,4.0,,,,,90.0,37.0,7.1,9.0,0.00240443,0,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12450959,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,,16.0,14.0,,,0.0,8.0,8.0,7.0,9.0,1.0,2.0,1.0,1.0,,,,,64.0,33.0,6.7,5.0,0.0762238,3,,Issiaga,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,1.0,Sylla,ISylla,1.0,1.0,3.0,2.0,0.9576,,,,,,,,,,
12450959,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,,37.0,18.0,12.0,4.0,0.0,9.0,12.0,10.0,29.0,2.0,8.0,,6.0,,,,,90.0,62.0,6.5,33.0,0.0624683,1,,,4.0,1.0,8.0,2.0,1.0,,,,,1.0,4.0,2.0,,,1.0,,,,0.0313,1.0,1.0,5.0,0.1018,,,,,,
12450959,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,,24.0,14.0,3.0,,0.0,8.0,14.0,7.0,12.0,,1.0,3.0,6.0,,,,,90.0,34.0,6.3,13.0,0.0512835,0,,,2.0,1.0,6.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,
12450959,home,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,,14.0,8.0,1.0,,0.0,5.0,7.0,3.0,8.0,,2.0,3.0,2.0,,,,,64.0,26.0,7.2,8.0,0.460576,0,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,2.0,,,,
12450959,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,9,9,False,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,5.0,,2.0,,,,,89.0,21.0,8.5,6.0,0.0264131,4,,,,1.0,4.0,4.0,3.0,,,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,1.1064,,2.0,1.0,1.3179,1.0,1.0,2.0,,,
12450959,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,False,,14.0,9.0,2.0,1.0,0.0,5.0,6.0,5.0,11.0,3.0,6.0,1.0,4.0,,,,,64.0,31.0,6.5,12.0,0.0905535,3,,,3.0,1.0,4.0,1.0,,,1.0,1.0,,,2.0,2.0,,,1.0,1.0,,,0.268,,1.0,2.0,0.158,,1.0,,2.0,,
