match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,captain,stat_totalContest,stat_errorLeadToAShot,stat_fouls,stat_shotOffTarget,stat_wonTackle,stat_penaltyConceded,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyWon,stat_hitWoodwork
12514208,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,45.0,31.0,20.0,7.0,0.0,29.0,35.0,2.0,10.0,11.0,2.0,2.0,1.0,6.0,90.0,58.0,8.0,14.0,0.00049762,0,0.4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,46.0,36.0,6.0,,0.0,30.0,34.0,6.0,12.0,,,,,,90.0,60.0,6.5,11.0,0.00104617,0,,,,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,28.0,25.0,3.0,2.0,0.0,21.0,24.0,4.0,4.0,4.0,,,,,88.0,51.0,7.0,4.0,0.0011436,0,,,,1.0,3.0,3.0,4.0,16.0,2.0,1.0,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,34.0,26.0,5.0,2.0,0.0,21.0,24.0,5.0,10.0,2.0,,,,,90.0,57.0,7.0,11.0,0.00188179,1,,,,4.0,3.0,5.0,4.0,13.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,0.0229,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,20.0,12.0,1.0,,1.0,6.0,9.0,6.0,13.0,5.0,,,,,74.0,37.0,6.7,14.0,0.0710355,1,,,,1.0,,5.0,4.0,1.0,,,,,5.0,1.0,,1.0,,,0.1839,2.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
12514208,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,25.0,21.0,2.0,1.0,0.0,15.0,16.0,7.0,10.0,2.0,,,,,74.0,39.0,6.9,4.0,0.0513293,1,,,,,,2.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,0.0329,1.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,
12514208,home,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,False,43.0,36.0,1.0,,1.0,31.0,36.0,5.0,7.0,9.0,,,,,90.0,64.0,7.0,12.0,0.00186752,0,,,,1.0,2.0,3.0,8.0,2.0,1.0,3.0,4.0,,2.0,1.0,,,2.0,,,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,
12514208,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,29.0,25.0,1.0,,0.0,14.0,15.0,11.0,16.0,3.0,,,,,90.0,53.0,6.9,7.0,0.0126782,1,,,,2.0,,2.0,4.0,4.0,1.0,2.0,1.0,,1.0,,,,,,0.1763,2.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,
12514208,home,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,22.0,21.0,2.0,1.0,0.0,5.0,5.0,16.0,18.0,4.0,,,,,90.0,37.0,7.4,7.0,0.257848,2,,,,1.0,,6.0,3.0,,,,1.0,,2.0,,1.0,1.0,,,0.6548,1.0,2.0,,,3.0,1.0,,,,1.0,1.0,0.3059,,,,,,
12514208,home,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,False,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,3.0,,,,,65.0,12.0,7.0,6.0,0.00016372,1,,,,7.0,1.0,11.0,2.0,,,1.0,3.0,,,,2.0,,1.0,,0.035,,1.0,,,1.0,,,1.0,,1.0,1.0,0.4186,,,,,,
12514208,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,27.0,20.0,6.0,2.0,0.0,12.0,13.0,10.0,17.0,9.0,,,,,87.0,42.0,7.7,12.0,0.0604102,1,,,,1.0,,4.0,4.0,1.0,,2.0,2.0,,2.0,,2.0,,1.0,,0.184,3.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,0.5947,,,,,,
12514208,home,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,True,11.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,9.0,1.0,,,,,25.0,15.0,7.0,7.0,0.0143079,0,,,,2.0,,4.0,,,,,3.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,
12514208,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,2.0,,,,,16.0,10.0,6.5,2.0,0.00098783,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,7.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,5.0,1.0,,,,,16.0,13.0,6.6,3.0,0.00164357,0,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,1.0,,,,0.0,,1.0,,,,,,,,9.0,2.0,6.4,2.0,,0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,3,3,True,,,,,0.0,,,,,,,,,,8.0,1.0,6.5,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,home,Casa Pia,Samuel Obeng,samuel-obeng,S. Obeng,F,20,183,624,M,950142,EUR,863654400,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514208,away,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,27.0,23.0,7.0,3.0,0.0,22.0,23.0,1.0,4.0,7.0,,,,,90.0,32.0,5.8,4.0,0.00025243,0,-1.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anatoliytrubin81,,,,
12514208,away,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,51.0,41.0,3.0,1.0,0.0,20.0,21.0,21.0,34.0,2.0,,,,,90.0,78.0,6.5,20.0,0.0201756,2,,,,,4.0,5.0,9.0,1.0,,2.0,1.0,,3.0,,1.0,,2.0,,0.0433,4.0,1.0,,1.0,3.0,,,,2.0,,,,,,,,,
12514208,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,False,74.0,63.0,7.0,2.0,0.0,39.0,42.0,24.0,32.0,5.0,,,,,90.0,79.0,5.6,11.0,0.00903839,2,,,,2.0,4.0,3.0,4.0,2.0,,,,,,,1.0,2.0,,,0.3693,,,,,,,,1.0,,,,,,antoniosilva.66,1.0,1.0,,
12514208,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,82.0,66.0,7.0,4.0,0.0,40.0,44.0,26.0,38.0,4.0,,,,,90.0,99.0,7.1,17.0,0.100736,1,,,,,9.0,3.0,11.0,5.0,,1.0,1.0,True,,1.0,2.0,1.0,1.0,,0.1382,,,,6.0,1.0,1.0,,1.0,,,,,,Notamendi30,,,,
12514208,away,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,3,3,False,59.0,50.0,5.0,3.0,0.0,24.0,25.0,27.0,40.0,14.0,,,,,90.0,90.0,7.0,17.0,0.0726236,1,,,,,,2.0,4.0,,1.0,3.0,2.0,,,,2.0,,2.0,,0.0142,6.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,
12514208,away,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,906800,EUR,946857600,M,18,18,False,38.0,29.0,1.0,,0.0,14.0,15.0,15.0,23.0,3.0,,,,,81.0,45.0,7.1,11.0,0.0893391,0,,,,3.0,1.0,4.0,5.0,,,2.0,1.0,,,,,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,1.0,
12514208,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,45.0,39.0,2.0,1.0,0.0,19.0,20.0,20.0,25.0,7.0,,,,,69.0,56.0,6.7,8.0,0.0217821,0,,,,1.0,,5.0,4.0,1.0,,3.0,,,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12514208,away,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,907461,EUR,978048000,M,10,10,False,62.0,56.0,8.0,6.0,0.0,14.0,16.0,48.0,55.0,1.0,,,,,90.0,77.0,8.1,10.0,0.689195,2,,,,,,3.0,2.0,,,1.0,1.0,,,,,,1.0,,0.1023,9.0,,,,1.0,6.0,6.0,3.0,,2.0,,0.1639,1.0,orkunkokcu,,,,
12514208,away,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,30027,EUR,571795200,F,11,11,False,31.0,24.0,4.0,4.0,0.0,7.0,8.0,18.0,27.0,,,,,,81.0,44.0,7.3,13.0,0.345785,3,,,,,,3.0,,,,,1.0,,1.0,,1.0,,,,0.8424,4.0,1.0,,,,4.0,1.0,,2.0,1.0,1.0,0.7889,,ÁDiMaría,,,,
