match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
12624372,home,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200.0,D,12,12,True,,,,,0.0,,,,,,,,1.0,1.0,,,0,,,,,1.0,,,,,,,,,,,,Nawaf Al Qamiri,,,,,,,,1.0,,,,,,,
12624372,home,Al Orobah,Mutni Fareed  Altimawi,fareed-altimawi-mutni,M. F. Altimawi,G,,,3,M,2058330,EUR,1147824000.0,G,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624372,home,Al Orobah,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400.0,D,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Abdulrahman Al Anzi,,,,,,,,,,,,,,,
12624372,home,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200.0,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624372,home,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800.0,D,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624372,home,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400.0,D,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,False,22.0,16.0,7.0,3.0,0.0,15.0,18.0,1.0,4.0,7.0,1.0,4.0,90.0,33.0,6.9,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
12624372,away,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400.0,D,5,5,False,68.0,61.0,6.0,3.0,1.0,22.0,26.0,39.0,45.0,9.0,,,90.0,88.0,7.2,11.0,0,3.0,,1.0,1.0,1.0,6.0,,,,,3.0,3.0,2.0,1.0,2.0,2.0,Mohammed Mahzari,,1.0,,,,,,,,,,,,1.0,
12624372,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600.0,D,23,23,False,27.0,24.0,2.0,1.0,0.0,16.0,18.0,8.0,9.0,5.0,,,80.0,36.0,6.6,4.0,1,,,1.0,4.0,3.0,5.0,,,,,5.0,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,,,,
12624372,away,Al-Taawoun,Renné Rivas,rivas-renne,R. Rivas,D,18,178.0,311,M,973568,EUR,1048204800.0,D,16,16,False,37.0,34.0,2.0,1.0,0.0,21.0,22.0,13.0,16.0,4.0,,,90.0,43.0,6.3,4.0,0,1.0,,3.0,1.0,5.0,4.0,1.0,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,
12624372,away,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400.0,D,21,21,False,42.0,39.0,3.0,2.0,0.0,14.0,14.0,26.0,30.0,6.0,,,87.0,62.0,7.0,6.0,1,2.0,1.0,,2.0,4.0,8.0,1.0,5.0,3.0,,3.0,1.0,1.0,,2.0,,Fahad Al Abdulrazzaq,,,1.0,,1.0,,,1.0,,,,,,,1.0
12624372,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000.0,M,18,18,False,97.0,94.0,10.0,9.0,0.0,35.0,35.0,59.0,62.0,6.0,,,90.0,104.0,7.0,5.0,1,,,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,True,,,1.0,,,1.0,,,,,1.0
12624372,away,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800.0,M,76,76,False,76.0,74.0,20.0,18.0,0.0,23.0,23.0,55.0,65.0,2.0,,,90.0,98.0,7.9,13.0,1,12.0,4.0,,1.0,5.0,2.0,2.0,2.0,1.0,,,,,1.0,,4.0,,,,1.0,,,,,2.0,,1.0,,1.0,,,
12624372,away,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000.0,M,27,27,False,37.0,31.0,,,0.0,5.0,5.0,26.0,35.0,4.0,,,90.0,51.0,6.4,15.0,2,3.0,,,,9.0,3.0,2.0,4.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,2.0,3.0,,1.0,1.0,,,,
12624372,away,Al-Taawoun,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,90,90,False,41.0,34.0,3.0,2.0,0.0,13.0,14.0,23.0,29.0,3.0,,,80.0,50.0,6.9,10.0,1,2.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,,2.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,
12624372,away,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600.0,M,99,99,False,55.0,50.0,7.0,6.0,1.0,13.0,13.0,37.0,43.0,4.0,,,87.0,74.0,8.0,11.0,5,1.0,,1.0,,3.0,4.0,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,,2.0,,1.0,,,1.0,2.0,,,,1.0
12624372,away,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600.0,F,38,38,False,32.0,24.0,2.0,1.0,0.0,3.0,3.0,21.0,29.0,,,,90.0,49.0,9.0,14.0,3,,,2.0,2.0,4.0,7.0,,4.0,4.0,,,,,4.0,1.0,2.0,,,,,,2.0,2.0,2.0,,,1.0,,,,,
12624372,away,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000.0,M,14,14,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,10.0,11.0,6.9,1.0,0,,,2.0,,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Lucas Chávez,lucas-chavez,L. Chávez,M,20,170.0,354,M,1116671,EUR,1050537600.0,M,19,19,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,2.0,,,10.0,14.0,6.8,4.0,0,1.0,,,,,2.0,,1.0,1.0,,,1.0,1.0,3.0,,,Lucas Chávez,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Abdulmalik Al Harbi,abdulmalik-al-harbi,A. A. Harbi,M,44,178.0,11,M,1968481,EUR,1119139200.0,M,44,44,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,,,,8.0,4.0,6.0,2.0,1,1.0,,1.0,,3.0,,,,,,,,,,,,Abdulmalik Al Harbi,,,,,,,,2.0,1.0,1.0,,,,,
12624372,away,Al-Taawoun,Anas Al Ghamdi,anas-al-ghamdi,A. A. Ghamdi,F,33,,6,M,1935206,EUR,1113955200.0,F,33,33,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,8.0,3.0,6.4,,0,,,,,1.0,,1.0,,,,,,,,,,Anas Al Ghamdi,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Abdulrahman Al-Ghamdi,abdul-rahman-al-ghamdi,A. Al-Ghamdi,G,13,184.0,20,M,1935203,EUR,1139788800.0,G,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Abdul Rahman Al Ghamdi,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Ali Alsakakir,ali-alsakakir,A. Alsakakir,M,2,,1,M,2163363,EUR,1135209600.0,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ali Alsakakir,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Ibrahim Alzahrani,ibrahim-alzahrani,I. Alzahrani,F,97,,8,M,2163365,EUR,,F,97,97,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ibrahim Alzahrani,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Ibrahim Alhazmi,ibrahim-alhazmi,I. Alhazmi,,37,,1,M,2163364,EUR,,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ibrahim Alhazmi,,,,,,,,,,,,,,,
12624372,away,Al-Taawoun,Mohammed Alnuqaydan,mohammed-alnuqaydan,M. Alnuqaydan,,67,,1,M,2163366,EUR,,M,67,67,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohammed Alnuqaydan,,,,,,,,,,,,,,,
