match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
12049892,home,Coventry City,Ben Wilson,ben-wilson,B. Wilson,G,13,186.0,99,M,216590,EUR,713318400.0,G,13,13,False,25.0,24.0,2.0,1.0,24.0,25.0,1.0,1.0,4.0,1.0,90.0,30.0,6.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049892,home,Coventry City,Joel Latibeaudiere,latibeaudiere-joel,J. Latibeaudiere,D,22,180.0,331,M,859763,EUR,947116800.0,D,22,22,False,104.0,98.0,4.0,2.0,49.0,50.0,1.0,4.0,9.0,,90.0,131.0,7.5,9.0,1,,,49.0,54.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12049892,home,Coventry City,Bobby Thomas,thomas-bobby,B. Thomas,D,4,186.0,250,M,1033352,EUR,980812800.0,D,4,4,False,115.0,98.0,9.0,4.0,65.0,70.0,9.0,12.0,6.0,,90.0,126.0,7.6,18.0,0,,,33.0,45.0,1.0,2.0,,3.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
12049892,home,Coventry City,Liam Kitching,liam-kitching,L. Kitching,D,15,186.0,133,M,921006,EUR,938736000.0,D,15,15,False,96.0,82.0,7.0,4.0,59.0,66.0,3.0,5.0,3.0,,90.0,106.0,7.6,15.0,0,,,23.0,30.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12049892,home,Coventry City,Jake Bidwell,jake-bidwell,J. Bidwell,D,21,183.0,106,M,103115,EUR,732672000.0,D,21,21,False,50.0,43.0,2.0,1.0,24.0,29.0,2.0,3.0,3.0,,78.0,64.0,6.9,11.0,0,,,21.0,26.0,1.0,4.0,,1.0,,,,1.0,1.0,,,,2.0,,1.0,5.0,2.0,2.0,,,,,,,,,,,,
12049892,home,Coventry City,Victor Torp,victor-torp,V. Torp,M,29,184.0,523,M,837011,EUR,933292800.0,M,29,29,False,63.0,56.0,4.0,3.0,17.0,20.0,1.0,4.0,9.0,,67.0,91.0,7.1,20.0,2,,,41.0,50.0,2.0,10.0,,2.0,1.0,,1.0,,1.0,3.0,6.0,2.0,3.0,,1.0,7.0,2.0,,1.0,1.0,,,,,,,,,,
12049892,home,Coventry City,Liam Kelly,liam-kelly,L. Kelly,M,4,185.0,16,M,50713,EUR,634608000.0,M,6,6,False,111.0,102.0,5.0,3.0,47.0,48.0,,1.0,11.0,,90.0,121.0,7.3,12.0,1,,,55.0,63.0,1.0,2.0,,1.0,1.0,1.0,3.0,,1.0,,,,,,1.0,,,,,1.0,True,,,,,,,,,
12049892,home,Coventry City,Fábio Tavares,fabio-tavares,F. Tavares,F,11,178.0,103,M,950342,EUR,980121600.0,M,30,30,False,36.0,29.0,,,7.0,10.0,1.0,2.0,6.0,,90.0,49.0,8.6,13.0,5,,,22.0,26.0,1.0,5.0,,,1.0,1.0,2.0,,,2.0,2.0,,1.0,,,,,,2.0,3.0,,2.0,1.0,,,,,,,
12049892,home,Coventry City,Kasey Palmer,kasey-palmer,K. Palmer,M,54,180.0,577,M,788260,EUR,847497600.0,M,45,45,False,44.0,36.0,2.0,,10.0,10.0,1.0,5.0,3.0,,67.0,64.0,8.3,15.0,5,,,26.0,34.0,1.0,7.0,2.0,,2.0,1.0,2.0,,,1.0,5.0,2.0,3.0,,1.0,,,2.0,,3.0,,,,2.0,1.0,,,,,
12049892,home,Coventry City,Haji Wright,haji-wright,H. Wright,F,11,193.0,2072,M,818391,EUR,890956800.0,M,11,11,False,10.0,9.0,2.0,2.0,4.0,4.0,,2.0,2.0,,45.0,20.0,6.9,4.0,4,,,6.0,7.0,,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,
