match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,stat_penaltyWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,captain,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
13472773,home,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,False,12.0,9.0,5.0,2.0,0.0,7.0,7.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,17.0,6.6,3.0,0.00059594,0,0.0032000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472773,home,Internacional,Braian Aguirre,Brian Aguirre,,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,False,37.0,33.0,2.0,2.0,0.0,14.0,14.0,19.0,23.0,2.0,5.0,,,,,79.0,69.0,6.9,13.0,0.017764,0,,5.0,3.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
13472773,home,Internacional,Vitão,,,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,4,4,False,79.0,67.0,5.0,1.0,0.0,44.0,48.0,23.0,31.0,2.0,,,,,,90.0,86.0,6.9,13.0,0.0529817,0,,,1.0,6.0,3.0,8.0,,,1.0,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
13472773,home,Internacional,Juninho,,,juninho,Juninho,D,18,186,513,M,799947,EUR,791596800,D,18,18,False,68.0,59.0,6.0,2.0,0.0,40.0,42.0,19.0,26.0,3.0,4.0,,,,,90.0,83.0,6.9,11.0,0.007693,1,,,1.0,,4.0,6.0,,1.0,,,1.0,5.0,3.0,,1.0,2.0,,,1.0,0.047,,,,,,,,,,,,,
13472773,home,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,51.0,43.0,3.0,2.0,0.0,13.0,14.0,30.0,37.0,,5.0,,,,,90.0,92.0,6.6,24.0,0.0331171,0,,4.0,,3.0,13.0,12.0,3.0,4.0,9.0,,2.0,2.0,2.0,5.0,1.0,3.0,,,,,6.0,,,,,,,,,,,,
13472773,home,Internacional,Bruno Henrique,,,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,34.0,32.0,1.0,1.0,0.0,13.0,13.0,19.0,21.0,,1.0,,,,,90.0,49.0,7.1,6.0,0.0158246,1,,2.0,2.0,1.0,8.0,4.0,2.0,,,,2.0,1.0,1.0,2.0,2.0,4.0,,,1.0,0.0137,,1.0,,,,,,,,,,,
13472773,home,Internacional,Luis Otávio,Luis Otávio,,luis-otavio,L. Otávio,M,39,181,427,M,1835768,EUR,1176336000,M,39,39,False,37.0,32.0,2.0,2.0,0.0,12.0,15.0,20.0,22.0,,2.0,,,,,67.0,50.0,7.0,7.0,0.0227599,2,,,1.0,,4.0,4.0,1.0,,3.0,,4.0,1.0,1.0,,2.0,,1.0,,,0.3211,1.0,,1.0,1.0,1.0,0.0529,,,,,,,
13472773,home,Internacional,Óscar Romero,,,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,11,11,False,28.0,20.0,2.0,,0.0,5.0,8.0,15.0,20.0,1.0,3.0,,,,,45.0,42.0,6.7,10.0,0.0323827,0,,1.0,,,3.0,6.0,1.0,,1.0,,,3.0,2.0,,3.0,1.0,,1.0,,,,,,,,,1.0,,,,,,
13472773,home,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,25.0,21.0,,,0.0,3.0,3.0,18.0,22.0,,1.0,,,,,67.0,37.0,6.7,8.0,0.236958,2,,2.0,1.0,,5.0,1.0,,3.0,1.0,,,,,,1.0,,,1.0,1.0,0.1026,,,,1.0,,,2.0,True,1.0,,,,
13472773,home,Internacional,Johan Carbonero,,,carbonero-johan,J. Carbonero,F,7,170,2389,M,925125,EUR,932428800,F,7,7,False,25.0,21.0,,,0.0,2.0,4.0,19.0,21.0,,4.0,,,,,90.0,54.0,7.5,18.0,0.0676232,4,,3.0,,,5.0,6.0,,1.0,5.0,,,1.0,1.0,7.0,3.0,1.0,2.0,,1.0,1.0035,2.0,,,,3.0,0.7042,,,,1.0,,,
