match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,captain,stat_wasFouled,stat_clearanceOffLine,stat_fouls,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
11450143,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,38.0,27.0,18.0,7.0,25.0,30.0,2.0,8.0,1.0,1.0,8.0,4.0,6.0,90.0,51.0,7.8,11.0,0.00031707,0,0.7644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450143,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,False,72.0,63.0,5.0,2.0,23.0,24.0,42.0,53.0,,,1.0,,,83.0,96.0,7.4,14.0,0.147956,0,,5.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11450143,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,84.0,70.0,10.0,5.0,53.0,60.0,17.0,24.0,3.0,3.0,9.0,,,90.0,93.0,7.1,14.0,0.00351402,0,,,,1.0,8.0,,,1.0,,1.0,6.0,5.0,,,,,,True,1.0,,,,,,,,,,,,,,,
11450143,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,69.0,67.0,5.0,4.0,46.0,46.0,21.0,23.0,1.0,,5.0,,,72.0,75.0,7.8,2.0,0.00741818,0,,,,,,,,1.0,3.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11450143,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,72.0,59.0,8.0,2.0,35.0,37.0,24.0,35.0,5.0,1.0,8.0,,,90.0,96.0,6.7,18.0,0.0217102,1,,,,3.0,8.0,1.0,,1.0,1.0,,2.0,2.0,,,1.0,,,,3.0,,,1.0,2.0,1.0,0.024,,,,,,,,,
11450143,home,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,81.0,77.0,11.0,8.0,42.0,43.0,35.0,39.0,3.0,2.0,14.0,,,90.0,95.0,7.5,6.0,0.0213825,0,,1.0,,,3.0,,,2.0,,4.0,3.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
11450143,home,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,False,22.0,15.0,,,5.0,9.0,10.0,13.0,2.0,,3.0,,,45.0,26.0,6.6,8.0,0.00679319,0,,,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
11450143,home,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,M,70,70,False,31.0,26.0,,,8.0,9.0,18.0,25.0,2.0,,4.0,,,90.0,51.0,7.5,12.0,0.0422571,2,,3.0,,2.0,10.0,6.0,5.0,,,,1.0,1.0,,3.0,,,,,2.0,,1.0,1.0,,,0.1473,1.0,1.0,1.0,0.175,,,,,
11450143,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,31.0,25.0,1.0,,14.0,16.0,11.0,18.0,6.0,1.0,5.0,,,62.0,46.0,6.5,14.0,0.00655345,1,,3.0,,,1.0,,,,,1.0,,,,4.0,,,,,1.0,,3.0,1.0,1.0,1.0,0.1378,,,,,,,,,
11450143,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,False,34.0,27.0,,,9.0,9.0,19.0,26.0,7.0,1.0,3.0,,,72.0,50.0,6.9,13.0,0.0758568,2,,1.0,1.0,,2.0,1.0,1.0,,,,,,,4.0,1.0,,,,1.0,,4.0,1.0,2.0,,0.1316,,2.0,,0.1943,,,,,
11450143,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,F,7,7,False,22.0,15.0,2.0,,7.0,8.0,9.0,19.0,9.0,3.0,3.0,,,90.0,39.0,6.6,14.0,0.0552799,2,,5.0,1.0,1.0,4.0,1.0,,2.0,,,2.0,1.0,,2.0,2.0,,,,1.0,,5.0,1.0,,2.0,0.0428,,,,,,,,,
11450143,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,11.0,8.0,,,3.0,3.0,5.0,8.0,7.0,,1.0,,,45.0,17.0,6.5,8.0,0.0244211,0,,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,1.0,,,3.0,4.0,,,,,,,,,,,
11450143,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,18.0,16.0,1.0,1.0,9.0,10.0,7.0,9.0,1.0,,1.0,,,28.0,22.0,6.5,5.0,0.00958338,0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450143,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,6.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,1.0,,1.0,,,18.0,9.0,6.5,1.0,0.00062076,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,0.0448,1.0,,,,,,,,
11450143,home,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175,10,M,1177165,EUR,1056067200,M,22,22,True,5.0,4.0,,,1.0,1.0,4.0,7.0,2.0,,1.0,,,18.0,14.0,6.5,7.0,0.14204,0,,3.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,
11450143,home,Kayserispor,Ahmet Kağan Malatyalı,ahmet-kagan-malatyali,A. K. Malatyalı,D,19,180,3,M,1096284,EUR,1057795200,D,19,19,True,10.0,8.0,1.0,1.0,3.0,3.0,5.0,7.0,1.0,,2.0,,,15.0,19.0,6.4,5.0,0.00150042,0,,,,,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
