match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,captain,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_errorLeadToAShot
14062154,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,29.0,22.0,6.0,1.0,0.0,21.0,24.0,1.0,5.0,11.0,2.0,3.0,90.0,38.0,7.0,7.0,0.0002209,94.560466259076,11.0,-5.88,8.19,0.1473,0,0.5409,0.01,-0.06,0.2,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062154,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,False,34.0,32.0,4.0,3.0,0.0,22.0,22.0,10.0,12.0,1.0,,,45.0,40.0,6.7,3.0,0.00452168,128.62544949987,14.0,57.33,20.265,,0,,0.1,0.08,0.14,,,,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062154,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,70.0,59.0,7.0,1.0,0.0,42.0,45.0,17.0,25.0,9.0,,,90.0,83.0,7.3,12.0,0.0130633,265.73469982485,34.0,80.43,14.07,,1,,0.11,0.24,0.19,,,,1.0,6.0,,,3.0,,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0201,-0.09,,,,,,,,,,,,,,,,,,,,,,,
14062154,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,68.0,59.0,10.0,5.0,0.0,30.0,31.0,29.0,37.0,7.0,,,90.0,85.0,9.0,14.0,0.557045,197.246185475,22.0,122.115,35.595,,3,,0.75,0.4,0.13,,,,2.0,3.0,,,,2.0,,,,1.0,3.0,3.0,2.0,0.9861,0.47,True,1.0,1.0,2.0,1.0,0.8621,67.433166619278,2.0,2.0,,,,,,,,,,,,,,
14062154,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,yan.couto,1002813,EUR,1023062400,M,2,2,False,35.0,31.0,2.0,2.0,0.0,10.0,11.0,21.0,24.0,3.0,,,90.0,64.0,7.2,12.0,0.0182041,152.50739330286,16.0,113.925,21.21,,1,,0.12,0.16,-0.04,,,,1.0,5.0,1.0,1.0,2.0,,,,,2.0,3.0,2.0,5.0,0.089,-0.43,,2.0,1.0,,,0.1365,48.757314748607,3.0,,1.0,1.0,,,,,,,,,,,,
14062154,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,False,32.0,26.0,1.0,,0.0,11.0,11.0,15.0,21.0,2.0,,,90.0,45.0,7.6,7.0,0.0669702,21.319488023229,3.0,16.17,11.235,,3,,0.05,0.04,0.14,,,,2.0,3.0,,,3.0,1.0,1.0,2.0,1.0,1.0,,,,0.2224,0.5,,2.0,2.0,,1.0,0.8518,,,1.0,,1.0,1.0,,,,,,,,,,,
14062154,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,48.0,44.0,4.0,4.0,1.0,16.0,18.0,28.0,30.0,7.0,,,90.0,64.0,7.3,7.0,0.0737941,193.21222844976,22.0,109.2,26.04,,0,,0.21,0.28,0.23,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,3.0,3.0,2.0,,,,,,,,,47.476590753339,2.0,3.0,,,,,,,,,,,,,,
14062154,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,M,26,26,False,15.0,12.0,2.0,1.0,1.0,7.0,8.0,5.0,7.0,1.0,,,67.0,21.0,7.7,5.0,0.231435,33.380787534862,4.0,17.535,9.45,,0,,0.51,0.12,0.18,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,17.294182721366,1.0,1.0,,,1.0,1.0,,,,,,,,,,
14062154,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,F,14,14,False,18.0,12.0,,,0.0,3.0,3.0,9.0,15.0,1.0,,,67.0,30.0,6.2,12.0,0.0659774,42.935387166017,6.0,25.62,12.915,,3,,-0.28,0.12,-0.04,,,,5.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,0.2955,-0.35,,1.0,2.0,,,0.1404,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,
14062154,home,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,chukwuemeka10,994556,EUR,1066608000,F,17,17,False,26.0,21.0,,,0.0,8.0,9.0,13.0,17.0,3.0,,,67.0,39.0,6.3,10.0,0.0145933,148.12837094785,15.0,109.41,32.655,,2,,-0.25,0.2,-0.01,,,,6.0,3.0,4.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,0.0731,-0.51,,,,1.0,,,87.587764309087,4.0,,,1.0,,,,,,,,,,,,
