match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_bigChanceCreated,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId
12499457,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,22.0,12.0,13.0,5.0,0.0,9.0,12.0,3.0,10.0,1.0,10.0,3.0,1.0,1.0,90.0,37.0,6.6,10.0,0.0002692,0,-0.5827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,40.0,30.0,6.0,1.0,0.0,22.0,26.0,8.0,15.0,5.0,6.0,,,,90.0,51.0,6.3,12.0,0.0030601,2,,,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,0.1552,,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,2,2,False,50.0,40.0,8.0,2.0,0.0,27.0,27.0,13.0,23.0,8.0,7.0,,,,90.0,64.0,6.5,10.0,0.00817083,0,,,,,,1.0,2.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,30.0,25.0,5.0,2.0,0.0,17.0,18.0,8.0,12.0,2.0,4.0,,,,85.0,42.0,6.3,7.0,0.00432934,0,,,,,3.0,2.0,7.0,4.0,,,1.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,21.0,16.0,5.0,2.0,0.0,7.0,8.0,10.0,15.0,2.0,1.0,,,,79.0,32.0,6.7,6.0,0.0514321,0,,,,2.0,1.0,1.0,3.0,2.0,,,,1.0,,1.0,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,False,39.0,22.0,3.0,,0.0,12.0,13.0,10.0,26.0,1.0,7.0,,,,90.0,44.0,6.9,19.0,0.179095,0,,Aljoscha Kemlein,,,,3.0,,3.0,,,2.0,,,,1.0,3.0,,,,,,1.0,,,,,,,,,,
12499457,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,25.0,21.0,2.0,,0.0,13.0,14.0,8.0,13.0,2.0,2.0,,,,79.0,42.0,6.8,7.0,0.00685734,0,,,,2.0,1.0,1.0,5.0,6.0,,,,4.0,,5.0,,,,,,,3.0,,2.0,,,,,,,,,
12499457,home,1. FC Union Berlin,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,1210666,EUR,1099008000,M,15,15,False,41.0,28.0,4.0,1.0,0.0,13.0,19.0,15.0,23.0,3.0,8.0,,,,90.0,76.0,6.9,19.0,0.0262192,0,,,,1.0,3.0,2.0,8.0,9.0,,,,1.0,,6.0,1.0,1.0,,,,,4.0,,2.0,4.0,,,,,,,,
12499457,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,False,18.0,13.0,,,0.0,3.0,4.0,10.0,17.0,1.0,1.0,,,,90.0,42.0,7.3,13.0,0.0081376,2,,,,3.0,4.0,2.0,7.0,9.0,,,3.0,,0.0518,1.0,5.0,,,,1.0,,1.0,,,1.0,2.0,1.0,2.0,,,,,
12499457,home,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,F,11,11,False,18.0,17.0,,,0.0,6.0,6.0,11.0,13.0,,2.0,,,,79.0,25.0,7.2,5.0,0.0139272,2,,,,1.0,,,,,,,3.0,,0.4205,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0262,
12499457,home,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,21,21,False,13.0,8.0,1.0,1.0,0.0,2.0,5.0,6.0,8.0,,1.0,,,,69.0,18.0,6.8,6.0,0.0161459,2,,,,,3.0,1.0,4.0,2.0,,2.0,1.0,1.0,0.0819,,1.0,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,7,7,True,13.0,10.0,,,0.0,2.0,2.0,8.0,12.0,1.0,,,,,21.0,20.0,6.8,4.0,0.008724,0,,,,1.0,,,1.0,3.0,,,,,,,1.0,,,,1.0,,,,,,2.0,2.0,,,,,,
12499457,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,2.0,1.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,11.0,5.0,6.7,2.0,0.0762822,0,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,24,24,True,4.0,1.0,,,0.0,,2.0,1.0,2.0,,,,,,11.0,5.0,6.6,3.0,0.00177549,0,,,,,,1.0,2.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,5.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,,,,,11.0,7.0,6.5,2.0,0.00062551,0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,,10.0,3.0,6.6,1.0,0.0020879,0,,Kevin,Volland,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,354558,EUR,873763200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499457,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499457,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,35.0,21.0,22.0,8.0,0.0,16.0,22.0,5.0,13.0,,13.0,1.0,2.0,,90.0,46.0,6.8,14.0,0.00084192,0,0.0262,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
12499457,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,False,37.0,28.0,3.0,2.0,0.0,11.0,13.0,17.0,27.0,2.0,4.0,,,,79.0,64.0,7.5,14.0,0.0226099,0,,Arthur,,3.0,1.0,1.0,3.0,7.0,,,1.0,2.0,,4.0,2.0,,,,,,3.0,,2.0,,,,,,,,,
12499457,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,71.0,61.0,8.0,5.0,0.0,29.0,32.0,33.0,41.0,5.0,4.0,,,,90.0,85.0,7.2,13.0,0.0628088,0,,,,2.0,2.0,4.0,6.0,4.0,,,,3.0,,,,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,edmondtapsoba
12499457,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,99.0,97.0,8.0,7.0,0.0,57.0,58.0,40.0,41.0,3.0,4.0,,,,90.0,109.0,7.6,3.0,0.0243187,0,,,,,,4.0,,5.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,jonatah
12499457,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,51.0,43.0,5.0,2.0,0.0,22.0,25.0,21.0,30.0,5.0,3.0,,,,90.0,73.0,7.1,13.0,0.0242565,0,,,,4.0,2.0,,2.0,3.0,,,1.0,,,,3.0,1.0,,,,,,,2.0,,,,,,,,,pierohincapie
12499457,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,14.0,10.0,1.0,,0.0,2.0,2.0,8.0,17.0,,3.0,,,,79.0,33.0,6.7,17.0,0.00573287,1,,,,5.0,2.0,1.0,8.0,3.0,,,2.0,,0.4648,,2.0,,,,,,,,,3.0,3.0,,,1.0,1.0,,0.4661,jeremie_frimpong
