match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_dispossessed,stat_goals,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_hitWoodwork
14573059,home,HNK Rijeka,Martin Zlomislić,martin-zlomislic,M. Zlomislić,G,13,190.0,737,M,885719,EUR,903225600,G,13,13,False,True,25.0,23.0,8.0,6.0,0.0,18.0,18.0,5.0,7.0,7.0,2.0,2.0,90.0,31.0,7.8,2.0,0.00425589,37.734950059069,7.0,15.96,7.455,0.5008,0,0.4409,0.11,-0.01,0.2,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573059,home,HNK Rijeka,Ante Oreč,ante-orec,A. Oreč,D,22,181.0,241,M,1048958,EUR,999043200,D,22,22,False,,24.0,18.0,4.0,4.0,0.0,12.0,12.0,6.0,12.0,2.0,,,90.0,51.0,7.7,10.0,0.0171748,106.89883248151,10.0,16.275,29.505,,2,,0.14,0.09,0.22,,2.0,2.0,9.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,5.0,1.0,2.0,0.0289,0.049,1.0,-0.11,,,,,,,,,,,,,,,,,
14573059,home,HNK Rijeka,Ante Majstorović,ante-majstorovic,A. Majstorović,D,45,185.0,266,M,95666,EUR,752544000,D,45,45,False,,65.0,63.0,7.0,6.0,0.0,44.0,44.0,19.0,21.0,4.0,,,90.0,73.0,7.1,3.0,0.0111776,299.4698644279,31.0,190.68,20.79,,1,,0.25,0.22,0.29,,,3.0,3.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,0.0181,0.1824,,-0.11,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
14573059,home,HNK Rijeka,Stjepan Radeljić,stjepan-radeljic,S. Radeljić,D,6,201.0,724,M,843746,EUR,873417600,D,6,6,False,,74.0,69.0,11.0,7.0,2.0,49.0,49.0,20.0,25.0,4.0,,,90.0,93.0,9.0,6.0,0.0264775,262.85954963692,33.0,171.465,36.855,,3,,0.34,0.21,0.52,,,2.0,5.0,1.0,,,,,6.0,3.0,1.0,1.0,1.0,0.1091,,2.0,-0.12,,1.0,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,
14573059,home,HNK Rijeka,Mladen Devetak,mladen-devetak,M. Devetak,D,34,174.0,202,M,882074,EUR,921196800,D,34,34,False,,12.0,8.0,1.0,,0.0,5.0,5.0,3.0,7.0,1.0,,,90.0,30.0,6.6,11.0,0.00161726,31.294415603206,3.0,19.95,21.21,,0,,-0.05,0.03,0.2,,2.0,3.0,1.0,,,,,,2.0,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,
14573059,home,HNK Rijeka,Dejan Petrovič,dejan-petrovic,D. Petrovič,M,8,179.0,312,M,796014,EUR,884563200,M,8,8,False,,12.0,7.0,1.0,,0.0,6.0,8.0,1.0,4.0,2.0,,,83.0,20.0,7.2,7.0,0.00087709,7.2478714806486,1.0,7.245,7.245,,1,,-0.09,0.01,-0.03,,,6.0,2.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,,0.1283,0.7898,,0.51,,,,4.0,,,,,1.0,1.0,,,,,,,
14573059,home,HNK Rijeka,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169.0,1154,M,945097,EUR,977616000,M,26,26,False,,39.0,37.0,3.0,3.0,0.0,20.0,20.0,17.0,19.0,3.0,,,90.0,47.0,7.3,2.0,0.109827,110.44629044636,12.0,35.7,13.44,,0,,0.33,0.13,0.21,,,,1.0,,,,,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,
14573059,home,HNK Rijeka,Amer Gojak,amer-gojak,A. Gojak,M,14,184.0,606,M,357638,EUR,855792000,M,14,14,False,,9.0,6.0,3.0,2.0,0.0,1.0,2.0,5.0,7.0,4.0,,,75.0,18.0,6.7,8.0,0.0347262,12.084182417198,3.0,5.775,3.36,,0,,0.25,0.04,-0.01,,1.0,4.0,2.0,,,,,,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,,4.0,,,,,,,,,,,,,
14573059,home,HNK Rijeka,Toni Fruk,toni-fruk,T. Fruk,M,10,178.0,2710,M,916183,EUR,984096000,M,10,10,False,,12.0,10.0,,,0.0,2.0,2.0,8.0,10.0,5.0,,,84.0,33.0,7.4,11.0,0.0230138,62.963953653265,8.0,41.79,16.8,,5,,-0.54,0.45,0.0,,3.0,3.0,2.0,,1.0,,1.0,1.0,,,,2.0,2.0,0.2538,0.3899,1.0,0.45,,,,,,3.0,,,2.0,1.0,,,1.0,1.0,,,
14573059,home,HNK Rijeka,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170.0,524,M,1119364,EUR,1077580800,M,19,19,False,,19.0,15.0,4.0,3.0,1.0,5.0,5.0,10.0,14.0,2.0,,,83.0,44.0,8.1,13.0,0.506506,162.6264855799,15.0,16.17,12.81,,4,,0.97,0.26,-0.05,,9.0,3.0,2.0,1.0,,,4.0,,,1.0,1.0,3.0,,0.3576,0.3267,7.0,-0.42,1.0,1.0,2.0,,1.0,,,,1.0,,Samuele Vignato,,5.0,,,,
