match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_totalContest,stat_unsuccessfulTouch,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_saves,stat_totalKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_totalOffside
13981516,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,30.0,22.0,16.0,8.0,0.0,15.0,15.0,7.0,15.0,2.0,1.0,2.0,90.0,32.0,6.7,8.0,0.00196794,0,0.08,-0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981516,home,Udinese,Nicolò Bertola,,,nicolo-bertola,N. Bertola,D,13,185,508,M,1136399,EUR,1048377600,D,13,13,False,25.0,22.0,5.0,3.0,0.0,18.0,19.0,4.0,6.0,4.0,3.0,,75.0,38.0,7.7,3.0,0.00262747,0,-0.02,0.07,0.8,1.0,1.0,6.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981516,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,False,15.0,14.0,1.0,1.0,0.0,12.0,12.0,2.0,3.0,6.0,2.0,,90.0,26.0,7.3,1.0,0.00103044,0,0.0,0.02,0.68,1.0,4.0,3.0,2.0,1.0,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981516,home,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192,1946,M,892979,EUR,949881600,D,28,28,False,55.0,46.0,15.0,10.0,0.0,31.0,35.0,15.0,20.0,4.0,7.0,,90.0,70.0,7.6,10.0,0.0119209,0,0.09,0.07,0.2,,3.0,6.0,,2.0,,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981516,home,Udinese,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,20.0,16.0,1.0,,0.0,7.0,8.0,9.0,12.0,3.0,4.0,,76.0,42.0,6.7,9.0,0.0487548,0,0.08,0.12,0.21,,6.0,4.0,,,,3.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
13981516,home,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,M,32,32,False,17.0,15.0,,,0.0,4.0,4.0,11.0,13.0,,2.0,,69.0,29.0,6.6,7.0,0.0136206,0,-0.09,0.19,0.16,1.0,4.0,3.0,,1.0,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
13981516,home,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179,729,M,227894,EUR,803692800,M,8,8,False,37.0,31.0,1.0,,0.0,11.0,12.0,20.0,25.0,5.0,5.0,,90.0,49.0,6.8,7.0,0.0301231,1,0.15,0.26,-0.01,,1.0,1.0,,3.0,,,,1.0,,,,,,1.0,,1.0,,True,1.0,1.0,1.0,0.0326,0.0832,-0.09,,,,,,,,,,,
13981516,home,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,14,14,False,36.0,32.0,1.0,,0.0,7.0,7.0,25.0,29.0,,6.0,,90.0,61.0,7.5,19.0,0.0223567,2,0.02,0.35,-0.01,,7.0,5.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,6.0,5.0,,3.0,,,0.0586,,-0.16,1.0,1.0,,,,,,,,,
13981516,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,11,11,False,44.0,36.0,2.0,,1.0,19.0,19.0,17.0,25.0,2.0,5.0,,90.0,71.0,7.2,16.0,0.0528633,2,0.01,0.13,0.23,3.0,2.0,6.0,,3.0,,2.0,2.0,1.0,1.0,,1.0,,,5.0,1.0,1.0,1.0,,,1.0,,0.0882,0.0354,-0.16,1.0,,1.0,,,,,,,,
13981516,home,Udinese,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,F,10,10,False,18.0,16.0,1.0,,0.0,5.0,5.0,11.0,13.0,,2.0,,69.0,34.0,8.1,8.0,0.0293502,4,0.12,0.6,0.27,2.0,4.0,4.0,,,,,,2.0,1.0,,1.0,,1.0,1.0,,2.0,3.0,,1.0,3.0,,0.2762,0.6065,0.51,,1.0,,nicolozaniolo,1.0,,,,,,
