match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_outfielderBlock,player_firstName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,player_lastName,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal
11392827,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,46.0,35.0,19.0,8.0,30.0,33.0,5.0,13.0,1.0,1.0,2.0,18.0,2.0,5.0,6.0,2.0,90.0,67.0,8.8,11.0,0.00057585,0,0.8085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392827,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,D,11,11,False,51.0,43.0,3.0,2.0,24.0,26.0,20.0,27.0,1.0,7.0,,4.0,,,,,79.0,70.0,7.4,12.0,0.102132,0,,2.0,1.0,2.0,5.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11392827,home,Nantes,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,False,57.0,51.0,9.0,6.0,35.0,40.0,16.0,17.0,,3.0,2.0,4.0,,,,,90.0,67.0,7.1,6.0,0.004366,0,,,,1.0,3.0,,2.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11392827,home,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,64.0,55.0,7.0,1.0,40.0,43.0,15.0,22.0,3.0,7.0,5.0,8.0,,,,,90.0,82.0,7.2,13.0,0.0092667,0,,1.0,,1.0,5.0,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11392827,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,29,29,False,52.0,38.0,10.0,4.0,18.0,23.0,21.0,32.0,,1.0,1.0,15.0,,,,,89.0,78.0,7.0,20.0,0.0777732,2,,3.0,1.0,,3.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,Quentin Merlin,1.0,1.0,0.1233,,,,,,,,,,,
11392827,home,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,27.0,25.0,1.0,1.0,6.0,6.0,19.0,22.0,,,1.0,2.0,,,,,57.0,32.0,6.6,5.0,0.0206696,0,,1.0,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
11392827,home,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,55.0,44.0,5.0,1.0,20.0,25.0,24.0,30.0,1.0,4.0,1.0,5.0,,,,,90.0,70.0,7.3,14.0,0.0334953,2,,,,,7.0,2.0,1.0,,,,2.0,3.0,3.0,2.0,2.0,2.0,1.0,Samuel,2.0,,0.2786,Moutoussamy,,,,,,,,,,
11392827,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,91.0,85.0,3.0,,51.0,53.0,34.0,39.0,,5.0,1.0,8.0,,,,,90.0,103.0,6.9,10.0,0.0218618,0,,1.0,,1.0,6.0,,1.0,3.0,3.0,1.0,2.0,2.0,,1.0,2.0,,,,,,,,True,,,,,,,,,
11392827,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,F,25,25,False,62.0,57.0,3.0,2.0,19.0,19.0,38.0,44.0,,,,5.0,,,,,90.0,75.0,7.7,10.0,0.0757033,4,,1.0,,1.0,5.0,1.0,,,,3.0,,3.0,1.0,,,,,,2.0,1.0,0.2089,,,1.0,1.0,1.0,0.4433,,,,,
11392827,home,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,18.0,13.0,,,8.0,8.0,5.0,10.0,2.0,3.0,,3.0,,,,,57.0,30.0,6.9,12.0,0.104018,2,,,,1.0,4.0,1.0,,,,5.0,,,1.0,1.0,2.0,1.0,,,,,0.0701,,,2.0,,,0.6473,,,,,
11392827,home,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,F,27,27,False,22.0,14.0,,,3.0,3.0,11.0,22.0,1.0,5.0,,1.0,,,,,90.0,41.0,7.4,19.0,0.405932,1,,3.0,,1.0,5.0,3.0,,,,5.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0999,,,1.0,,,0.0341,1.0,1.0,,,
11392827,home,Nantes,Adson,adson,Adson,M,28,171,2146,M,1105970,EUR,970790400,M,20,20,True,21.0,20.0,2.0,1.0,8.0,9.0,12.0,12.0,,4.0,,2.0,,,,,33.0,29.0,7.3,1.0,0.0913371,2,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,2.0,,Adson,2.0,,0.0923,,,,,,,,,,,
11392827,home,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,12,12,True,23.0,21.0,,,7.0,8.0,14.0,15.0,,2.0,,3.0,,,,,33.0,27.0,7.4,2.0,0.0310636,1,,,,1.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,0.6316,,,1.0,,1.0,0.9338,,,1.0,,
11392827,home,Nantes,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,12.0,10.0,,,5.0,5.0,5.0,7.0,1.0,3.0,1.0,,,,,,11.0,19.0,6.9,2.0,0.00341785,0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11392827,home,Nantes,Jaouen Hadjam,jaouen-hadjam,J. Hadjam,D,3,184,9178,M,1049534,EUR,1048636800,D,26,26,True,3.0,3.0,,,3.0,3.0,,,,,,2.0,,,,,1.0,4.0,,1.0,1.151e-05,0,,,,,1.0,,,,,1.0,,1.0,,,,,,Jaouen Hadjam,,,,,,,,,,,,,jaouen.h3,
11392827,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392827,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392827,home,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nathan Zeze,,,,,,,,,,,,,,
