match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_duelLost,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals
14598955,home,Wigan Athletic,Maleace Asamoah,Maleace Asamoah,,maleace-asamoah,M. Asamoah,F,37,183.0,42,M,1445530,EUR,1037318400.0,F,37,37,False,9.0,7.0,,,0.0,3.0,4.0,5.0,1.0,4.0,,45.0,17.0,6.3,7.0,,0,0.01,0.24,0.22,,4.0,1.0,,,,2.0,,,,,,,,,1.0,,5.0,,,,2.0,,2.0,1.0,,1.0,,,,,
14598955,home,Wigan Athletic,Callum McManaman,,,callum-mcmanaman,C. McManaman,M,20,174.0,36,M,53783,EUR,672537600.0,M,20,20,True,9.0,8.0,,,0.0,2.0,2.0,7.0,1.0,,,45.0,23.0,6.8,7.0,,0,-0.01,0.17,-0.01,,6.0,6.0,1.0,4.0,,1.0,2.0,1.0,,1.0,,,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,
14598955,home,Wigan Athletic,Ryan Trevitt,Ryan Trevitt,,ryan-trevitt,R. Trevitt,M,14,170.0,115,M,1177007,EUR,1047427200.0,M,14,14,True,13.0,10.0,1.0,,0.0,4.0,4.0,9.0,,,,20.0,16.0,6.6,4.0,,0,-0.01,0.02,0.16,,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14598955,home,Wigan Athletic,Matthew Smith,,,matthew-smith,M. Smith,M,17,175.0,158,M,991582,EUR,970704000.0,M,17,17,True,15.0,14.0,1.0,,0.0,9.0,9.0,6.0,,2.0,,20.0,15.0,6.7,1.0,,0,0.07,0.03,0.14,,5.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
14598955,home,Wigan Athletic,Fraser Murray,,,fraser-murray,F. Murray,M,7,183.0,67,M,837843,EUR,926035200.0,M,7,7,True,8.0,4.0,2.0,,0.0,2.0,2.0,6.0,,,,20.0,14.0,6.6,6.0,,0,-0.1,0.06,0.15,,2.0,,,2.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,
14598955,home,Wigan Athletic,Paul Mullin,,,paul-mullin,P. Mullin,F,14,178.0,1140,M,583192,EUR,784080000.0,F,10,10,True,2.0,1.0,,,0.0,,1.0,1.0,,,,10.0,2.0,6.5,1.0,,0,-0.05,,-0.01,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
14598955,home,Wigan Athletic,Toby Savin,,,toby-savin,T. Savin,G,30,194.0,30,M,902548,EUR,988934400.0,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,home,Wigan Athletic,Luke Robinson,,,luke-robinson,L. Robinson,D,19,176.0,24,M,1015710,EUR,1006214400.0,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,home,Wigan Athletic,Jack Rogers,Jack Rogers,,jack-rogers,J. Rogers,M,48,,2,M,2219635,EUR,1035590400.0,M,48,48,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,home,Wigan Athletic,Tobias Brenan,Tobias Brenan,,tobias-brenan,T. Brenan,M,38,188.0,10,M,2206721,EUR,1153008000.0,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,away,Wycombe Wanderers,Will Norris,,,will-norris,W. Norris,G,50,195.0,65,M,365296,EUR,745113600.0,G,50,50,False,21.0,17.0,7.0,3.0,0.0,15.0,16.0,5.0,2.0,7.0,,90.0,30.0,6.8,4.0,,0,0.16,0.0,0.2,,2.0,,1.0,2.0,,,,,,,,True,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,,
14598955,away,Wycombe Wanderers,Fin Back,Finley Back,,fin-back,F. Back,D,22,188.0,38,M,1133426,EUR,1032912000.0,D,22,22,False,54.0,44.0,2.0,,0.0,20.0,21.0,33.0,1.0,2.0,,90.0,74.0,7.0,12.0,,2,-0.09,0.33,-0.02,,24.0,,2.0,7.0,,3.0,4.0,2.0,,1.0,-0.5,,,,,,4.0,,1.0,,1.0,1.0,,1.0,,,,,2.0,,
14598955,away,Wycombe Wanderers,Dan Casey,,,dan-casey,D. Casey,D,17,183.0,63,M,827351,EUR,878083200.0,D,17,17,False,77.0,68.0,7.0,2.0,0.0,52.0,55.0,22.0,7.0,4.0,,90.0,90.0,7.6,9.0,,0,0.2,0.09,0.37,,16.0,,3.0,6.0,,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
14598955,away,Wycombe Wanderers,Anders Hagelskjær,,,anders-hagelskjaer,A. Hagelskjær,D,45,187.0,62,M,842358,EUR,856051200.0,D,45,45,False,66.0,55.0,10.0,4.0,0.0,32.0,33.0,33.0,6.0,5.0,,90.0,84.0,7.1,16.0,,0,0.32,0.13,0.13,,23.0,1.0,3.0,4.0,,1.0,1.0,1.0,,,,,,,1.0,,7.0,,1.0,,3.0,1.0,2.0,,,,,,,,
14598955,away,Wycombe Wanderers,Niall Huggins,,,niall-huggins,N. Huggins,D,23,173.0,151,M,994920,EUR,977097600.0,M,23,23,False,31.0,24.0,2.0,,1.0,5.0,5.0,26.0,1.0,,,86.0,54.0,6.5,14.0,,0,-0.27,-0.04,0.17,,19.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,6.0,,2.0,2.0,,,,5.0,1.0,,,,,,
14598955,away,Wycombe Wanderers,Magnus Westergaard,,,magnus-westergaard,M. Westergaard,M,42,187.0,52,M,932133,EUR,896227200.0,M,42,42,False,25.0,20.0,,,0.0,9.0,11.0,14.0,1.0,4.0,,45.0,36.0,6.2,11.0,,0,-0.18,0.15,-0.05,,11.0,,2.0,2.0,,1.0,,,,,,,,,3.0,,6.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,
14598955,away,Wycombe Wanderers,Caolan Boyd-Munce,,,caolan-boyd-munce,C. Boyd-Munce,M,8,183.0,63,M,991401,EUR,948844800.0,M,8,8,False,54.0,45.0,4.0,1.0,0.0,20.0,21.0,33.0,1.0,6.0,,90.0,66.0,8.1,14.0,,2,0.22,0.15,0.27,,25.0,3.0,1.0,3.0,,1.0,2.0,1.0,,,0.53,,,,,,3.0,,1.0,,,,2.0,,,,,,,2.0,1.0
14598955,away,Wycombe Wanderers,George Abbott,,,george-abbott,G. Abbott,M,40,175.0,540,M,1397711,EUR,1124236800.0,M,30,30,False,35.0,32.0,2.0,2.0,1.0,10.0,11.0,24.0,,5.0,,90.0,55.0,7.4,12.0,,0,0.4,0.18,0.15,,22.0,5.0,1.0,6.0,,1.0,,,,5.0,,,,,1.0,1.0,6.0,1.0,1.0,2.0,1.0,,2.0,2.0,,,,,,,
14598955,away,Wycombe Wanderers,James Tilley,,,james-tilley,J. Tilley,M,7,174.0,42,M,794660,EUR,897696000.0,M,15,15,False,30.0,26.0,2.0,,0.0,15.0,15.0,15.0,3.0,2.0,,57.0,46.0,6.8,6.0,,1,-0.06,-0.06,-0.02,,11.0,1.0,2.0,5.0,1.0,,3.0,3.0,,,-0.05,,,,,,3.0,,1.0,,,1.0,,1.0,,,,,,,
14598955,away,Wycombe Wanderers,Bradley Fink,,,bradley-fink,B. Fink,F,9,190.0,203,M,997013,EUR,1050537600.0,F,9,9,False,15.0,10.0,1.0,,0.0,3.0,3.0,12.0,,1.0,,71.0,18.0,5.9,7.0,,0,-0.14,0.07,-0.05,,7.0,,,,,,,,,,,,,,1.0,,7.0,,1.0,,4.0,1.0,1.0,,,,,,,,
14598955,away,Wycombe Wanderers,Donnell McNeilly,Donnell McNeilly,,donnell-mcneilly,D. McNeilly,F,24,181.0,330,M,1403046,EUR,1130630400.0,F,24,24,False,18.0,14.0,,,0.0,3.0,3.0,15.0,,3.0,,70.0,26.0,7.5,6.0,,1,-0.22,0.12,0.13,,11.0,,2.0,6.0,,,,,,3.0,0.39,,,,2.0,,2.0,,,2.0,2.0,,,1.0,1.0,,,,,1.0,1.0
14598955,away,Wycombe Wanderers,Alex Lowry,,,alex-lowry,A. Lowry,M,51,180.0,109,M,1127515,EUR,1056326400.0,M,51,51,True,27.0,18.0,,,0.0,5.0,7.0,20.0,,3.0,,45.0,35.0,5.9,13.0,,2,-0.36,0.09,-0.07,,13.0,,,,,2.0,,,,,0.0,,,,2.0,,7.0,,1.0,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,
14598955,away,Wycombe Wanderers,Declan Skura,Declan Skura,,skura-declan,D. Skura,D,25,188.0,33,M,1527689,EUR,1018310400.0,D,25,25,True,21.0,17.0,4.0,2.0,0.0,11.0,12.0,9.0,5.0,,,33.0,31.0,7.1,7.0,,0,0.13,0.14,0.23,,6.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,away,Wycombe Wanderers,Luke Leahy,,,luke-leahy,L. Leahy,M,10,178.0,42,M,255013,EUR,722131200.0,M,10,10,True,23.0,19.0,2.0,,0.0,12.0,13.0,10.0,,4.0,,20.0,26.0,6.6,4.0,,0,-0.09,0.12,0.14,,7.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
14598955,away,Wycombe Wanderers,Jaiden Bartolo,Jaiden Bartolo,,jaiden-bartolo,J. Bartolo,F,29,184.0,67,M,1149342,EUR,1139529600.0,F,29,29,True,6.0,6.0,,,0.0,1.0,1.0,5.0,,,,19.0,8.0,6.3,1.0,,0,-0.04,-0.08,-0.02,,5.0,,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,1.0,,,,,
14598955,away,Wycombe Wanderers,Arthur Gregory,Arthur Gregory,,arthur-gregory,A. Gregory,D,,183.0,20,M,1984101,EUR,1188777600.0,D,65,65,True,3.0,2.0,,,0.0,,,3.0,,,,10.0,4.0,6.5,1.0,,0,-0.11,0.05,0.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
14598955,away,Wycombe Wanderers,Stuart Moore,,,stuart-moore,S. Moore,G,31,188.0,13,M,770737,EUR,778982400.0,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,away,Wycombe Wanderers,Taylor Allen,,,taylor-allen,T. Allen,D,6,178.0,42,M,990382,EUR,961113600.0,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,away,Wycombe Wanderers,Fred Onyedinma,,,fred-onyedinma,F. Onyedinma,M,44,185.0,123,M,370932,EUR,848793600.0,F,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598955,away,Wycombe Wanderers,Mekhi Savage,,,mekhi-savage,M. Savage,F,37,,11,M,2195216,EUR,,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
