match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_totalContest,stat_fouls,stat_keyPass,stat_totalClearance,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_goalAssist,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_outfielderBlock,stat_errorLeadToAGoal,stat_ownGoals,stat_bigChanceMissed,stat_bigChanceCreated
11028818,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,False,35.0,29.0,,,11.0,12.0,18.0,26.0,6.0,,,,,89.0,71.0,7.5,23.0,3,3.0,3.0,,11.0,12.0,,1.0,1.0,2.0,1.0,4.0,,12.0,,,,7.0,,3.0,2.0,,3.0,,,1.0,,,,,,
11028818,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,85477,M,Casemiro,122951,EUR,698803200,M,18,18,True,41.0,33.0,5.0,3.0,18.0,20.0,15.0,21.0,7.0,,,,,45.0,54.0,7.3,11.0,2,,1.0,3.0,4.0,8.0,,,1.0,3.0,2.0,1.0,,3.0,1.0,2.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,
11028818,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51493,M,LichaMartínez,859999,EUR,885081600,D,6,6,True,16.0,13.0,2.0,,7.0,8.0,6.0,8.0,3.0,,,,,32.0,19.0,6.3,3.0,1,,1.0,,5.0,,1.0,,1.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,
11028818,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,363363,M,Rashford,814590,EUR,878256000,F,10,10,True,7.0,5.0,,,,1.0,5.0,7.0,1.0,,,,,32.0,13.0,6.7,4.0,2,1.0,,,1.0,1.0,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
11028818,home,Manchester United,Fred,,,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,17,17,True,6.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,,,,,11.0,8.0,7.4,1.0,1,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
11028818,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10105,M,raphael_varane,138310,EUR,735696000,D,19,19,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6095,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18232,M,awbissaka,863653,EUR,880502400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7618,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Alphonse Aréola,,,alphonse-areola,A. Aréola,G,23,195,3020,M,,96531,EUR,730771200,G,13,13,False,34.0,21.0,24.0,12.0,13.0,17.0,8.0,17.0,12.0,2.0,6.0,,,90.0,47.0,6.7,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11028818,away,West Ham United,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182,611,M,,914412,EUR,948672000,D,2,2,False,27.0,21.0,4.0,1.0,10.0,11.0,11.0,19.0,5.0,,,,,90.0,60.0,6.4,13.0,0,3.0,1.0,4.0,6.0,8.0,1.0,,1.0,4.0,2.0,,,2.0,1.0,,9.0,,,1.0,,,,,,,,,,,,
11028818,away,West Ham United,Nayef Aguerd,,,nayef-aguerd,N. Aguerd,D,21,188,25685,M,nayefaguard,877102,EUR,828144000,D,27,27,False,34.0,25.0,10.0,5.0,18.0,21.0,7.0,13.0,3.0,,,,,90.0,46.0,5.9,11.0,0,,,2.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,,,,5.0,,,1.0,,,,,,,,2.0,1.0,1.0,,
11028818,away,West Ham United,Angelo Ogbonna,,,angelo-ogbonna,A. Ogbonna,D,,191,388,M,,21164,EUR,580348800,D,21,21,False,26.0,22.0,6.0,4.0,16.0,18.0,6.0,8.0,3.0,,,,,90.0,32.0,6.2,5.0,0,,,,2.0,1.0,,,1.0,,,,,,1.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,,
11028818,away,West Ham United,Emerson Palmieri,,,emerson-palmieri,Emerson,D,33,176,2407,M,,155997,EUR,775872000,D,33,33,False,29.0,19.0,3.0,1.0,9.0,11.0,11.0,22.0,4.0,,,,,90.0,56.0,6.9,17.0,0,4.0,,,1.0,5.0,1.0,,2.0,2.0,2.0,,,1.0,,2.0,3.0,1.0,1.0,,,,2.0,1.0,,,,,,,,
11028818,away,West Ham United,Lucas Paquetá,,,lucas-paqueta,L. Paquetá,M,20,180,64753,M,Paqueta,839981,EUR,872640000,M,11,11,False,45.0,34.0,6.0,3.0,14.0,17.0,20.0,28.0,11.0,,,,,90.0,69.0,6.2,20.0,1,,,1.0,11.0,6.0,3.0,,2.0,2.0,2.0,2.0,,3.0,1.0,1.0,,1.0,,5.0,1.0,,2.0,,,,,,,,,
11028818,away,West Ham United,Declan Rice,,,declan-rice,D. Rice,M,41,188,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,False,53.0,45.0,7.0,4.0,22.0,25.0,23.0,28.0,13.0,,,,,90.0,68.0,7.2,10.0,0,,1.0,1.0,2.0,6.0,,,3.0,3.0,3.0,1.0,True,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,
11028818,away,West Ham United,Tomáš Souček,,,tomas-soucek,T. Souček,M,28,192,3292,M,,799041,EUR,793843200,M,28,28,False,30.0,16.0,,,5.0,5.0,11.0,26.0,4.0,,,,,90.0,43.0,6.6,17.0,3,1.0,3.0,6.0,8.0,8.0,3.0,2.0,1.0,1.0,,2.0,,,2.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,
11028818,away,West Ham United,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2768,M,,816763,EUR,824947200,F,8,8,False,31.0,23.0,2.0,1.0,6.0,9.0,17.0,23.0,8.0,,,,,74.0,44.0,6.9,12.0,1,1.0,,,5.0,3.0,2.0,1.0,2.0,2.0,2.0,,,1.0,,2.0,,,,2.0,,,1.0,,,,,,,,,
11028818,away,West Ham United,Michail Antonio,,,michail-antonio,M. Antonio,F,,180,3227,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,13.0,7.0,,,3.0,5.0,5.0,10.0,1.0,,,,,86.0,36.0,6.8,13.0,3,2.0,6.0,2.0,8.0,7.0,1.0,,1.0,,,3.0,,1.0,,1.0,,1.0,1.0,1.0,3.0,,4.0,,,,,,,,1.0,
11028818,away,West Ham United,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11146,M,said_benrahma11,354808,EUR,808012800,F,22,22,False,18.0,15.0,2.0,2.0,3.0,4.0,13.0,15.0,5.0,,,,,90.0,36.0,7.8,10.0,2,1.0,2.0,1.0,7.0,7.0,,,,,,2.0,,8.0,,3.0,,5.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,1.0
11028818,away,West Ham United,Jarrod Bowen,,,jarrod-bowen,J. Bowen,M,20,174,9084,M,jarrodbowen,552884,EUR,851040000,F,20,20,True,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,,,16.0,7.0,6.6,2.0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,
11028818,away,West Ham United,Gianluca Scamacca,,,gianluca-scamacca,G. Scamacca,F,9,195,6698,M,scamacca,807301,EUR,915148800,F,7,7,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,11.0,2.0,6.4,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Joseph Anang,,,joseph-anang,J. Anang,G,94,183,859,M,,970370,EUR,947289600,G,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Thilo Kehrer,,,thilo-kehrer,T. Kehrer,D,5,186,1906,M,,281277,EUR,843264000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Aaron Cresswell,,,aaron-cresswell,A. Cresswell,D,3,170,760,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,372,M,,879810,EUR,916790400,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Kamarai Swyer,,,swyer-kamarai,K. Swyer,M,11,183,47,M,,1113329,EUR,1038960000,M,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Manuel Lanzini,,,manuel-lanzini,M. Lanzini,M,22,167,1513,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028818,away,West Ham United,Divin Mubama,,,mubama-divin,D. Mubama,F,9,183,2428,M,,1167025,EUR,1098662400,F,72,72,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
