match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,from,confirmed
11450138,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11450138,,,,,90,3.0,,1,,,substitution,122343665.0,False,True,regular,,,,,,,,
11450138,,,,,90,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,
11450138,,,,,87,,,4,,,substitution,122343658.0,False,True,regular,,,,,,,,
11450138,,,,,87,,,4,,,substitution,122343659.0,False,False,regular,,,,,,,,
11450138,,,,,86,,,5,,,card,121099368.0,,True,yellow,,Ramzi Safuri,Foul,False,186949.0,Ramzi Safuri,,
11450138,,,,,84,,,7,,,card,121099366.0,,True,yellow,,Bahadır Öztürk,Foul,False,790783.0,Bahadır Öztürk,,
11450138,,,,,79,,,12,,,substitution,122343651.0,False,True,regular,,,,,,,,
11450138,,,,,79,,,12,,,substitution,122343650.0,False,True,regular,,,,,,,,
11450138,,,,,64,,,27,,,substitution,122343629.0,False,False,regular,,,,,,,,
11450138,,,,,64,,,27,,,substitution,122343628.0,False,False,regular,,,,,,,,
11450138,,,,,46,,,45,,,substitution,122343611.0,False,False,regular,,,,,,,,
11450138,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11450138,,2.0,1.0,,45,3.0,,1,,,goal,177531439.0,,True,regular,,,,,848385.0,Dario Šarić,,
11450138,,,,,45,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,
11450138,,1.0,1.0,,28,,,18,,,goal,177530168.0,,True,penalty,,,,,1138856.0,Adam Buksa,penalty,
11450138,,,,,25,,,21,,,card,121099316.0,,False,yellow,,Achilleas Poungouras,Foul,False,783466.0,Achilleas Poungouras,,
11450138,,,,,25,,,21,,,varDecision,22926.0,,True,penaltyNotAwarded,,,,,1138856.0,Adam Buksa,,False
11450138,,0.0,1.0,,13,,,33,,,goal,177529519.0,,False,regular,,,,,51407.0,Bengali-Fodé Koita,,
