match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_firstName,player_lastName,player_jerseyNumber,captain
10825456,home,Doncaster Rovers,Jonathan Mitchell,jonathan-mitchell,J. Mitchell,G,180.0,6,M,311158,EUR,785635200,G,1,1,False,,,,
10825456,home,Doncaster Rovers,Ro-Shaun Williams,ro-shaun-williams,R. Williams,D,188.0,34,,822502,EUR,904780800,D,6,6,False,,,,
10825456,home,Doncaster Rovers,Bobby Faulkner,bobby-faulkner,B. Faulkner,D,186.0,12,M,1161941,EUR,1091664000,D,28,28,False,Bobby Faulkner,,20,
10825456,home,Doncaster Rovers,Adam Long,adam-long,A. Long,D,184.0,12,M,909124,EUR,973900800,D,15,15,False,,,,
10825456,home,Doncaster Rovers,Kyle Knoyle,kyle-knoyle,K. Knoyle,D,173.0,13,M,798081,EUR,843523200,D,2,2,False,,,2,
10825456,home,Doncaster Rovers,Ben Close,ben-close,B. Close,M,175.0,19,M,555392,EUR,839462400,M,33,33,False,,,33,True
10825456,home,Doncaster Rovers,Harrison Biggins,harrison-biggins,H. Biggins,M,175.0,13,M,897571,EUR,826848000,M,14,14,False,,,10,
10825456,home,Doncaster Rovers,James Maxwell,james-maxwell,J. Maxwell,D,179.0,29,M,999270,EUR,1007856000,D,3,3,False,,,3,
10825456,home,Doncaster Rovers,Jon Taylor,jon-taylor,J. Taylor,M,180.0,10,M,104782,EUR,711590400,M,11,11,False,Jon,Taylor,11,
10825456,home,Doncaster Rovers,George Miller,george-miller,G. Miller,F,175.0,23,M,111025,EUR,902793600,F,9,9,False,,,10,
10825456,home,Doncaster Rovers,Kyle Hurst,kyle-hurst,K. Hurst,F,,27,M,1020648,EUR,1011484800,F,21,21,False,,,23,
10825456,home,Doncaster Rovers,Adam Clayton,adam-clayton,A. Clayton,M,175.0,19,M,45911,EUR,600739200,M,8,8,True,Adam,Clayton,99,
10825456,home,Doncaster Rovers,Luke Molyneux,molyneux-luke,L. Molyneux,M,180.0,130,M,920577,EUR,891129600,M,7,7,True,,,7,
10825456,home,Doncaster Rovers,Max Woltman,max-woltman,M. Woltman,M,178.0,68,M,1110108,EUR,1061337600,M,18,18,True,Max,Woltman,30,
10825456,home,Doncaster Rovers,Kieran Agard,kieran-agard,K. Agard,F,178.0,4,,40639,EUR,623980800,F,22,22,True,,,,
