match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_lastName,stat_challengeLost,stat_wonContest,stat_lastManTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork
14061188,home,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,34.0,21.0,20.0,8.0,0.0,17.0,23.0,4.0,11.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,90.0,42.0,7.6,13.0,0.00086222,0.5007,0,0.7549,0.07,0.0,0.37,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061188,home,Stade Rennais,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,D,95,95,False,30.0,16.0,6.0,1.0,0.0,8.0,13.0,8.0,17.0,5.0,3.0,,,,,,85.0,44.0,6.9,17.0,0.0533836,,0,,0.15,0.07,0.16,,przemek.franek_,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14061188,home,Stade Rennais,Abdelhamid Ait Boudlal,abdelhamid-ait-boudlal,A. A. Boudlal,D,48,190,4716,M,1597145,EUR,1145145600,D,48,48,False,12.0,11.0,3.0,2.0,0.0,9.0,10.0,2.0,2.0,,,,,,,,31.0,14.0,5.7,1.0,0.00017006,,0,,0.01,0.0,0.33,,,,,1.0,,,,,,,,Abdelhamid Ait Boudlal,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14061188,home,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,97,97,False,28.0,22.0,2.0,1.0,0.0,18.0,20.0,4.0,8.0,10.0,1.0,,,,,,90.0,47.0,7.6,8.0,0.00136791,,0,,-0.06,0.09,0.78,,,,3.0,1.0,6.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14061188,home,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,24,24,False,31.0,26.0,2.0,,0.0,23.0,24.0,3.0,7.0,8.0,4.0,,,,,,90.0,49.0,7.9,5.0,0.00099749,,0,,0.02,0.0,1.0,,,2.0,,4.0,2.0,,1.0,,,1.0,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
14061188,home,Stade Rennais,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,26,26,False,28.0,19.0,5.0,2.0,1.0,12.0,18.0,7.0,10.0,6.0,7.0,,,,,,90.0,66.0,7.4,20.0,0.143032,,1,,0.07,0.31,0.59,,,1.0,,10.0,6.0,3.0,3.0,2.0,,3.0,1.0,Quentin Merlin,3.0,,,,2.0,,,1.0,1.0,4.0,1.0,1.0,0.0295,-0.1,,,,,,,,,
14061188,home,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,False,18.0,15.0,1.0,,0.0,7.0,9.0,8.0,9.0,1.0,5.0,,,,,,64.0,31.0,6.7,6.0,0.0081653,,1,,0.01,0.03,0.23,,,2.0,1.0,4.0,2.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,0.0067,0.0,1.0,,,,,,,,
14061188,home,Stade Rennais,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,581314,EUR,786758400,M,21,21,False,26.0,25.0,1.0,1.0,0.0,14.0,14.0,11.0,12.0,1.0,4.0,,,,,,90.0,34.0,7.1,2.0,0.0101257,,1,,0.08,0.04,0.27,,,,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,0.0401,-0.06,,True,1.0,0.0504,,,,,
14061188,home,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,33.0,30.0,4.0,2.0,0.0,19.0,20.0,11.0,13.0,,4.0,,,,,,86.0,39.0,7.0,4.0,0.0287673,,0,,-0.27,0.3,0.2,,sekofofana,,1.0,1.0,4.0,3.0,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
14061188,home,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,11,11,False,10.0,5.0,1.0,1.0,0.0,2.0,4.0,3.0,6.0,,6.0,,,,,,84.0,29.0,7.0,10.0,0.00853796,,6,,-0.16,0.57,-0.02,,,,,5.0,3.0,3.0,,,1.0,2.0,,,,,2.0,,,1.0,,,,1.0,,3.0,0.5151,0.21,,,3.0,0.9458,1.0,2.0,,,
