match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_dispossessed,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
10438009,home,Paços de Ferreira,Igor Vekić,,,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,False,30.0,29.0,8.0,7.0,28.0,28.0,1.0,2.0,2.0,2.0,2.0,2.0,90.0,35.0,6.1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Jorge Silva,Jorge,Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,False,29.0,20.0,4.0,2.0,12.0,15.0,9.0,21.0,2.0,7.0,,,90.0,54.0,6.5,20.0,0,7.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,68.0,56.0,11.0,4.0,45.0,49.0,11.0,19.0,3.0,7.0,,,90.0,77.0,6.2,13.0,0,,,1.0,3.0,1.0,,,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Maracás,,,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,25,25,False,61.0,54.0,5.0,2.0,40.0,42.0,14.0,19.0,3.0,5.0,,,90.0,69.0,6.5,7.0,0,,,2.0,4.0,4.0,,,2.0,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Vitorino Antunes,,,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,40.0,33.0,6.0,3.0,20.0,24.0,14.0,18.0,1.0,9.0,,,90.0,64.0,6.7,11.0,1,2.0,1.0,1.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,,4.0,,1.0,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Paulo Bernardo,,,paulo-bernardo,P. Bernardo,M,28,180,1002,M,983554,EUR,1011830400,M,55,55,False,19.0,16.0,,,10.0,10.0,6.0,9.0,,4.0,,,81.0,34.0,7.0,5.0,1,,,,6.0,10.0,1.0,,,5.0,3.0,1.0,1.0,4.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,
10438009,home,Paços de Ferreira,Rui Pires,,,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,19.0,18.0,2.0,2.0,10.0,11.0,8.0,8.0,1.0,4.0,,,60.0,25.0,6.6,1.0,0,,,1.0,4.0,1.0,1.0,,2.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,
10438009,home,Paços de Ferreira,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,False,47.0,42.0,4.0,3.0,19.0,21.0,23.0,27.0,1.0,8.0,,,81.0,61.0,6.2,10.0,1,1.0,,,7.0,3.0,3.0,,,2.0,1.0,3.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Nicolás Gaitán,,,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,F,10,10,False,38.0,23.0,8.0,4.0,5.0,6.0,20.0,38.0,,3.0,,,90.0,57.0,7.4,22.0,1,6.0,2.0,,2.0,8.0,,,1.0,,,2.0,2.0,1.0,4.0,2.0,,5.0,4.0,1.0,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Alexandre Guedes,,,alexandre-guedes,A. Guedes,F,11,185,80,M,299914,EUR,760924800,F,30,30,False,8.0,7.0,,,2.0,2.0,5.0,6.0,,,,,60.0,18.0,6.3,5.0,1,,,4.0,5.0,5.0,,,,,,3.0,2.0,,1.0,3.0,,,,,,1.0,,1.0,1.0,,,,,,,
10438009,home,Paços de Ferreira,Hernani Infande,,,infande-hernani,H. Infande,F,,178,44,M,1088749,EUR,986256000,F,70,70,False,11.0,7.0,,,3.0,4.0,4.0,8.0,,,,,42.0,19.0,6.9,7.0,2,1.0,,1.0,4.0,2.0,1.0,,,1.0,1.0,,,,,,,3.0,1.0,,,,,1.0,,2.0,1.0,,,,,
10438009,home,Paços de Ferreira,Nigel Thomas,,,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,7,7,True,9.0,7.0,1.0,,3.0,4.0,4.0,10.0,,2.0,,,48.0,24.0,6.4,11.0,2,5.0,,,3.0,1.0,1.0,,2.0,,,2.0,,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,
10438009,home,Paços de Ferreira,Matchoi Djaló,,,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,16,16,True,15.0,12.0,1.0,,8.0,8.0,4.0,7.0,,,,,30.0,23.0,6.8,4.0,2,,,,3.0,5.0,2.0,,,1.0,,1.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,
10438009,home,Paços de Ferreira,Fábio Gomes,,,fabio-gomes,Fábio Gomes,F,90,192,633,M,909487,EUR,864518400,F,11,11,True,7.0,5.0,,,2.0,2.0,3.0,5.0,,2.0,,,30.0,11.0,6.2,3.0,2,,,1.0,2.0,2.0,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,
10438009,home,Paços de Ferreira,Luiz Carlos,,,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,True,7.0,7.0,,,3.0,3.0,4.0,6.0,,,,,9.0,10.0,6.5,2.0,0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Uilton Silva,,,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,,,,,,,,1.0,,,,,9.0,1.0,6.5,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Ze Oliveira,,,ze-oliveira,Z. Oliveira,G,,186,10,M,855688,EUR,1018051200,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,João Vigário,,,joao-vigario,J. Vigário,D,13,181,17,M,583804,EUR,816825600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438009,home,Paços de Ferreira,Tiago Ribeiro,Tiago Ribeiro,,tiago-ribeiro,T. Ribeiro,M,10,184,44,M,1174486,EUR,1016064000,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
