match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_aerialWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
11877089,home,Millwall,Matija Šarkić,matija-sarkic,M. Šarkić,G,192.0,166,M,862812,EUR,869616000,G,20,20,False,29.0,26.0,5.0,2.0,26.0,28.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,90.0,38.0,7.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877089,home,Millwall,Ryan Leonard,ryan-leonard,R. Leonard,D,185.0,47,M,111398,EUR,706665600,D,18,18,False,27.0,22.0,2.0,,16.0,17.0,10.0,2.0,1.0,,2.0,,,,,42.0,33.0,6.3,6.0,0,18,6.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11877089,home,Millwall,Wes Harding,wes-harding,W. Harding,D,181.0,89,M,892397,EUR,845769600,D,45,45,False,63.0,55.0,5.0,1.0,47.0,51.0,12.0,4.0,2.0,1.0,2.0,,,,,90.0,69.0,5.7,11.0,0,45,8.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11877089,home,Millwall,Jake Cooper,jake-cooper,J. Cooper,D,199.0,99,M,358220,EUR,791769600,D,5,5,False,57.0,49.0,7.0,4.0,34.0,37.0,21.0,3.0,,2.0,2.0,,,,,90.0,66.0,6.6,9.0,2,5,15.0,2.0,1.0,,1.0,,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11877089,home,Millwall,Danny McNamara,mcnamara-danny,D. McNamara,D,180.0,106,M,995670,EUR,914716800,M,2,2,False,58.0,46.0,7.0,2.0,29.0,32.0,29.0,6.0,,2.0,5.0,,,,,90.0,76.0,7.2,14.0,1,2,18.0,4.0,7.0,1.0,5.0,2.0,,,,3.0,,1.0,5.0,2.0,,,1.0,1.0,,,,,,,,,,,,
11877089,home,Millwall,George Honeyman,george-honeyman,G. C. Honeyman,M,173.0,116,M,789859,EUR,778982400,M,39,39,False,57.0,49.0,3.0,2.0,29.0,32.0,31.0,3.0,,1.0,6.0,,,,,90.0,83.0,7.5,17.0,0,10,21.0,2.0,7.0,1.0,5.0,,,3.0,,6.0,,,4.0,,,,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,
11877089,home,Millwall,Billy Mitchell,mitchell-billy,B. Mitchell,M,178.0,51,M,982254,EUR,956275200,M,8,8,False,66.0,57.0,5.0,2.0,31.0,35.0,33.0,4.0,,,16.0,,,,,90.0,78.0,6.6,13.0,2,8,27.0,1.0,3.0,1.0,2.0,1.0,,,,2.0,,,1.0,,,,1.0,,2.0,1.0,,,2.0,2.0,,,,,,
11877089,home,Millwall,Joe Bryan,joe-bryan,J. Bryan,D,170.0,93,M,205028,EUR,748224000,M,15,15,False,33.0,27.0,4.0,1.0,8.0,10.0,31.0,2.0,2.0,1.0,6.0,,,,,90.0,63.0,8.1,15.0,1,23,21.0,,12.0,,6.0,1.0,,3.0,,8.0,,,5.0,,,,2.0,,,3.0,3.0,2.0,4.0,1.0,1.0,,,,,
11877089,home,Millwall,Duncan Watmore,duncan-watmore,D. Watmore,M,175.0,75,M,240256,EUR,763084800,F,19,19,False,18.0,16.0,,,4.0,5.0,15.0,7.0,1.0,,3.0,,,,,77.0,37.0,7.8,10.0,4,20,12.0,1.0,6.0,,,,,1.0,,2.0,1.0,3.0,,1.0,,,,,2.0,5.0,3.0,3.0,1.0,,,1.0,,,,
11877089,home,Millwall,Zian Flemming,flemming-zian,Z. Flemming,F,183.0,1602,M,875137,EUR,901929600,F,10,10,False,38.0,33.0,2.0,1.0,19.0,20.0,21.0,5.0,,1.0,5.0,,,,,90.0,57.0,8.5,14.0,3,19,15.0,,4.0,1.0,,1.0,,,,3.0,1.0,1.0,,3.0,,,1.0,,1.0,1.0,,3.0,5.0,1.0,1.0,1.0,1.0,,,
