match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,player_lastName,stat_shotOffTarget,stat_penaltyConceded,stat_expectedGoals,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,player_sofascoreId
13472890,home,Red Bull Bragantino,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,,19.0,14.0,,,0.0,5.0,5.0,1.0,2.0,,,,,83.0,30.0,7.7,7.0,0.0661215,4,,,9.0,14.0,1.0,1.0,4.0,4.0,,1.0,3.0,3.0,,,,,2.0,3.0,,,,,,0.4529,1.0,1.0,1.0,0.1352,,3.0,,,1.0,1.0,,,,,
13472890,home,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178.0,1291,M,1117513,EUR,1018310400,M,5,5,True,,20.0,19.0,4.0,4.0,0.0,11.0,11.0,,2.0,,,,,34.0,24.0,6.7,2.0,0.0154321,0,,,8.0,9.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Davi Gomes,davi-gomes,D. Gomes,M,27,177.0,199,M,2032806,EUR,1118016000,M,27,27,True,,16.0,13.0,,,0.0,7.0,9.0,,3.0,,,,,34.0,26.0,6.6,7.0,0.0853995,2,,Davi Gomes,6.0,7.0,,,4.0,2.0,,1.0,3.0,,,,2.0,,1.0,,,,,1.0,,0.055,,,1.0,0.29,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400,M,22,22,True,,16.0,11.0,2.0,2.0,0.0,4.0,6.0,,,,,,,22.0,20.0,6.5,8.0,0.0247218,0,,,7.0,10.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Cauê Nascimento Santos,caue-nascimento-santos,C. N. Santos,D,51,,28,M,1632360,EUR,1165968000,D,51,51,True,,15.0,15.0,1.0,1.0,0.0,10.0,10.0,,1.0,,,,,16.0,16.0,6.6,,0.00085739,0,,Cauê Nascimento Santos,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Fabrício,fabricio,Fabrício,G,37,190.0,53,M,1047208,EUR,961027200,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190.0,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Guzmán Rodríguez,guzman-rodriguez,G. Rodríguez,D,2,185.0,481,M,997239,EUR,949968000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Sergio Palacios,palacios-sergio,S. Palacios,D,13,195.0,281,M,1525493,EUR,1108339200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Marcelinho Braz,marcelinho-braz,M. Braz,M,57,176.0,56,M,1485603,EUR,1092614400,M,57,57,True,,,,,,,,,,,,,,,,,,,,0,,Marcelinho Braz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,João Neto,joao-neto,J. Neto,M,80,187.0,167,M,990454,EUR,1053475200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,home,Red Bull Bragantino,Athyrson,athyrson,Athyrson,F,59,182.0,55,M,1517147,EUR,1073347200,F,59,59,True,,,,,,,,,,,,,,,,,,,,0,,Athyrson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190.0,2554,M,581060,EUR,732844800,G,1,1,False,,24.0,11.0,21.0,8.0,0.0,6.0,7.0,2.0,10.0,5.0,,6.0,1.0,90.0,45.0,8.2,15.0,0.0036522,0,-0.1639,,5.0,17.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
13472890,away,Internacional,Alan Benítez,alan-benitez,A. Benítez,D,23,177.0,440,M,312824,EUR,759456000,D,23,23,False,,33.0,27.0,3.0,2.0,0.0,12.0,14.0,1.0,3.0,,,,,64.0,50.0,6.9,11.0,0.0774792,0,,,15.0,19.0,2.0,,1.0,2.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
13472890,away,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187.0,354,M,1394242,EUR,954806400,D,20,20,False,,43.0,41.0,1.0,,0.0,32.0,33.0,4.0,4.0,,,,,90.0,59.0,7.8,3.0,0.00422576,1,,,9.0,10.0,,2.0,2.0,4.0,2.0,,1.0,1.0,1.0,,,,,,4.0,2.0,,,,0.0712,1.0,,1.0,0.0272,,,,,1.0,,,,,1.0,
13472890,away,Internacional,Juninho,juninho,Juninho,D,18,186.0,513,M,799947,EUR,791596800,D,18,18,False,,41.0,39.0,2.0,2.0,0.0,27.0,28.0,9.0,2.0,,,,,90.0,58.0,7.4,3.0,0.00877992,0,,,12.0,13.0,,1.0,1.0,5.0,1.0,,,,4.0,4.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
13472890,away,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169.0,2144,M,989200,EUR,969753600,D,26,26,False,,60.0,50.0,5.0,2.0,0.0,20.0,22.0,2.0,6.0,,,,,90.0,88.0,7.8,16.0,0.342115,0,,,30.0,38.0,5.0,,3.0,7.0,,1.0,2.0,1.0,6.0,4.0,,1.0,1.0,,1.0,4.0,,,,,,2.0,,,,,1.0,,,,,,,,
13472890,away,Internacional,Alan Rodríguez,alan-rodriguez,Á. Rodríguez,M,14,170.0,557,M,874576,EUR,948758400,M,14,14,False,,47.0,40.0,2.0,1.0,0.0,23.0,25.0,1.0,8.0,,,,,90.0,63.0,7.1,12.0,0.048826,1,,Alan,17.0,22.0,1.0,1.0,3.0,6.0,1.0,,5.0,3.0,2.0,1.0,,,1.0,,,,Rodríguez,,,0.0521,2.0,,,,,1.0,,,,,,,,,
13472890,away,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179.0,1392,M,358550,EUR,859075200,M,29,29,False,,41.0,37.0,3.0,2.0,0.0,20.0,21.0,3.0,5.0,,,,,77.0,50.0,6.8,6.0,0.0147988,0,,,17.0,20.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13472890,away,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175.0,1114,M,845433,EUR,859680000,M,17,17,False,,56.0,49.0,2.0,1.0,0.0,12.0,13.0,2.0,3.0,,,,,77.0,76.0,7.5,12.0,0.0778299,3,,,37.0,43.0,1.0,,7.0,5.0,3.0,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,,,,2.0,,0.1432,4.0,,1.0,0.0448,,,,,,,,,,,
13472890,away,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175.0,1823,M,985766,EUR,922752000,M,21,21,False,,23.0,18.0,1.0,1.0,1.0,5.0,6.0,,3.0,,,,,64.0,34.0,7.6,8.0,0.240842,1,,,13.0,17.0,2.0,1.0,4.0,4.0,,,4.0,2.0,,,1.0,2.0,4.0,1.0,,1.0,,1.0,,0.0155,,1.0,,,,,1.0,,,,,,,,
13472890,away,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192.0,1826,M,1483340,EUR,1153785600,F,49,49,False,,9.0,4.0,,,0.0,2.0,2.0,,1.0,,,,,70.0,24.0,8.5,9.0,0.00736959,4,,Ricardo Mathias,2.0,7.0,1.0,2.0,7.0,5.0,,,2.0,1.0,,,2.0,2.0,,4.0,,,,1.0,,1.0586,2.0,,2.0,0.9995,2.0,1.0,,,,2.0,,,,,
13472890,away,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177.0,6630,M,124997,EUR,674092800,F,10,10,False,True,54.0,52.0,1.0,1.0,0.0,15.0,15.0,1.0,7.0,,,,,90.0,74.0,7.8,10.0,0.37809,1,,,37.0,39.0,4.0,,9.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,,,,,,0.7884,,,1.0,0.6473,,,,,,1.0,,,,,
13472890,away,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174.0,797,M,1084963,EUR,964742400,D,35,35,True,,16.0,15.0,1.0,1.0,0.0,12.0,13.0,,2.0,,,,,26.0,18.0,6.7,2.0,0.00453155,0,,Brian Aguirre,3.0,3.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Vitinho,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800,F,28,28,True,,13.0,12.0,1.0,1.0,0.0,5.0,6.0,1.0,3.0,,,,,26.0,21.0,7.1,2.0,0.372872,1,,,7.0,7.0,1.0,,2.0,3.0,,,2.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,0.035,,1.0,,,1.0,1.0,1.0,,,,,,,,
13472890,away,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174.0,5874,M,560116,EUR,811123200,F,19,19,True,,2.0,1.0,1.0,,0.0,,,,1.0,,,,,20.0,8.0,6.0,3.0,0.00063901,1,,,1.0,2.0,,,4.0,,,1.0,1.0,,,,,1.0,,2.0,,,,1.0,,0.497,,,,,1.0,,,,1.0,,,,,,rafaelsantosborre
13472890,away,Internacional,Luis Otávio,luis-otavio,L. Otávio,M,39,181.0,427,M,1835768,EUR,1176336000,M,39,39,True,,9.0,8.0,,,0.0,8.0,8.0,,1.0,,,,,13.0,14.0,7.0,2.0,0.00017428,1,,Luis Otávio,,1.0,,1.0,1.0,3.0,,,,,2.0,1.0,,,,1.0,,1.0,,,,0.033,1.0,,1.0,0.0208,,,,,,,,,,,
13472890,away,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,8,8,True,,12.0,11.0,,,0.0,3.0,4.0,,2.0,,,,,13.0,14.0,6.6,1.0,0.00214425,0,,,8.0,8.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Anthoni,anthoni,Anthoni,G,12,191.0,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,Anthoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Pedro Kauã,rodrigues-pedro-kaua,P. Kauã,D,46,193.0,101,M,2111055,EUR,1143590400,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,Pedro,,,,,,,,,,,,,,,,,,,Kauã,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Victor Gabriel,victor-gabriel,V. Gabriel,D,41,185.0,831,M,1106487,EUR,1083110400,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,Victor,,,,,,,,,,,,,,,,,,,Gabriel,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179.0,743,M,1485220,EUR,1118016000,M,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Ronaldo,ronaldo,Ronaldo,M,16,175.0,619,M,824152,EUR,846028800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Raykkonen Pereira Soares,raykkonen-pereira-soares,Raykkonen,F,48,187.0,260,M,1888163,EUR,1215907200,F,48,48,True,,,,,,,,,,,,,,,,,,,,0,,Raykkonen,,,,,,,,,,,,,,,,,,,Pereira Soares,,,,,,,,,,,,,,,,,,
13472890,away,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177.0,9801,M,106456,EUR,626140800,F,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ennervalencia
