match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal
11068561,home,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,185,146,M,877235,EUR,843696000,F,90,90,False,15.0,9.0,1.0,1.0,1.0,2.0,8.0,13.0,2.0,4.0,,,86.0,42.0,6.8,20.0,2,,,90,,5.0,1.0,12.0,8.0,1.0,3.0,,,,1.0,8.0,,1.0,2.0,2.0,1.0,,,5.0,4.0,,,2.0,,,1.0,1.0,,,,
11068561,home,İstanbulspor,Valmir Veliu,valmir-veliu,V. Veliu,M,180,51,M,1014717,EUR,960076800,F,7,7,True,8.0,6.0,1.0,1.0,3.0,4.0,3.0,4.0,,2.0,,,45.0,16.0,6.8,4.0,0,,,7,,1.0,2.0,2.0,5.0,,1.0,,,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
11068561,home,İstanbulspor,Onur Ergün,onur-ergun,O. Ergün,M,185,45,M,893009,EUR,721785600,M,8,8,True,9.0,8.0,1.0,1.0,7.0,7.0,1.0,2.0,,3.0,,,20.0,11.0,6.7,1.0,0,,,4,,,,2.0,1.0,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,
11068561,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,,15.0,8.0,6.6,4.0,0,,,9,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11068561,home,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,174,152,M,831407,EUR,839894400,M,34,34,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,10.0,3.0,6.7,1.0,0,,,10,,,1.0,,2.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
11068561,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,home,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,176,11,M,148926,EUR,702864000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,home,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,192,262,M,326419,EUR,688521600,D,20,20,True,,,,,,,,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,31,M,190815,EUR,794620800,D,66,66,True,,,,,,,,,,,,,,,,,0,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,home,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,188,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,home,İstanbulspor,Kerem Şen,kerem-sen,K. Şen,M,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,0,Kerem Sen,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,20.0,20.0,3.0,3.0,20.0,20.0,,,,9.0,1.0,1.0,90.0,27.0,5.9,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11068561,away,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,13,13,False,49.0,38.0,2.0,,19.0,22.0,21.0,34.0,2.0,6.0,,,60.0,75.0,6.4,20.0,0,,,22,7.0,2.0,2.0,7.0,4.0,2.0,1.0,,,,2.0,,,1.0,,2.0,2.0,,2.0,,,,,,,,,,,,,
11068561,away,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,189,261,M,257497,EUR,765417600,D,6,6,False,92.0,77.0,14.0,7.0,46.0,50.0,31.0,42.0,1.0,8.0,,,90.0,103.0,6.3,16.0,2,,,6,,2.0,3.0,3.0,6.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,
11068561,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,False,90.0,79.0,14.0,9.0,61.0,65.0,18.0,25.0,1.0,12.0,,,90.0,97.0,6.0,11.0,0,,,14,,1.0,2.0,4.0,5.0,1.0,,,,1.0,2.0,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0
11068561,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,False,82.0,75.0,6.0,3.0,43.0,44.0,32.0,38.0,2.0,6.0,,,90.0,110.0,6.5,8.0,0,,,,,2.0,1.0,3.0,4.0,1.0,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,True,,,,,,
11068561,away,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,183,122,M,36922,EUR,708739200,M,23,23,False,17.0,13.0,1.0,1.0,6.0,6.0,7.0,12.0,,,,,45.0,22.0,6.6,6.0,0,,,8,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
11068561,away,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,178,285,M,991653,EUR,973468800,M,28,28,False,80.0,72.0,17.0,11.0,41.0,42.0,31.0,38.0,,8.0,,,90.0,92.0,6.9,10.0,0,,,18,,,2.0,3.0,5.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11068561,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,15,15,False,45.0,35.0,4.0,3.0,16.0,18.0,19.0,28.0,,5.0,,,89.0,64.0,6.4,16.0,1,,,8,1.0,1.0,1.0,8.0,8.0,3.0,,,,,3.0,2.0,,3.0,2.0,1.0,1.0,,,5.0,2.0,,,1.0,,,,,,,,
11068561,away,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,False,15.0,11.0,,,3.0,3.0,8.0,14.0,,3.0,,,45.0,22.0,6.3,9.0,0,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,
11068561,away,Sivasspor,Leke James,leke-james,L. James,F,188,128,,226716,EUR,720576000,F,90,90,False,11.0,9.0,,,2.0,2.0,7.0,9.0,,1.0,,,45.0,27.0,6.4,10.0,1,,,,,1.0,,8.0,3.0,,3.0,,,1.0,,2.0,,,,1.0,,,,6.0,3.0,,1.0,,,,,,,,,
11068561,away,Sivasspor,Max Gradel,max-gradel,M. Gradel,M,177,1287,M,16590,EUR,565228800,F,7,7,False,35.0,26.0,2.0,1.0,9.0,9.0,17.0,33.0,,3.0,,,80.0,59.0,6.5,20.0,2,,,,7.0,1.0,1.0,4.0,6.0,,,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,,4.0,2.0,,,1.0,,,,,,,,
11068561,away,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,178,77,M,142541,EUR,752544000,M,17,17,True,26.0,20.0,1.0,,5.0,5.0,17.0,27.0,,1.0,,,45.0,46.0,6.7,15.0,1,,,17,6.0,1.0,,6.0,3.0,2.0,,,,,1.0,3.0,,1.0,,1.0,2.0,,2.0,4.0,2.0,,1.0,,,,1.0,,,,,
11068561,away,Sivasspor,Samu Sáiz,samu-saiz,S. Sáiz,M,174,123,M,99527,EUR,664502400,M,24,24,True,27.0,24.0,2.0,2.0,8.0,8.0,16.0,20.0,,,,,45.0,37.0,6.3,9.0,0,,,,1.0,1.0,,4.0,2.0,1.0,,,,,,4.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,
11068561,away,Sivasspor,Jordy Caicedo,jordy-caicedo,J. Caicedo,F,185,1235,M,804770,EUR,879811200,F,30,30,True,8.0,8.0,1.0,1.0,4.0,4.0,4.0,4.0,,,,,45.0,12.0,6.4,3.0,0,,,9,,2.0,,4.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
11068561,away,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,True,15.0,14.0,3.0,2.0,5.0,5.0,9.0,10.0,,2.0,,,30.0,22.0,6.3,5.0,0,,,,,2.0,,4.0,2.0,1.0,1.0,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,
11068561,away,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,170,1704,M,139502,EUR,719020800,F,26,26,True,3.0,2.0,,,,1.0,2.0,2.0,,,,,1.0,5.0,,2.0,0,,,7,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11068561,away,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,190,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,away,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,189,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,0,Mehmet Albayrak,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,away,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068561,away,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,0,Emre Gökay,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
