match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_shotOffTarget,stat_wasFouled,stat_challengeLost,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11450087,home,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,False,,12.0,10.0,,,3.0,3.0,7.0,10.0,1.0,,64.0,19.0,6.6,7.0,0.0867244,0,,,,1.0,1.0,8.0,2.0,2.0,,1.0,,,,1.0,1.0,,3.0,,,1.0,,2.0,2.0,1.0,,,,1.0,,,,
11450087,home,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,F,14,14,True,,24.0,18.0,,,6.0,7.0,13.0,21.0,1.0,,45.0,34.0,6.8,13.0,0.0315543,1,,,,4.0,,4.0,1.0,1.0,,,,,,1.0,1.0,0.0622,,,1.0,1.0,,2.0,1.0,,1.0,1.0,0.1209,,,,,
11450087,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,True,,29.0,27.0,1.0,1.0,4.0,4.0,23.0,27.0,1.0,,26.0,36.0,7.0,4.0,0.035362,0,,,,2.0,1.0,,3.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
11450087,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,F,77,77,True,,13.0,11.0,,,2.0,3.0,9.0,15.0,1.0,,26.0,24.0,7.2,7.0,0.0816252,1,,Joelson Mendes,,5.0,,1.0,3.0,,,,,,,,1.0,0.0601,,,3.0,,,1.0,,,,1.0,0.4154,,,,,
11450087,home,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,True,,21.0,19.0,1.0,1.0,7.0,7.0,13.0,15.0,1.0,,25.0,29.0,7.4,5.0,0.0338135,3,,,,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,,0.0907,,1.0,,,,,1.0,1.0,1.0,1.0,0.2257,,1.0,,,
11450087,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,True,,2.0,2.0,,,,,2.0,2.0,,,10.0,2.0,6.7,,0.0829441,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11450087,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,home,Hatayspor,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1996,M,133236,EUR,665366400,D,13,13,True,,,,,,,,,,,,,,,,,0,,Faouzi,Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,home,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188,68,M,928333,EUR,951782400,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187,62,M,94540,EUR,647568000,G,35,35,False,,18.0,9.0,15.0,6.0,5.0,5.0,4.0,13.0,11.0,5.0,90.0,29.0,7.4,9.0,0.00237872,0,0.4095,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,3.0,1.0,1.0
11450087,away,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,10,173,1143,M,971572,EUR,780969600,D,90,90,False,,24.0,18.0,3.0,,8.0,11.0,10.0,14.0,4.0,,84.0,45.0,7.1,10.0,0.00627667,0,,,,1.0,1.0,3.0,7.0,,,3.0,2.0,5.0,5.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,,,1.0,,,,
11450087,away,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182,35,M,135941,EUR,569203200,D,88,88,False,,30.0,26.0,5.0,2.0,22.0,22.0,4.0,8.0,,,90.0,37.0,6.7,5.0,0.00152082,0,,,,,3.0,4.0,4.0,1.0,,4.0,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,
11450087,away,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,2,185,334,M,785850,EUR,698544000,D,4,4,False,,31.0,29.0,4.0,2.0,26.0,26.0,3.0,5.0,,,90.0,43.0,6.8,2.0,0.026804,0,,,,,1.0,1.0,1.0,,,8.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
11450087,away,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,15,187,79,M,783466,EUR,818812800,D,44,44,False,,37.0,31.0,6.0,3.0,24.0,27.0,7.0,10.0,,,90.0,47.0,6.8,6.0,0.00364946,0,,Achilleas,Poungouras,,1.0,3.0,5.0,,,2.0,2.0,3.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,
11450087,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180,65,M,142850,EUR,704937600,D,3,3,False,True,29.0,24.0,4.0,2.0,12.0,12.0,12.0,17.0,7.0,,90.0,52.0,6.6,11.0,0.00355632,0,,,,,,7.0,3.0,1.0,,3.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,,,2.0,1.0,,,,,,,,
11450087,away,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177,60,M,174141,EUR,703468800,M,17,17,False,,18.0,14.0,1.0,1.0,4.0,5.0,10.0,16.0,5.0,,66.0,32.0,6.9,11.0,0.0389825,0,,,,3.0,,6.0,6.0,1.0,,,,1.0,1.0,2.0,2.0,,1.0,,2.0,3.0,,,3.0,3.0,,,,,,,,
11450087,away,Sivasspor,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,997165,EUR,1045612800,M,33,33,False,,52.0,49.0,4.0,4.0,31.0,31.0,18.0,21.0,8.0,,89.0,63.0,7.3,5.0,0.0274056,2,,,,,,4.0,3.0,,1.0,1.0,,2.0,2.0,1.0,,0.0755,1.0,,,3.0,1.0,,1.0,1.0,,1.0,0.0192,,,,,
11450087,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177,130,M,317297,EUR,789868800,M,8,8,False,,40.0,34.0,5.0,3.0,18.0,19.0,16.0,22.0,7.0,,84.0,58.0,7.4,9.0,0.0204923,0,,,,1.0,1.0,3.0,11.0,,,1.0,1.0,4.0,3.0,2.0,2.0,,,,5.0,1.0,1.0,,1.0,1.0,,,,,,,,
11450087,away,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,,175,913,M,291665,EUR,745372800,M,10,10,False,,19.0,17.0,,,5.0,5.0,12.0,15.0,2.0,,66.0,29.0,6.7,9.0,0.00879811,0,,,,1.0,,3.0,2.0,,,,,1.0,1.0,4.0,,,3.0,,,,,,1.0,1.0,,,,,,,,
11450087,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182,2059,M,587882,EUR,856742400,F,9,9,False,,28.0,20.0,3.0,1.0,7.0,7.0,13.0,22.0,3.0,,90.0,57.0,6.9,22.0,0.0301598,2,,,,1.0,3.0,17.0,8.0,7.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,0.2607,5.0,,2.0,1.0,,,4.0,1.0,,1.0,0.0948,,1.0,,,
11450087,away,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,,186,42,M,60646,EUR,585187200,M,37,37,True,,4.0,4.0,,,4.0,4.0,,,,,24.0,13.0,6.8,,4.009e-05,0,,,,,1.0,,2.0,,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,,174,209,M,232318,EUR,808790400,F,95,95,True,,5.0,3.0,,,1.0,2.0,2.0,3.0,1.0,,24.0,6.0,6.4,3.0,0.0013356,0,,,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175,36,M,893014,EUR,776390400,D,99,99,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,14.0,5.0,6.5,1.0,0.00023768,0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190,68,M,837301,EUR,721699200,D,14,14,True,,,,,,,,,,,,14.0,6.0,6.9,,,0,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,
11450087,away,Sivasspor,Mijo Caktaš,mijo-caktas,M. Caktaš,M,,178,363,M,152887,EUR,705283200,M,30,30,True,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,4.34e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,,195,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Burak Kapacak,burak-kapacak,B. Kapacak,M,17,180,490,M,836686,EUR,944611200,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450087,away,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,19,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,0,,Emre Gökay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
