match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14025256,home,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,F,7,7,False,23.0,17.0,,,0.0,2.0,3.0,15.0,20.0,3.0,,,,80.0,34.0,6.7,12.0,0.0137703,73.389650040903,5.0,62.685,22.05,,0,,0.14,-0.41,0.13,,,3.0,3.0,4.0,,,,1.0,,,3.0,1.0,,42.967493771659,2.0,,1.0,2.0,,,,,,,,,,,,,,2.0,,,,
14025256,home,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,True,12.0,12.0,,,0.0,5.0,5.0,7.0,7.0,3.0,,,,10.0,15.0,6.7,2.0,0.00369857,36.409563049074,4.0,-4.305,5.46,,0,,0.06,0.04,0.14,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,11,11,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,2.0,,,,10.0,10.0,6.5,3.0,0.00757003,93.5102777662,4.0,-31.92,19.425,,0,,0.09,-0.03,0.0,,1.0,,2.0,,,1.0,,,,,,,,19.862943613674,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Yunus Konak,Yunus Konak,,yunus-konak,Y. Konak,M,5,181,1118,M,,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,home,Brentford,Romelle Donovan,,,donovan-romelle,R. Donovan,F,45,171,264,M,,1586020,EUR,1164844800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Guglielmo Vicario,,,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,31.0,15.0,24.0,8.0,0.0,10.0,16.0,5.0,15.0,10.0,2.0,2.0,2.0,90.0,40.0,6.9,16.0,0.00204944,27.875139070437,6.0,0.31499999999998,4.2,0.0911,0,0.2865,0.09,0.0,-0.03,0.11,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
14025256,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,58.0,44.0,14.0,7.0,0.0,22.0,26.0,22.0,32.0,6.0,,,,90.0,84.0,7.5,18.0,0.0180447,73.252327005864,10.0,20.58,20.16,,0,,0.23,0.01,0.4,,3.0,1.0,3.0,6.0,,,5.0,1.0,5.0,3.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,45.0,36.0,4.0,1.0,0.0,24.0,27.0,12.0,18.0,6.0,,,,90.0,60.0,7.4,11.0,0.0387111,98.934517844539,10.0,49.875,15.645,,1,,0.3,0.15,0.43,,,4.0,6.0,8.0,,,6.0,1.0,4.0,3.0,,,4.0,,,,1.0,1.0,,True,,,0.0509,,-0.13,,,,,,1.0,,,,,
14025256,away,Tottenham Hotspur,Micky van de Ven,,,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,48.0,42.0,7.0,2.0,0.0,26.0,29.0,16.0,19.0,4.0,,,,90.0,62.0,7.1,7.0,0.00581851,173.39890445866,16.0,117.81,32.025,,0,,0.08,0.12,0.29,,,2.0,,2.0,,,9.0,1.0,,,1.0,,,32.123681000159,1.0,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Djed Spence,,,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,False,39.0,34.0,2.0,,0.0,14.0,17.0,20.0,22.0,6.0,,,,90.0,64.0,6.8,18.0,0.0641335,170.06535016288,20.0,109.305,23.94,,0,,0.08,0.16,0.16,,3.0,,6.0,4.0,1.0,5.0,,1.0,2.0,2.0,,,1.0,41.118754895494,2.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,1.0
14025256,away,Tottenham Hotspur,Archie Gray,Archie Gray,,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,False,21.0,15.0,,,0.0,6.0,7.0,9.0,14.0,4.0,,,,90.0,27.0,6.4,9.0,0.0106495,82.392919727132,8.0,-1.05,17.745,,2,,-0.05,0.12,0.13,,,2.0,4.0,2.0,,1.0,,,,,2.0,,,31.656825388962,2.0,,3.0,,1.0,,1.0,,0.2512,,-0.48,,,,,,1.0,,,,,
14025256,away,Tottenham Hotspur,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,6,6,False,39.0,33.0,4.0,2.0,0.0,14.0,18.0,19.0,21.0,2.0,,,,80.0,54.0,6.9,10.0,0.0595054,58.646675307853,8.0,27.825,18.795,,0,,0.26,0.08,-0.11,,1.0,2.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,18.849169981726,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,
14025256,away,Tottenham Hotspur,Rodrigo Bentancur,,,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,60.0,53.0,3.0,1.0,0.0,25.0,26.0,28.0,34.0,11.0,,,,90.0,69.0,7.1,8.0,0.0202353,139.20198470804,21.0,54.81,13.965,,0,,-0.03,0.34,0.29,,1.0,1.0,2.0,4.0,,3.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,
14025256,away,Tottenham Hotspur,Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,F,20,20,False,27.0,21.0,4.0,2.0,0.0,5.0,5.0,16.0,22.0,7.0,,,,90.0,51.0,6.2,18.0,0.0198492,130.24394713309,12.0,45.255,17.43,,3,,-0.22,0.41,0.13,,1.0,,10.0,3.0,1.0,6.0,1.0,1.0,,,2.0,1.0,,26.214702088096,2.0,,,5.0,,,1.0,,0.224,0.2779,-0.58,1.0,,2.0,,,1.0,,,,,
14025256,away,Tottenham Hotspur,Richarlison,,,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,16.0,9.0,2.0,1.0,0.0,1.0,1.0,8.0,15.0,2.0,,,,90.0,35.0,7.3,11.0,0.339457,46.897378517194,5.0,23.415,24.675,,2,,-0.12,0.15,0.28,,1.0,4.0,4.0,8.0,,,5.0,2.0,1.0,1.0,3.0,3.0,,25.11713536612,1.0,2.0,4.0,,,,1.0,,0.233,0.6147,0.13,1.0,,,,,,,,,,
14025256,away,Tottenham Hotspur,Wilson Odobert,,,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,False,18.0,14.0,,,0.0,4.0,5.0,10.0,13.0,2.0,,,,67.0,38.0,6.8,12.0,0.0141745,126.17628983935,15.0,79.905,25.62,,1,,-0.24,0.21,0.16,,1.0,,2.0,5.0,,2.0,1.0,,2.0,1.0,6.0,2.0,,42.888014494718,2.0,1.0,1.0,,,,,,0.1032,,0.01,,,1.0,,,1.0,,,,,
14025256,away,Tottenham Hotspur,Randal Kolo Muani,,,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,39,39,True,7.0,5.0,1.0,,0.0,2.0,4.0,3.0,3.0,2.0,,,,23.0,12.0,6.5,3.0,0.0491819,3.5932386505769,1.0,3.57,3.57,,0,,0.08,0.08,0.16,,,,4.0,2.0,,,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Mathys Tel,,,mathys-tel,M. Tel,F,11,183,11348,M,m.tel14,1048888,EUR,1114560000,F,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,10.0,4.0,6.4,,0.00272952,13.295556808172,3.0,-3.78,-0.20999999999999,,0,,-0.02,-0.36,0.15,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Antonín Kinský,,,antonin-kinsky,A. Kinský,G,31,190,3150,M,,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Brandon Austin,,,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Kevin Danso,,,danso-kevin,K. Danso,D,4,190,3440,M,,794953,EUR,906163200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Ben Davies,,,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Radu Drăguşin,,,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Callum Olusesi,,,callum-olusesi,C. Olusesi,M,8,175,637,M,,1403190,EUR,1173571200,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025256,away,Tottenham Hotspur,Dane Scarlett,,,scarlett-dane,D. Scarlett,F,44,180,2445,M,,998772,EUR,1080086400,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
