match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_penaltyConceded,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wasFouled,player_firstName,player_lastName,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_wonTackle,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox
11067408,home,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,True,11.0,10.0,,,1.0,1.0,14.0,2.0,,,,45.0,25.0,7.5,6.0,0.6998,0.9407,0.120582,2,,,11.0,4.0,2.0,,5.0,3.0,1.0,4.0,3.0,1.0,,,,,1.0,3.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,
11067408,home,Fortaleza,Thiago Galhardo,thiago-galhardo,T. Galhardo,F,,182,1617,M,165677,EUR,616896000,F,91,91,True,14.0,8.0,2.0,2.0,1.0,1.0,14.0,1.0,,,,45.0,21.0,7.9,8.0,0.0474,0.0,0.593962,1,,,8.0,1.0,1.0,,5.0,3.0,,3.0,2.0,1.0,,,,1.0,1.0,2.0,3.0,,,,,,,1.0,,,2.0,,2.0,,,
11067408,home,Fortaleza,Silvio Romero,silvio-romero,S. Romero,F,,175,133,M,174937,EUR,585532800,F,18,18,True,3.0,3.0,,,2.0,2.0,1.0,,,,,21.0,4.0,6.7,,0.029,0.0,0.011494,1,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,
11067408,home,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,21,21,True,5.0,4.0,,,1.0,2.0,3.0,2.0,,,,12.0,6.0,6.6,1.0,0.0,0.0,0.00292361,0,,,3.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
11067408,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,M,27,27,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,8.0,7.0,6.7,1.0,0.038,0.1356,0.00092164,1,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,Calebe,,,,,,,
11067408,home,Fortaleza,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,home,Fortaleza,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,home,Fortaleza,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,home,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,home,Fortaleza,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,587,M,973841,EUR,980812800,M,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,home,Fortaleza,Lucas Crispim,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,away,América Mineiro,Washington Aguerre,washington-aguerre,W. Aguerre,G,29,187,355,M,311402,EUR,735523200,G,93,93,False,12.0,7.0,7.0,2.0,5.0,5.0,7.0,9.0,4.0,,2.0,90.0,28.0,6.1,5.0,0.0,0.0,0.00034777,0,-0.2202,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
11067408,away,América Mineiro,Ricardo Silva,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,False,36.0,27.0,2.0,,21.0,26.0,10.0,3.0,,,,90.0,48.0,6.5,9.0,0.0,0.0,0.00131424,0,,,6.0,,,3.0,2.0,5.0,,,,,6.0,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,
11067408,away,América Mineiro,Iago Maidana,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,False,38.0,32.0,4.0,1.0,28.0,29.0,9.0,2.0,,,,90.0,50.0,6.5,6.0,0.0223,0.0,0.00279492,1,,,4.0,,,1.0,3.0,1.0,,,,,7.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,
11067408,away,América Mineiro,Danilo Avelar,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,False,39.0,29.0,7.0,3.0,13.0,16.0,23.0,4.0,,,,90.0,53.0,6.2,11.0,0.0804,0.0,0.00927052,2,,,16.0,,,3.0,3.0,4.0,,1.0,,1.0,4.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,
11067408,away,América Mineiro,Rodriguinho,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,False,23.0,20.0,3.0,1.0,10.0,12.0,12.0,2.0,,,,63.0,41.0,6.3,7.0,0.0,0.0,0.00524983,0,,,10.0,1.0,,1.0,6.0,3.0,1.0,1.0,1.0,,1.0,,,2.0,,,4.0,,1.0,,,,1.0,,Rodriguinho,,,1.0,,,,
11067408,away,América Mineiro,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,5,5,False,41.0,33.0,4.0,1.0,17.0,19.0,24.0,6.0,,,,90.0,58.0,6.2,13.0,0.0783,0.0,0.134349,1,,,16.0,2.0,,,6.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,3.0,,,,
11067408,away,América Mineiro,Juninho,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,False,41.0,33.0,3.0,1.0,15.0,15.0,27.0,4.0,,,,90.0,54.0,6.3,14.0,0.0672,0.0,0.0599199,1,,True,18.0,1.0,,1.0,5.0,2.0,1.0,,,1.0,1.0,,,4.0,1.0,2.0,2.0,,,,,,1.0,,,,,1.0,,1.0,,
11067408,away,América Mineiro,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,M,30,30,False,17.0,11.0,1.0,1.0,5.0,10.0,9.0,6.0,,,,71.0,26.0,6.7,6.0,0.0,0.0,0.0642661,0,,,8.0,2.0,2.0,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,
11067408,away,América Mineiro,Everaldo,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,F,37,37,False,15.0,12.0,,,1.0,2.0,15.0,4.0,,,,63.0,25.0,6.8,9.0,0.0404,0.0,0.0237946,1,,,11.0,2.0,,,7.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,3.0,1.0,1.0,,1.0,,,,,2.0,,,1.0,1.0,,,,
11067408,away,América Mineiro,Juan Cazares,juan-cazares,J. Cazares,M,26,170,454,M,158411,EUR,702259200,F,80,80,False,25.0,18.0,3.0,1.0,8.0,9.0,17.0,5.0,,,,71.0,38.0,7.3,8.0,0.1034,0.0,0.122896,2,,,11.0,1.0,1.0,1.0,4.0,8.0,,5.0,5.0,1.0,,,,,,2.0,2.0,,,,1.0,,1.0,1.0,,,,2.0,,,,
11067408,away,América Mineiro,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,False,16.0,9.0,,,6.0,7.0,9.0,,,,,79.0,29.0,8.3,9.0,1.0597,1.4728,0.00539171,5,,,3.0,,,4.0,6.0,7.0,,1.0,1.0,2.0,1.0,,,2.0,,,4.0,,,2.0,1.0,2.0,1.0,1.0,,,,2.0,,,,
11067408,away,América Mineiro,Javier Méndez,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,True,7.0,6.0,,,6.0,6.0,1.0,2.0,,,,27.0,11.0,6.5,2.0,0.0,0.0,6.629e-05,0,,,,,,1.0,2.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,
11067408,away,América Mineiro,Breno Cascardo,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,True,17.0,16.0,,,6.0,6.0,11.0,,,,,27.0,25.0,6.7,3.0,0.032,0.0,0.0106015,1,,,10.0,,,,1.0,4.0,,2.0,2.0,1.0,,,,2.0,1.0,,,,,,,,,2.0,Breno Cascardo,,,,,,,
11067408,away,América Mineiro,Marlon Lopes,marlon-lopes,Marlon,D,6,177,100,M,870933,EUR,761097600,D,6,6,True,13.0,9.0,,,4.0,7.0,8.0,4.0,,,,19.0,26.0,7.0,6.0,0.0,0.0,0.00296276,0,,,5.0,2.0,,,2.0,4.0,,,,,2.0,,1.0,,,,1.0,,,,,,3.0,1.0,,,,1.0,,2.0,,
11067408,away,América Mineiro,Wellington Paulista,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,3.0,,,,,2.0,1.0,,,,,19.0,5.0,6.5,4.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11067408,away,América Mineiro,Adyson,adyson,Adyson,M,99,168,186,M,1175259,EUR,1127347200,F,44,44,True,8.0,6.0,1.0,,2.0,2.0,7.0,2.0,,,,11.0,11.0,6.9,2.0,0.0378,0.441,0.0395392,1,,,5.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,Adyson,,,,,,,
11067408,away,América Mineiro,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,away,América Mineiro,Mateus Henrique,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Mateus Henrique,,,,,,,
11067408,away,América Mineiro,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,away,América Mineiro,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,away,América Mineiro,Marcinho,marcinho,Marcinho,D,6,178,148,M,840148,EUR,832204800,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067408,away,América Mineiro,Júlio César,julio-cesar,Júlio César,D,18,186,62,M,1185832,EUR,1064793600,D,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Júlio César,,,,,,,
11067408,away,América Mineiro,Renato Marques,marques-renato,Renato Marques,F,78,180,300,M,1194689,EUR,1070928000,F,78,78,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Renato Marques,,,,,,,
