match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_goalAssist,stat_dispossessed,stat_totalContest,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalOffside,stat_punches,stat_bigChanceCreated,stat_clearanceOffLine,stat_bigChanceMissed
11026222,home,Sunderland,Alex Pritchard,,,alex-pritchard,A. Pritchard,M,,171,97,M,180009,EUR,736387200,M,21,21,True,8.0,6.0,1.0,1.0,2.0,2.0,6.0,9.0,,1.0,,,,,26.0,14.0,7.1,3.0,1,3.0,1.0,,1.0,1.0,,,,1.0,,,,,,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,
11026222,home,Sunderland,Jewison Bennette,,,jewison-bennette,J. Bennette,F,27,175,562,M,1131933,EUR,1087257600,F,19,19,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,,19.0,8.0,7.0,1.0,2,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,
11026222,home,Sunderland,Pierre Ekwah,,,pierre-ekwah,P. Ekwah,M,17,187,492,M,996908,EUR,1011052800,M,39,39,True,13.0,9.0,2.0,,5.0,5.0,4.0,8.0,,4.0,,,,,18.0,19.0,6.4,6.0,1,,,,3.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,2.0,,2.0,,,,,,,,,,
11026222,home,Sunderland,Chris Rigg,,,chris-rigg,C. Rigg,M,11,177,2170,M,1394089,EUR,1182124800,M,31,31,True,3.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,11.0,3.0,6.3,2.0,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11026222,home,Sunderland,Alex Bass,,,alex-bass,A. Bass,G,1,187,48,M,587086,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,home,Sunderland,Zak Johnson,,,zac-johnson,Z. Johnson,D,29,188,74,M,1147186,EUR,1116979200,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,home,Sunderland,Tom Watson,,,watson-tom,T. Watson,M,22,190,857,M,1167066,EUR,1144454400,F,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,home,Sunderland,Caden Kelly,,,kelly-caden,C. Kelly,M,21,182,26,M,1804788,EUR,1069286400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,away,Fulham,Marek Rodák,,,marek-rodak,M. Rodák,G,1,188,518,M,358694,EUR,850435200,G,1,1,False,36.0,21.0,20.0,5.0,20.0,23.0,1.0,13.0,1.0,4.0,2.0,3.0,1.0,1.0,90.0,42.0,6.5,15.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11026222,away,Fulham,Kenny Tete,,,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,41.0,36.0,6.0,4.0,17.0,19.0,19.0,23.0,,4.0,,,,,65.0,50.0,7.2,6.0,1,1.0,,,1.0,4.0,,,1.0,,2.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,
11026222,away,Fulham,Shane Duffy,,,shane-duffy,S. Duffy,D,4,193,483,M,55570,EUR,694224000,D,5,5,False,71.0,65.0,7.0,3.0,52.0,53.0,13.0,18.0,1.0,3.0,,,,,90.0,82.0,8.2,6.0,1,,3.0,4.0,4.0,6.0,,1.0,1.0,3.0,2.0,,,,1.0,3.0,,1.0,,,,,,,,,,,,2.0,1.0,
11026222,away,Fulham,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10512,M,352668,EUR,875059200,D,4,4,False,62.0,51.0,10.0,6.0,39.0,43.0,12.0,19.0,5.0,12.0,,,,,90.0,74.0,6.7,12.0,0,,1.0,2.0,3.0,6.0,1.0,,,,3.0,1.0,,1.0,,,,,1.0,,,,,,,,tosinadarabioyo,,,,,
11026222,away,Fulham,Layvin Kurzawa,,,layvin-kurzawa,L. Kurzawa,D,3,182,1801,M,135775,EUR,715564800,D,3,3,False,32.0,31.0,2.0,2.0,12.0,12.0,20.0,21.0,1.0,10.0,,,,,90.0,60.0,6.9,9.0,1,1.0,2.0,,10.0,9.0,2.0,,,2.0,4.0,2.0,2.0,1.0,2.0,,,,2.0,6.0,1.0,4.0,1.0,1.0,,1.0,,,,,,
11026222,away,Fulham,Luke Harris,,,luke-harris,L. Harris,M,28,177,241,M,1134729,EUR,1112486400,M,38,38,False,22.0,19.0,,,4.0,5.0,15.0,17.0,1.0,4.0,,,,,45.0,32.0,6.7,6.0,0,,,1.0,,4.0,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11026222,away,Fulham,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16474,M,364612,EUR,805248000,M,26,26,False,41.0,37.0,4.0,3.0,26.0,26.0,11.0,15.0,,9.0,,,,,65.0,58.0,7.5,5.0,1,,,1.0,3.0,6.0,1.0,,1.0,4.0,3.0,2.0,,2.0,1.0,,,,1.0,,,,,,1.0,,Palhinha,,,,,
11026222,away,Fulham,Harry Wilson,,,harry-wilson,H. Wilson,M,8,173,4930,M,355528,EUR,858988800,M,8,8,False,33.0,22.0,4.0,1.0,8.0,10.0,14.0,23.0,1.0,3.0,,,,,90.0,46.0,7.7,12.0,3,,1.0,3.0,3.0,8.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,,2.0,,,1.0,,,,,,
11026222,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185,646,M,82566,EUR,664329600,M,10,10,False,65.0,61.0,3.0,1.0,26.0,26.0,36.0,40.0,,11.0,,,,,90.0,90.0,7.4,9.0,4,1.0,,,7.0,11.0,1.0,1.0,,,4.0,1.0,1.0,2.0,2.0,3.0,True,,1.0,8.0,1.0,5.0,,,3.0,,,,,1.0,,
11026222,away,Fulham,Manor Solomon,,,manor-solomon,M. Solomon,M,19,167,5465,M,862223,EUR,932774400,M,11,11,False,26.0,20.0,1.0,1.0,5.0,6.0,15.0,20.0,,5.0,,,,,80.0,36.0,6.6,8.0,1,,,,4.0,5.0,1.0,,1.0,,2.0,2.0,1.0,,2.0,1.0,,,1.0,3.0,,3.0,,,1.0,,,,,,,1.0
11026222,away,Fulham,Carlos Vinícius,,,carlos-vinicius,C. Vinícius,F,95,190,7220,M,891920,EUR,796089600,F,30,30,False,7.0,2.0,1.0,,,,2.0,7.0,,,,,,,45.0,13.0,6.8,7.0,0,,,1.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,
11026222,away,Fulham,Andreas Pereira,,,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,18,18,True,10.0,6.0,2.0,1.0,2.0,4.0,4.0,8.0,,2.0,,,,,45.0,18.0,6.7,7.0,3,2.0,,1.0,6.0,3.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,andreaspereira,,,,,
11026222,away,Fulham,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,192144,EUR,779673600,F,9,9,True,13.0,11.0,,,5.0,6.0,6.0,7.0,1.0,,,,,,45.0,18.0,6.9,2.0,2,,,,2.0,,,1.0,,,,,,,2.0,2.0,,1.0,,,,,1.0,,,,AleksMitrović,,,1.0,,1.0
11026222,away,Fulham,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1214,M,151499,EUR,728611200,F,14,14,True,15.0,9.0,2.0,,6.0,9.0,3.0,6.0,,2.0,,,,,25.0,18.0,6.5,6.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,away,Fulham,Harrison Reed,,,harrison-reed,H. Reed,M,6,176,357,M,365802,EUR,791164800,M,6,6,True,10.0,7.0,2.0,,5.0,6.0,2.0,4.0,2.0,3.0,,,,,25.0,19.0,6.3,5.0,0,,,,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,
11026222,away,Fulham,Daniel James,,,daniel-james,D. James,M,7,172,4102,M,828639,EUR,879120000,M,21,21,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,10.0,6.0,6.4,1.0,0,,1.0,,2.0,2.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,Daniel_James97,,,,,
11026222,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2682,M,103335,EUR,699667200,G,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,away,Fulham,Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,183,2855,M,803174,EUR,870998400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,away,Fulham,Issa Diop,,,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11026222,away,Fulham,Willian,,,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,willianborges88,,,,,
