match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_interceptionWon,stat_fouls,player_firstName,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_dispossessed,stat_accurateCross,stat_penaltyMiss,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
12499741,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,34.0,28.0,13.0,7.0,0.0,24.0,25.0,4.0,9.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,90.0,45.0,8.0,6.0,0.00288074,0,0.3795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,48.0,37.0,8.0,4.0,0.0,24.0,29.0,13.0,19.0,,9.0,3.0,6.0,,,,90.0,76.0,7.5,12.0,0.00791334,0,,1.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,False,60.0,55.0,7.0,5.0,0.0,46.0,48.0,9.0,12.0,,1.0,6.0,3.0,,,,90.0,71.0,7.7,6.0,0.233098,0,,3.0,,,,,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,61.0,55.0,2.0,1.0,0.0,44.0,45.0,11.0,16.0,2.0,2.0,5.0,3.0,,,,90.0,68.0,6.9,6.0,0.00749962,0,,5.0,,,,,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,31.0,29.0,1.0,1.0,0.0,18.0,19.0,11.0,16.0,1.0,3.0,3.0,3.0,,,,89.0,54.0,6.8,9.0,0.0165415,1,,4.0,3.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,Lukas Ullrich,4.0,1.0,1.0,0.2128,,,,,,,,,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,37.0,30.0,3.0,1.0,0.0,17.0,21.0,13.0,16.0,,3.0,4.0,5.0,,,,89.0,60.0,7.7,10.0,0.0408961,2,,3.0,3.0,1.0,,,2.0,1.0,1.0,,,2.0,4.0,,,,,1.0,0.0497,1.0,1.0,0.7297,,,,,,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,62.0,54.0,6.0,4.0,0.0,31.0,36.0,23.0,26.0,1.0,5.0,1.0,3.0,,,,90.0,72.0,7.0,9.0,0.00948315,1,,1.0,,,4.0,2.0,,,,,1.0,,1.0,,,,,,0.0427,,,,,True,1.0,1.0,,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,M,31,31,False,14.0,10.0,,,0.0,1.0,2.0,9.0,15.0,1.0,2.0,,1.0,,,,68.0,24.0,6.4,10.0,0.00759982,0,,5.0,1.0,,,,2.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,45.0,37.0,3.0,1.0,1.0,16.0,18.0,24.0,38.0,,5.0,1.0,,,,,80.0,68.0,7.7,19.0,0.402713,0,,3.0,,,3.0,1.0,2.0,,1.0,,1.0,4.0,,,,11.0,,,,,,,,,1.0,,2.0,3.0,,,,,,,,,,
12499741,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,42.0,36.0,1.0,1.0,0.0,14.0,16.0,22.0,27.0,1.0,2.0,,4.0,,,,80.0,51.0,7.1,12.0,0.0291941,2,,5.0,3.0,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.4081,1.0,1.0,0.9158,,,,,2.0,,,,,,,,,,,
12499741,home,Borussia M'gladbach,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,11,11,False,31.0,17.0,,,1.0,6.0,8.0,11.0,24.0,11.0,13.0,3.0,1.0,,,,90.0,56.0,8.1,20.0,0.238847,7,,10.0,1.0,1.0,,,1.0,5.0,1.0,,3.0,2.0,,2.0,,1.0,2.0,1.0,1.3326,4.0,1.0,2.1513,,,1.0,2.0,2.0,,1.0,,,,,,,,,
