match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_challengeLost,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside
11450198,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,30.0,19.0,17.0,7.0,13.0,15.0,6.0,15.0,1.0,1.0,6.0,1.0,1.0,90.0,35.0,5.4,12.0,0.00166914,0,-1.2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450198,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,58.0,53.0,4.0,2.0,32.0,33.0,21.0,29.0,5.0,1.0,2.0,,,90.0,79.0,6.3,11.0,0.0394643,0,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11450198,home,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,D,12,12,False,70.0,64.0,1.0,,49.0,51.0,15.0,19.0,1.0,,5.0,1.0,,90.0,83.0,5.9,7.0,0.00942309,0,,,,,,,,,,,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11450198,home,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,54.0,50.0,2.0,1.0,34.0,35.0,16.0,20.0,3.0,,3.0,,,90.0,65.0,7.2,7.0,0.0123954,1,,1.0,3.0,,,1.0,,,1.0,,,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7025,0.8727,,,,,,,,,,,,,
11450198,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,61.0,52.0,9.0,6.0,24.0,28.0,29.0,38.0,3.0,1.0,6.0,,,90.0,93.0,6.9,15.0,0.0751125,1,,5.0,7.0,2.0,2.0,2.0,,3.0,2.0,,,1.0,1.0,,1.0,,1.0,,4.0,0.0323,0.2891,masuaku26,1.0,,,,,,,,,,,
11450198,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,49.0,39.0,3.0,2.0,17.0,18.0,23.0,39.0,3.0,1.0,5.0,,,71.0,63.0,6.6,19.0,0.150233,1,,8.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,0.2545,,,1.0,1.0,1.0,,,,,,,,,
11450198,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,M,40,40,False,21.0,18.0,2.0,1.0,7.0,8.0,11.0,13.0,4.0,1.0,2.0,,,63.0,32.0,6.7,8.0,0.121535,2,,,3.0,3.0,2.0,,,1.0,1.0,,,1.0,,,3.0,,,,,0.0638,,,,1.0,,1.0,,,,,,,,
11450198,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,44.0,31.0,7.0,6.0,13.0,15.0,18.0,30.0,6.0,3.0,6.0,,,90.0,60.0,6.6,19.0,0.0418704,1,,1.0,2.0,,,2.0,1.0,,2.0,,,1.0,1.0,,2.0,,,,,0.0706,,,,1.0,1.0,,,,,,,,,
11450198,home,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,False,22.0,18.0,4.0,4.0,5.0,6.0,13.0,17.0,2.0,1.0,4.0,,,47.0,30.0,7.0,9.0,0.0884565,0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,3.0,,,,,,,AlexOxChambo,,,2.0,,,,,,,,,
11450198,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,M,90,90,False,17.0,14.0,,,5.0,5.0,10.0,14.0,5.0,1.0,5.0,,,71.0,34.0,7.1,9.0,0.132401,2,,2.0,6.0,3.0,3.0,2.0,1.0,,3.0,,,,,,3.0,1.0,,,,0.0541,,semihkilicsoy9,1.0,2.0,1.0,,1.0,,,,,,,
