match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
14429529,home,Al-Ahli,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,,1521467,EUR,1008288000,M,14,14,True,,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,,,3.0,,,16.0,8.0,6.8,,0.00154558,,,0,,0.02,0.0,0.15,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14429529,home,Al-Ahli,Mohammed Sulaiman,,,sulaiman-mohammed,M. Sulaiman,D,5,180.0,243,M,,1854314,EUR,1081382400,D,5,5,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,,,16.0,7.0,6.7,2.0,0.00048218,,,0,,0.01,-0.09,0.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14429529,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,home,Al-Ahli,Abdulelah Al Khaibari,Abdulelah Al Khaibari,,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,,1519328,EUR,864259200,D,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,home,Al-Ahli,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,,1133141,EUR,1042502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,,1048372,EUR,1005436800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,home,Al-Ahli,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,,1434209,EUR,1051315200,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Marcin Bułka,,,marcin-bulka,M. Bułka,G,99,198.0,4784,M,marcinbulka1,889590,EUR,938995200,G,99,99,False,,27.0,21.0,11.0,5.0,0.0,19.0,19.0,2.0,8.0,,,,13.0,2.0,2.0,90.0,37.0,6.5,6.0,0.00028307,0.0824,,0,-0.3148,0.03,0.03,-0.04,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,
14429529,away,Neom SC,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176.0,460,M,,931837,EUR,915235200,D,4,4,False,,27.0,20.0,5.0,3.0,0.0,13.0,15.0,7.0,12.0,5.0,,,5.0,,,90.0,47.0,6.6,13.0,0.00312997,,,0,,0.1,0.04,-0.17,,,4.0,2.0,,1.0,3.0,2.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
14429529,away,Neom SC,Ahmed Hegazy,,,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,ahmedhegazy6,159653,EUR,664761600,D,26,26,False,True,38.0,28.0,7.0,2.0,0.0,22.0,26.0,6.0,12.0,4.0,1.0,1.0,3.0,,,90.0,55.0,6.8,13.0,0.00541377,,,1,,0.0,0.04,0.27,,,2.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,4.0,,,,1.0,0.0237,-0.14,,,,,,,,,,
14429529,away,Neom SC,Mohammed Al Dossari,Mohammed Al Dossari,,mohammed-al-dossari,M. A. Dossari,D,55,184.0,35,M,,1549231,EUR,986083200,D,55,55,False,,41.0,37.0,2.0,1.0,0.0,33.0,35.0,4.0,6.0,,,,1.0,,,90.0,46.0,6.4,6.0,0.00173961,,,0,,0.12,0.01,-0.16,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Faris Abdi,,,abdi-faris,A. Faris,D,25,180.0,62,M,,983833,EUR,926208000,D,25,25,False,,40.0,31.0,1.0,,0.0,22.0,30.0,9.0,10.0,10.0,3.0,,3.0,,,90.0,74.0,6.7,19.0,0.00296921,,,0,,-0.12,-0.02,-0.01,,2.0,9.0,1.0,,2.0,8.0,4.0,,1.0,2.0,4.0,1.0,,3.0,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Abdulmalik Al Oyayari,,,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,,1210456,EUR,1071014400,M,15,15,False,,12.0,10.0,,,0.0,3.0,4.0,7.0,8.0,2.0,1.0,,2.0,,,69.0,22.0,6.6,4.0,0.00689565,,,1,,-0.13,0.2,0.21,,1.0,4.0,,,,1.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,0.103,0.15,,,1.0,,1.0,0.3577,,,,
14429529,away,Neom SC,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,,1586875,EUR,1116028800,M,72,72,False,,41.0,36.0,6.0,5.0,0.0,17.0,17.0,19.0,24.0,6.0,,,7.0,,,89.0,53.0,7.2,9.0,0.0238484,,1.0,1,,0.16,0.3,-0.02,,,3.0,1.0,,,2.0,1.0,,3.0,1.0,2.0,,3.0,1.0,,1.0,,,0.0152,-0.03,,,1.0,,,0.0818,,,,
14429529,away,Neom SC,Abdoulaye Doucouré,,,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1262,M,,96535,EUR,725846400,M,8,8,False,,32.0,25.0,2.0,2.0,0.0,15.0,19.0,10.0,13.0,4.0,3.0,,4.0,,,69.0,40.0,6.6,10.0,0.00550743,,1.0,0,,-0.09,0.14,0.18,,,5.0,,,,3.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Saimon Bouabre,Saïmon Bouabré,,bouabre-saimon,S. Bouabré,M,70,174.0,1537,M,,1426581,EUR,1149120000,M,22,22,False,,31.0,24.0,2.0,2.0,0.0,9.0,10.0,15.0,21.0,5.0,1.0,,7.0,,,90.0,51.0,6.4,17.0,0.0360499,,2.0,1,,-0.3,0.39,-0.07,,,9.0,4.0,,,,,,5.0,5.0,3.0,,,,,1.0,1.0,,0.0156,-0.05,,,1.0,,1.0,0.0387,,,,
14429529,away,Neom SC,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172.0,11146,M,said_benrahma11,354808,EUR,808012800,F,10,10,False,,20.0,18.0,1.0,1.0,0.0,7.0,8.0,11.0,12.0,7.0,5.0,1.0,3.0,,,86.0,43.0,7.1,12.0,0.084252,,2.0,2,,0.27,0.12,-0.06,,3.0,6.0,1.0,,1.0,4.0,3.0,,4.0,2.0,,,,,2.0,1.0,,2.0,0.0819,-0.11,,,,,,,,,,
14429529,away,Neom SC,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176.0,9441,M,lacazettealex,50070,EUR,675388800,F,91,91,False,,15.0,10.0,,,0.0,5.0,6.0,5.0,9.0,5.0,2.0,1.0,1.0,,,90.0,24.0,6.7,7.0,0.00354409,,,1,,-0.21,0.27,-0.02,,,2.0,,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,,0.3303,-0.51,,1.0,1.0,,3.0,0.2323,,,,
14429529,away,Neom SC,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,,17.0,16.0,2.0,1.0,0.0,12.0,12.0,4.0,5.0,,,,1.0,,,21.0,19.0,6.5,2.0,0.00324539,,,1,,-0.01,0.02,-0.1,,,2.0,,,,,,,,,,,,,,2.0,,,0.0162,0.0,,,1.0,,,0.0752,,,,
14429529,away,Neom SC,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,,1066734,EUR,1013299200,F,11,11,True,,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,2.0,,,1.0,,,21.0,11.0,6.5,5.0,0.00029604,,1.0,1,,-0.14,-0.05,0.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,0.1598,-0.23,1.0,1.0,,,,,,,,1.0
14429529,away,Neom SC,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173.0,80,M,,1085115,EUR,916617600,M,24,24,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,14.0,4.0,6.7,,0.093223,,1.0,0,,0.09,0.09,0.15,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
14429529,away,Neom SC,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,,1096520,EUR,1079222400,M,6,6,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,2.955e-05,,,0,,,,,,,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Mohammed Al Hakim,Mohammed Al Hakim,,mohammed-al-hakim,M. A. Hakim,G,88,,12,,,1649790,EUR,1114214400,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,,982348,EUR,938822400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,,818855,EUR,516931200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,,1106232,EUR,1009411200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429529,away,Neom SC,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,,873363,EUR,822528000,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
