match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,captain,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
13250586,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100918,M,823941,EUR,937872000,F,14,14,False,10.0,8.0,1.0,1.0,0.0,3.0,5.0,5.0,5.0,,3.0,1.0,3.0,,,,,87.0,21.0,6.7,6.0,2,AlexIsak,,4.0,10.0,,,,1.0,,1.0,2.0,,1.0,1.0,3.0,1.0,,,,,1.0,,,2.0,1.0,1.0,2.0,,,,
13250586,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,1000,M,150396,EUR,775785600,D,17,17,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,10.0,7.0,6.4,1.0,0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
13250586,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2664,M,888550,EUR,935107200,M,28,28,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,10.0,5.0,6.4,2.0,0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,
13250586,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1663,M,866191,EUR,878169600,M,36,36,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,8.0,2.0,6.6,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13250586,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3249,M,113956,EUR,699148800,F,9,9,True,1.0,,,,0.0,,,,1.0,1.0,1.0,,,,,,,8.0,1.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3308,M,1400650,EUR,1146441600,M,67,67,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4650,M,162653,EUR,703641600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,npope29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,811,M,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4844,M,980634,EUR,1037059200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2970,M,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183,26212,M,581310,EUR,811123200,G,22,22,False,31.0,23.0,14.0,6.0,0.0,19.0,20.0,4.0,11.0,,,,7.0,1.0,1.0,1.0,,90.0,38.0,5.9,8.0,0,d_raya1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
13250586,away,Arsenal,Jurriën Timber,,,jurrien-timber,J. Timber,D,12,179,21692,M,958959,EUR,992736000,D,12,12,False,38.0,35.0,,,0.0,8.0,9.0,27.0,29.0,,4.0,1.0,3.0,,,,,78.0,56.0,6.8,6.0,0,jurrientimber,,,2.0,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,
13250586,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43611,M,941168,EUR,985392000,D,2,2,False,50.0,40.0,3.0,,0.0,20.0,24.0,20.0,26.0,3.0,3.0,3.0,4.0,,,,,90.0,57.0,6.1,12.0,0,WSaliba4,,1.0,3.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,
13250586,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49147,M,869792,EUR,882489600,D,6,6,False,51.0,43.0,5.0,2.0,0.0,19.0,21.0,25.0,32.0,1.0,4.0,2.0,2.0,,,,,90.0,62.0,6.6,12.0,0,GabrielMagalhães,2.0,2.0,3.0,,,,1.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
13250586,away,Arsenal,Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16221,M,1423711,EUR,1159228800,D,49,49,False,24.0,21.0,1.0,1.0,0.0,4.0,4.0,17.0,20.0,4.0,12.0,1.0,2.0,,,,,90.0,42.0,7.2,7.0,1,myleslewisskelly,,2.0,5.0,,,,4.0,4.0,2.0,1.0,,1.0,1.0,4.0,2.0,,,,,,,,,1.0,,,,,,
13250586,away,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78475,M,547410,EUR,913852800,M,8,8,False,34.0,31.0,1.0,1.0,0.0,9.0,9.0,23.0,29.0,,1.0,1.0,2.0,,,,,61.0,44.0,7.1,6.0,4,Ødegaard,4.0,,1.0,,,,1.0,1.0,,1.0,,2.0,1.0,,,2.0,,1.0,,,,True,,1.0,1.0,,,,,
13250586,away,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42257,M,316148,EUR,739929600,M,5,5,False,52.0,45.0,2.0,2.0,0.0,10.0,11.0,35.0,41.0,1.0,5.0,,6.0,,,,,78.0,60.0,6.7,10.0,0,TPartey5,,1.0,7.0,2.0,,,4.0,2.0,,3.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,
13250586,away,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188,64677,M,856714,EUR,916272000,M,41,41,False,46.0,39.0,,,0.0,13.0,14.0,27.0,38.0,1.0,4.0,2.0,3.0,,,,,90.0,60.0,7.0,13.0,1,DeclanRice,6.0,3.0,5.0,1.0,,1.0,3.0,2.0,,1.0,1.0,,3.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0
13250586,away,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68679,M,922573,EUR,992822400,F,11,11,False,9.0,8.0,,,0.0,1.0,1.0,7.0,11.0,,1.0,,,,,,,37.0,21.0,6.6,8.0,1,GabiMartinelli,3.0,3.0,6.0,1.0,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,
13250586,away,Arsenal,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67509,M,836705,EUR,929059200,F,29,29,False,18.0,11.0,2.0,,0.0,4.0,5.0,7.0,15.0,,3.0,2.0,,,,,,90.0,44.0,6.2,20.0,1,KaiHav,2.0,3.0,8.0,,,,,,3.0,3.0,,,,1.0,,1.0,6.0,,,,,,2.0,,,,,,,
13250586,away,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31440,M,135666,EUR,786499200,F,19,19,False,14.0,9.0,1.0,,0.0,,1.0,9.0,16.0,,3.0,,4.0,,,,,61.0,27.0,6.4,11.0,2,leandrotrossard,3.0,,2.0,,,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,
13250586,away,Arsenal,Ethan Nwaneri,,,ethan-nwaneri,E. Nwaneri,M,11,176,28815,M,1401702,EUR,1174435200,M,53,53,True,19.0,13.0,1.0,,0.0,4.0,4.0,9.0,24.0,1.0,2.0,,6.0,,,,,53.0,42.0,6.5,22.0,1,ethan_nwaneri,9.0,,5.0,,,,,,1.0,,,,,,,,,,,1.0,,,5.0,,,,,,,
13250586,away,Arsenal,Mikel Merino,,,mikel-merino,M. Merino,M,23,188,29360,M,592010,EUR,835401600,M,23,23,True,9.0,9.0,,,0.0,3.0,3.0,6.0,7.0,,,,1.0,,,,,29.0,14.0,6.6,2.0,0,mikelmerino,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13250586,away,Arsenal,Raheem Sterling,,,raheem-sterling,R. Sterling,F,,170,36860,M,138534,EUR,786844800,F,30,30,True,5.0,5.0,,,0.0,,,5.0,6.0,1.0,2.0,,,,,,,29.0,12.0,6.4,4.0,0,Sterling7,1.0,,3.0,,,,,,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,
13250586,away,Arsenal,Riccardo Calafiori,,,riccardo-calafiori,R. Calafiori,D,33,188,24446,M,957602,EUR,1021766400,D,33,33,True,11.0,10.0,,,0.0,1.0,2.0,9.0,9.0,,1.0,,2.0,,,,,12.0,12.0,6.9,1.0,0,richycala,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13250586,away,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32422,M,132874,EUR,693187200,M,20,20,True,12.0,8.0,1.0,,0.0,5.0,6.0,3.0,6.0,1.0,2.0,1.0,,,,,,12.0,15.0,6.3,4.0,0,jorginhofrello,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
13250586,away,Arsenal,Tommy Setford,Tommy Setford,,tommy-setford,T. Setford,G,35,185,2646,M,1150958,EUR,1142208000,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,away,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4714,M,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,kierantierney1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,away,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,17955,M,287643,EUR,850608000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,OZinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250586,away,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15126,M,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,j_kiwior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
