match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_challengeLost
14888298,home,Port Vale,Devante Cole,Devante,Cole,devante-cole,D. Cole,F,22,185.0,230,M,190865,EUR,800064000.0,F,44,44,False,12.0,10.0,,,1.0,3.0,3.0,9.0,2.0,59.0,20.0,8.6,4.0,4,-0.08,-0.53,0.0,,7.0,,1.0,2.0,2.0,1.0,3.0,,,,,2.0,0.7,,,,1.0,1.0,,,,2.0,1.0,2.0,1.0,,,,,,,
14888298,home,Port Vale,Jaheim Headley,Jaheim,Headley,jaheim-headley,J. Headley,M,3,175.0,44,M,1020732,EUR,1001289600.0,D,3,3,True,26.0,23.0,3.0,2.0,0.0,16.0,18.0,8.0,,32.0,32.0,7.0,6.0,0,0.15,0.05,0.14,,7.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
14888298,home,Port Vale,Ben Heneghan,,,ben-heneghan,B. Heneghan,D,4,191.0,15,M,606850,EUR,748396800.0,D,4,4,True,23.0,22.0,4.0,4.0,0.0,17.0,18.0,5.0,2.0,31.0,26.0,6.9,1.0,0,0.09,0.01,-0.01,,5.0,1.0,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
14888298,home,Port Vale,Dajaune Brown,Dajaune Brown,,dajaune-brown,D. Brown,F,10,182.0,85,M,1467305,EUR,1129420800.0,F,10,10,True,8.0,7.0,,,0.0,3.0,3.0,5.0,,31.0,15.0,6.0,4.0,1,-0.17,0.26,0.0,,4.0,,,1.0,2.0,1.0,,,,1.0,2.0,1.0,-0.46,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
14888298,home,Port Vale,Funso Ojo,Funso,Ojo,funso-ojo,F. Ojo,M,14,177.0,44,M,51602,EUR,683337600.0,M,14,14,True,26.0,24.0,1.0,,0.0,9.0,11.0,15.0,3.0,22.0,28.0,7.0,2.0,0,0.25,0.02,0.14,,15.0,,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14888298,home,Port Vale,Ronan Curtis,,,ronan-curtis,R. Curtis,F,28,182.0,93,M,823929,EUR,828057600.0,M,11,11,True,18.0,16.0,,,0.0,9.0,11.0,7.0,1.0,18.0,23.0,7.2,3.0,1,0.49,0.08,-0.02,,7.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,-0.33,,,,1.0,,,2.0,2.0,,,,,,,,,,,
14888298,home,Port Vale,Ben Amos,Ben,Amos,ben-amos,B. Amos,G,13,194.0,40,M,42688,EUR,639705600.0,G,13,13,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888298,home,Port Vale,Ben Garrity,Ben,Garrity,ben-garrity,B. Garrity,M,8,182.0,29,M,1022861,EUR,856483200.0,M,8,8,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888298,home,Port Vale,Ben Waine,Ben,Waine,ben-waine,B. Waine,F,19,179.0,213,M,944481,EUR,1005004800.0,F,19,19,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888298,home,Port Vale,Jayden Stockley,Jayden,Stockley,jayden-stockley,J. Stockley,F,9,188.0,61,M,91984,EUR,750211200.0,F,9,9,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Elliot Justham,Elliot,Justham,elliot-justham,E. Justham,G,1,190.0,4,M,363154,EUR,648259200.0,G,1,1,False,36.0,29.0,19.0,12.0,0.0,27.0,27.0,9.0,3.0,90.0,42.0,7.2,7.0,0,0.04,0.01,-0.19,0.33,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.4542,
14888298,away,Maldon & Tiptree FC,Cameron James,Cameron,James,cameron-james,C. James,D,4,183.0,2,M,803140,EUR,887155200.0,D,4,4,False,32.0,19.0,9.0,,1.0,13.0,16.0,16.0,5.0,90.0,50.0,5.6,15.0,0,0.26,0.07,-1.0,,6.0,2.0,4.0,7.0,7.0,,,4.0,,2.0,,1.0,,6.0,2.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,3.0
14888298,away,Maldon & Tiptree FC,Tom Eastman,Tom,Eastman,tom-eastman,T. Eastman,D,5,190.0,6,M,112922,EUR,688003200.0,D,5,5,False,14.0,7.0,7.0,2.0,0.0,5.0,7.0,7.0,,60.0,25.0,6.1,7.0,0,-0.14,0.01,-0.13,,2.0,3.0,1.0,3.0,1.0,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Jack Cawley,,,jack-cawley,J. Cawley,D,6,188.0,6,M,910222,EUR,716860800.0,D,6,6,False,27.0,18.0,7.0,4.0,0.0,13.0,17.0,10.0,5.0,90.0,42.0,6.1,13.0,0,-0.1,0.01,-0.73,,5.0,,4.0,3.0,8.0,,,4.0,,4.0,,,,,3.0,1.0,,,1.0,,,,,,,True,,,,,,2.0
14888298,away,Maldon & Tiptree FC,Matthew Yates,Matthew,Yates,matthew-yates,M. Yates,D,2,178.0,1,M,1587427,EUR,1110067200.0,D,2,2,False,39.0,30.0,10.0,4.0,0.0,19.0,22.0,17.0,1.0,90.0,59.0,5.7,11.0,0,0.06,0.02,-0.8,,11.0,,1.0,3.0,2.0,,,8.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,3.0
14888298,away,Maldon & Tiptree FC,Terrell Egbri,Terrell,Egbri,terrell-egbri,T. Egbri,M,12,163.0,11,M,998836,EUR,993081600.0,M,12,12,False,14.0,11.0,1.0,,0.0,8.0,9.0,5.0,4.0,59.0,17.0,6.0,6.0,0,-0.08,0.03,-0.34,,3.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0
14888298,away,Maldon & Tiptree FC,Louis Dunne,Louis,Dunne,louis-dunne,L. Dunne,M,20,175.0,2,M,807411,EUR,905126400.0,M,20,20,False,22.0,15.0,5.0,1.0,0.0,8.0,9.0,13.0,2.0,77.0,28.0,6.4,7.0,0,0.05,-0.43,-0.19,,7.0,,1.0,1.0,3.0,,,1.0,,2.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0
14888298,away,Maldon & Tiptree FC,Dylan Williams,Dylan,Williams,dylan-williams,D. Williams,M,15,170.0,3,M,827901,EUR,876787200.0,M,15,15,False,22.0,15.0,6.0,3.0,0.0,10.0,12.0,10.0,3.0,71.0,31.0,6.4,7.0,0,0.16,0.06,-0.31,,5.0,,,5.0,4.0,,,1.0,,2.0,,,,2.0,2.0,2.0,,,3.0,,,,,,,,,,,,,2.0
14888298,away,Maldon & Tiptree FC,Courtney Senior,Courtney,Senior,courtney-senior,C. Senior,M,7,175.0,17,M,787158,EUR,867628800.0,M,7,7,False,17.0,16.0,1.0,,0.0,7.0,7.0,10.0,6.0,90.0,37.0,6.7,6.0,1,0.17,0.23,-0.25,,9.0,,,5.0,6.0,1.0,,1.0,,4.0,2.0,,-0.19,2.0,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,2.0
14888298,away,Maldon & Tiptree FC,Annisuis Lewis,Annisuis Lewis,,annisuis-lewis,A. Lewis,M,9,,3,M,1423953,EUR,,F,9,9,False,3.0,2.0,,,0.0,1.0,1.0,2.0,,59.0,12.0,7.5,4.0,1,-0.05,0.04,-0.02,,1.0,,,2.0,2.0,,1.0,1.0,,,3.0,,0.51,,,2.0,,,2.0,,,,,1.0,,,,,,,,
14888298,away,Maldon & Tiptree FC,Freddie Sears,Freddie,Sears,freddie-sears,F. Sears,F,11,170.0,13,M,35387,EUR,628128000.0,F,11,11,False,25.0,18.0,4.0,2.0,0.0,10.0,11.0,14.0,1.0,90.0,30.0,6.4,8.0,1,-0.06,0.06,-0.01,,8.0,,,,1.0,,,,,,1.0,,-0.13,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,
14888298,away,Maldon & Tiptree FC,Amine Sassi,Amine Sassi,,amine-sassi,A. Sassi,F,8,,26,M,2116218,EUR,,F,8,8,True,10.0,8.0,,,0.0,,1.0,9.0,1.0,31.0,19.0,6.3,9.0,0,0.25,0.12,0.0,,8.0,,,7.0,,,,,,,,3.0,,,,,3.0,,1.0,2.0,1.0,3.0,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Macauley Bonne,Macauley,Bonne,macauley-bonne,M. Bonne,F,17,180.0,153,M,360390,EUR,814665600.0,F,17,17,True,5.0,4.0,,,0.0,,,5.0,,31.0,9.0,6.4,2.0,1,-0.05,-0.52,0.0,,4.0,3.0,2.0,3.0,2.0,1.0,,,,,1.0,,-0.16,,,,,,,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Louie Arrowsmith,Louie,Arrowsmith,louie-arrowsmith,L. Arrowsmith,D,3,185.0,0,M,2195241,EUR,1068422400.0,D,3,3,True,13.0,8.0,2.0,,0.0,2.0,3.0,10.0,,30.0,21.0,6.5,9.0,0,-0.03,0.02,-0.05,,6.0,,1.0,3.0,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0
14888298,away,Maldon & Tiptree FC,Mohammed Amir,Mohammed,Amir,mohammed-amir,M. Amir,M,16,,0,M,2045907,EUR,1096416000.0,M,16,16,True,9.0,7.0,1.0,,0.0,3.0,4.0,5.0,1.0,19.0,11.0,6.5,2.0,0,-0.02,0.02,-0.02,,4.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Anthony Wordsworth,,,anthony-wordsworth,A. Wordsworth,M,22,185.0,6,M,24046,EUR,599788800.0,M,22,22,True,12.0,9.0,3.0,1.0,0.0,4.0,4.0,8.0,1.0,13.0,14.0,6.5,3.0,0,-0.11,0.0,-0.01,,5.0,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Tommy Dixon-Hodge,,,tommy-dixon-hodge,T. Dixon-Hodge,G,13,182.0,1,M,988698,EUR,987724800.0,G,13,13,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Pip Boyland,Pip Boyland,,pip-boyland,P. Boyland,M,18,,0,M,2334493,EUR,,M,18,18,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Oliver Fraser,Oliver,Fraser,oliver-fraser,O. Fraser,F,14,,6,M,1910505,EUR,1130544000.0,M,14,14,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888298,away,Maldon & Tiptree FC,Kamel Sassi,Kamel,Sassi,kamel-sassi,K. Sassi,F,21,,13,,2327965,EUR,1045958400.0,M,21,21,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
