match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_aerialLost,stat_totalContest,stat_wonContest,stat_expectedGoalsOnTarget,player_sofascoreId,stat_clearanceOffLine,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalOffside,stat_goodHighClaim
11391443,home,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,15.0,10.0,5.0,10.0,13.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,90.0,20.0,6.4,5.0,5.329e-05,0,-0.3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391443,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,D,7,7,False,24.0,20.0,2.0,4.0,4.0,23.0,,1.0,,,,,45.0,36.0,6.6,7.0,0.0190866,0,,,,1.0,16.0,3.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391443,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,82.0,77.0,9.0,18.0,19.0,63.0,1.0,7.0,,,,,87.0,97.0,7.9,6.0,0.0682285,1,,,,8.0,59.0,,4.0,5.0,,4.0,True,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0768,2.0,,,,,,,,,,,,,,,,,,
11391443,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,54.0,54.0,4.0,30.0,30.0,24.0,2.0,4.0,,,,,90.0,66.0,6.9,2.0,0.0714751,0,,,,4.0,24.0,,1.0,1.0,,,,,,,,4.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
11391443,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,67.0,63.0,3.0,23.0,25.0,42.0,1.0,6.0,,,,,90.0,78.0,6.9,5.0,0.239717,1,,,,1.0,40.0,,1.0,7.0,,,,,,,,,7.0,2.0,1.0,0.1276,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11391443,home,Le Havre,Christopher Operi,christopher-operi,C. Operi,D,21,182,1311,M,858977,EUR,862272000,D,27,27,False,57.0,53.0,3.0,10.0,10.0,58.0,1.0,8.0,,,,,90.0,85.0,6.7,18.0,0.113366,2,,,,1.0,45.0,11.0,6.0,2.0,,3.0,,,,1.0,,2.0,2.0,2.0,1.0,0.0651,1.0,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,
11391443,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,False,73.0,65.0,3.0,15.0,15.0,63.0,,5.0,,,,,90.0,88.0,7.3,16.0,0.198164,0,,,,1.0,52.0,5.0,5.0,4.0,1.0,1.0,,,,,,1.0,2.0,1.0,4.0,,2.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,
11391443,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,44.0,41.0,2.0,20.0,21.0,23.0,,5.0,,,,,45.0,52.0,6.7,5.0,0.0104915,2,,,,2.0,21.0,,3.0,2.0,,,,,,1.0,,1.0,,,,0.0469,,1.0,,,,1.0,1.0,,3.0,2.0,,,,,,,,,
11391443,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,False,71.0,65.0,4.0,16.0,16.0,56.0,,5.0,,,,,80.0,84.0,7.4,9.0,0.0925087,2,,,,3.0,49.0,1.0,2.0,4.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.0562,1.0,1.0,,1.0,,,1.0,,2.0,1.0,0.1388,,,,,,,,
11391443,home,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,F,23,23,False,29.0,27.0,,3.0,4.0,26.0,1.0,1.0,,,,,66.0,43.0,6.8,6.0,0.0439938,1,,,,,24.0,1.0,4.0,5.0,2.0,1.0,,,,1.0,,,2.0,2.0,,0.2765,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,
11391443,home,Le Havre,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,9,9,False,14.0,12.0,,3.0,3.0,12.0,2.0,1.0,,,,,90.0,30.0,7.0,5.0,0.102935,6,,,,,9.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,1.0,0.9711,1.0,1.0,1.0,3.0,,,2.0,,1.0,,0.9691,mohamedbayo27,,,,,,,
11391443,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,21,21,True,30.0,25.0,,3.0,3.0,29.0,,1.0,,,,,45.0,41.0,7.1,10.0,0.0482966,2,,Antoine Joujou,,,22.0,2.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,3.0,0.1253,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,
11391443,home,Le Havre,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175,375,M,873049,EUR,919296000,F,10,10,True,29.0,23.0,2.0,1.0,1.0,33.0,,2.0,,,,,45.0,48.0,7.8,13.0,0.184603,4,,,,1.0,24.0,5.0,4.0,3.0,2.0,1.0,,,1.0,1.0,,,,,1.0,0.2795,4.0,,,2.0,2.0,,1.0,,4.0,1.0,0.2021,,,,,,,,
11391443,home,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,True,9.0,8.0,,3.0,3.0,7.0,,2.0,,,,,24.0,17.0,6.5,6.0,0.0688979,1,,,,,5.0,1.0,4.0,,,,,,,1.0,,,,,1.0,0.0102,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,
11391443,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,19.0,17.0,,3.0,4.0,17.0,,,,,,,10.0,22.0,6.7,3.0,0.386685,0,,,,,15.0,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11391443,home,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,7.0,6.0,,,,9.0,,,,,,,3.0,9.0,,3.0,0.0116508,0,,,,,6.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11391443,home,Le Havre,Mohamed Koné,mohamed-kone,M. Koné,G,30,186,994,M,1131009,EUR,1015459200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,Mohamed Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
