match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_wonTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,captain,stat_shotOffTarget,stat_totalOffside
12624962,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,
12624962,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,
12624962,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178,356,M,984415,EUR,1000944000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,
12624962,away,Al-Nassr,Bento,bento,Bento,G,24,190,9735,M,1016104,EUR,928972800,G,24,24,False,35.0,29.0,11.0,5.0,0.0,28.0,30.0,1.0,5.0,,,,10.0,1.0,4.0,,,90.0,46.0,6.9,6.0,0,,,,,,,,,,,,,,bento_matheus,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,830126,EUR,768182400,D,2,2,False,37.0,30.0,2.0,1.0,0.0,19.0,23.0,13.0,19.0,3.0,,3.0,4.0,,,,,90.0,56.0,6.7,11.0,1,5.0,,4.0,,1.0,,,,,2.0,,2.0,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,1.0,
12624962,away,Al-Nassr,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5883,M,945063,EUR,957312000,D,3,3,False,55.0,50.0,1.0,,0.0,35.0,37.0,15.0,18.0,,,1.0,5.0,,,,,90.0,64.0,6.8,5.0,0,,,6.0,,,,,,,2.0,,,,,,,2.0,2.0,,,2.0,1.0,,,,,,
12624962,away,Al-Nassr,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10350,M,149734,EUR,769996800,D,27,27,False,56.0,49.0,3.0,1.0,0.0,33.0,35.0,16.0,21.0,1.0,,4.0,5.0,,,,,90.0,64.0,6.9,7.0,1,,1.0,6.0,,,,,,,2.0,,,1.0,laporte27,,1.0,,,,,4.0,1.0,,,,,1.0,
12624962,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178,1391,M,986400,EUR,937440000,D,12,12,False,57.0,49.0,4.0,2.0,0.0,26.0,33.0,23.0,25.0,4.0,3.0,3.0,7.0,,,,,90.0,80.0,7.4,10.0,0,1.0,1.0,10.0,,2.0,2.0,,,,5.0,,,,,,,5.0,2.0,,,1.0,3.0,,,,,,
12624962,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,867179,EUR,840153600,M,17,17,False,59.0,55.0,3.0,3.0,0.0,33.0,35.0,22.0,24.0,6.0,1.0,3.0,4.0,,,,,89.0,75.0,7.2,5.0,1,,1.0,5.0,1.0,1.0,1.0,,,,4.0,,3.0,,,,,2.0,,,,,4.0,,,,,1.0,
12624962,away,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181,13081,M,108800,EUR,721872000,M,11,11,False,87.0,81.0,6.0,5.0,0.0,50.0,51.0,32.0,38.0,3.0,2.0,1.0,6.0,,,,,90.0,95.0,7.0,7.0,0,2.0,,3.0,,1.0,1.0,,,,1.0,,1.0,2.0,marcelo_brozovic,,,2.0,,,,1.0,,1.0,,,,,
12624962,away,Al-Nassr,Ângelo,angelo,Ângelo,M,20,182,9961,M,1086455,EUR,1103587200,M,20,20,False,27.0,19.0,1.0,1.0,1.0,4.0,5.0,15.0,22.0,5.0,1.0,,1.0,,,,,72.0,37.0,6.9,13.0,2,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,angelogabriel,,,,,Ângelo,,,,,,,,1.0,
12624962,away,Al-Nassr,Otávio,otavio,Otávio,M,25,171,6951,M,244801,EUR,792288000,M,25,25,False,46.0,38.0,4.0,3.0,0.0,16.0,17.0,22.0,30.0,2.0,,,5.0,,,,,90.0,57.0,7.3,11.0,1,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,2.0,otavio,,,,1.0,,,,,,,,,,
12624962,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175,169227,M,217704,EUR,702864000,M,10,10,False,39.0,33.0,1.0,,0.0,14.0,15.0,19.0,29.0,2.0,,2.0,4.0,,,,,90.0,68.0,7.2,17.0,2,5.0,1.0,11.0,,4.0,3.0,,1.0,,3.0,3.0,,1.0,SadioMané,,,2.0,3.0,,,2.0,,,1.0,,,1.0,
12624962,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,750,EUR,476409600,F,7,7,False,26.0,21.0,1.0,1.0,0.0,4.0,5.0,17.0,22.0,3.0,,2.0,,,,,,90.0,39.0,7.5,10.0,2,1.0,1.0,2.0,1.0,2.0,1.0,,,2.0,1.0,2.0,,,CR7,,,1.0,,,,,1.0,,,1.0,True,,2.0
12624962,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,1014447,EUR,859766400,F,29,29,True,14.0,13.0,1.0,1.0,0.0,5.0,5.0,9.0,11.0,4.0,,,4.0,,,,,18.0,23.0,6.9,6.0,1,2.0,,1.0,1.0,4.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0
12624962,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,1115775,EUR,982195200,F,16,16,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Nawaf Al-Aqidi,nawaf-al-aqidi,N. Al-Aqidi,G,1,188,1512,M,1014518,EUR,957916800,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,78,175,1281,M,818667,EUR,830390400,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178,1037,M,1475427,EUR,1043625600,D,83,83,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624962,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
