match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_wonTackle,stat_ownGoals,player_firstName,player_lastName,captain,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
12437635,home,Leganés,Dani Raba,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,10,10,False,16.0,9.0,3.0,,0.0,3.0,4.0,6.0,12.0,,,,,,90.0,33.0,6.6,16.0,0.0759991,1,,,,8.0,5.0,4.0,2.0,,,2.0,3.0,1.0,1.0,,,,,,2.0,1.0,0.0604,1.0,2.0,,,2.0,,,1.0,,,1.0,,,
12437635,home,Leganés,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,True,14.0,14.0,,,0.0,8.0,8.0,7.0,8.0,1.0,2.0,,,,31.0,18.0,6.9,1.0,0.0755592,0,,2.0,,3.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,
12437635,home,Leganés,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180,972,M,869931,EUR,852249600,M,17,17,True,14.0,14.0,,,0.0,10.0,10.0,4.0,4.0,,,,,,23.0,20.0,6.6,1.0,0.00415613,0,,,,4.0,2.0,,,,3.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
12437635,home,Leganés,Diego García,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,15.0,4.0,6.1,1.0,0.00182404,1,,,1.0,3.0,1.0,,,,,,1.0,3.0,,,,Diego Garcia,,,,1.0,0.4494,,,1.0,,,,,,,,,,,
12437635,home,Leganés,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,True,1.0,,,,0.0,,1.0,,,,,,,,15.0,4.0,6.3,3.0,,1,,,,3.0,,,,,,,,,,,,,,,2.0,,0.0331,,1.0,,,,,,,,1.0,,,,
12437635,home,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437635,home,Leganés,Alvin Abajas,alvin,A. Abajas,G,1,186,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437635,home,Leganés,Iker Bachiller,bachiller-iker,I. Bachiller,D,28,169,9,M,978652,EUR,1031961600,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437635,home,Leganés,Julián Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Julián,Chicco,,,,,,,,,,,,,,,,,,
12437635,home,Leganés,Roberto López,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437635,home,Leganés,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437635,home,Leganés,Duk,luis-henriques-de-barros-lopes,Duk,F,11,182,474,M,1390389,EUR,950659200,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Duk,,,,,,,,,,,,,,,,,,,
12437635,home,Leganés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182,395,M,914212,EUR,936316800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437635,away,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,25,25,False,23.0,20.0,6.0,3.0,0.0,20.0,21.0,,2.0,1.0,11.0,,1.0,1.0,90.0,29.0,7.1,3.0,0.00014124,0,0.2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wojciech.szczesny1,,,1.0,1.0,
12437635,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,False,76.0,68.0,4.0,2.0,0.0,28.0,30.0,41.0,48.0,7.0,4.0,,,,90.0,105.0,8.1,13.0,0.0930402,1,,2.0,6.0,3.0,12.0,2.0,1.0,,,4.0,1.0,1.0,1.0,3.0,,,,,,1.0,0.0327,1.0,,,,,,1.0,1.0,JKoundé,,,,,
12437635,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,925097,EUR,920764800,D,4,4,False,37.0,31.0,4.0,2.0,0.0,11.0,15.0,20.0,22.0,2.0,2.0,,,,45.0,43.0,7.1,6.0,0.0092756,0,,,3.0,,5.0,,,1.0,1.0,2.0,,,,1.0,,,,True,,,,,,,,,,,,RAraújo,,,,,
12437635,away,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,173883,EUR,674438400,D,5,5,False,65.0,62.0,6.0,3.0,0.0,28.0,28.0,34.0,40.0,7.0,7.0,,,,90.0,82.0,7.6,7.0,0.0390236,0,,3.0,2.0,4.0,5.0,,,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,1.0,2.0,,,,,,1.0,IñigoMartínez,,,,,1.0
12437635,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,997035,EUR,1066435200,D,3,3,False,22.0,20.0,,,0.0,4.0,5.0,16.0,17.0,1.0,1.0,,,,41.0,27.0,6.7,2.0,0.026604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlejandroBalde,,,,,
12437635,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,M,24,24,False,69.0,65.0,3.0,,0.0,28.0,28.0,37.0,41.0,3.0,2.0,,,,80.0,78.0,7.0,6.0,0.026172,0,,,,,4.0,,,,,4.0,1.0,,,2.0,,,,,,,,,,,,,,,,ericgm3,,,,,
12437635,away,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,992587,EUR,1038182400,M,8,8,False,69.0,61.0,3.0,2.0,0.0,18.0,19.0,43.0,51.0,2.0,6.0,,,,90.0,85.0,7.2,13.0,0.0461321,0,,1.0,,1.0,5.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,,1.0,,,3.0,,,,,,,,Pedri,,,,,
12437635,away,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,1402912,EUR,1184284800,M,19,19,False,53.0,45.0,2.0,,0.0,9.0,12.0,36.0,46.0,,3.0,,,,90.0,81.0,6.8,25.0,0.0990113,3,,5.0,,8.0,5.0,6.0,1.0,,,1.0,6.0,,2.0,,,,,,1.0,2.0,0.1132,3.0,,,1.0,1.0,0.1921,,1.0,Lamiyamal,,,,,
12437635,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,1153270,EUR,1052611200,M,16,16,False,44.0,35.0,1.0,1.0,0.0,11.0,13.0,26.0,34.0,,6.0,,,,67.0,61.0,6.4,17.0,0.0651906,2,,3.0,1.0,7.0,5.0,4.0,3.0,,,1.0,3.0,,2.0,,,Fermín López,,,3.0,2.0,0.7326,,1.0,2.0,,1.0,,2.0,2.0,FermínLópez,,,,,
12437635,away,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,M,11,11,False,34.0,28.0,2.0,2.0,0.0,7.0,7.0,23.0,35.0,1.0,3.0,,,,90.0,55.0,8.1,15.0,0.336221,2,,8.0,1.0,1.0,5.0,3.0,2.0,,1.0,2.0,2.0,,,1.0,,,,,,1.0,0.0888,,,,1.0,1.0,0.123,2.0,2.0,Raphinha,,1.0,,,
12437635,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,9.0,5.0,1.0,,0.0,,,5.0,9.0,1.0,,,,,67.0,17.0,6.9,5.0,0.00591288,3,,,2.0,,3.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,0.2991,,,,,,,,,Lewa,1.0,,,,
12437635,away,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,35,35,True,28.0,21.0,2.0,,0.0,10.0,11.0,11.0,20.0,4.0,2.0,,,,49.0,42.0,6.7,10.0,0.00863414,0,,3.0,,,,,,,,,,,,,,Gerard,,,,,,,,,,,,,,gerardmaartin,,,,,
12437635,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,795222,EUR,863395200,M,21,21,True,46.0,44.0,1.0,1.0,0.0,13.0,13.0,31.0,33.0,,4.0,,,,45.0,52.0,7.0,3.0,0.0455956,0,,,,2.0,2.0,,,,,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,Frenkie,,,,,
12437635,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,1103693,EUR,1091664000,M,6,6,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,,2.0,,,,23.0,12.0,6.8,,0.0227409,0,,,1.0,2.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,Gavi,,,,,
12437635,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,F,7,7,True,8.0,5.0,1.0,,0.0,1.0,1.0,4.0,7.0,1.0,2.0,,,,23.0,11.0,6.9,4.0,0.017351,1,,,,,,,,,,,,,,,,,,,,,0.0881,,,,1.0,,0.2293,,1.0,FerranTorres,,,,,
12437635,away,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,1402913,EUR,1169424000,D,2,2,True,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,,1.0,,,,10.0,8.0,6.5,,0.00249859,0,,,,1.0,,,,,,,,1.0,,,,Pau Cubarsí,,,,,,,,,,,,,,PauCubarsí,,,,,
12437635,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inakipenya,,,,,
12437635,away,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,,
12437635,away,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,186795,EUR,829094400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andreaschristensen3,,,,,
12437635,away,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,1402908,EUR,1154476800,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Héctor Fort,,,,,,,,,,,,,,hctorfort,,,,,
12437635,away,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PabloTorre,,,,,
12437635,away,Barcelona,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,1031567,EUR,1006819200,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PauVíctor,,,,,
12437635,away,Barcelona,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,962883,EUR,1036022400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AnsuFati,,,,,
