match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_fouls,captain,stat_interceptionWon,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_punches,stat_lastManTackle,stat_totalOffside
11368616,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176.0,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,46.0,39.0,1.0,1.0,5.0,7.0,34.0,42.0,3.0,2.0,,,,90.0,73.0,9.4,23.0,0.958055,6,,3.0,,,9.0,,4.0,1.0,,2.0,1.0,,,3.0,2.0,0.7057,4.0,,2.0,,,,4.0,3.0,2.0,1.3104,,2.0,,,,,
11368616,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,399381,M,AGüler,1091116,EUR,1109289600,M,24,24,True,21.0,18.0,,,7.0,8.0,11.0,13.0,,1.0,,,,28.0,26.0,7.4,3.0,0.101398,2,,,,,,,,,,,1.0,,,,,0.1001,1.0,,,,,,,1.0,1.0,0.1647,,,Arda Guler,,,,
11368616,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191.0,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,True,13.0,12.0,1.0,,9.0,9.0,3.0,4.0,2.0,,2.0,,,18.0,16.0,6.6,1.0,0.00061848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179.0,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,40.0,36.0,3.0,2.0,20.0,21.0,16.0,19.0,2.0,7.0,1.0,,,18.0,43.0,7.0,5.0,0.0449764,0,,,,,2.0,1.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,,1154549,EUR,1078444800,M,28,28,True,7.0,5.0,,,3.0,4.0,2.0,3.0,1.0,1.0,1.0,,,8.0,9.0,6.6,2.0,0.00082262,0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188.0,26145,M,KepaA,232422,EUR,781142400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173.0,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170.0,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,home,Real Madrid,Joselu,joselu,Joselu,F,9,191.0,18060,M,joselumato,69418,EUR,638496000,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,,990659,EUR,983404800,G,31,31,False,24.0,15.0,18.0,9.0,7.0,8.0,8.0,16.0,1.0,11.0,,4.0,6.0,90.0,38.0,7.1,9.0,0.00661447,0,-1.5565,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,
11368616,away,Deportivo Alavés,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,,866810,EUR,839116800,D,2,2,False,16.0,15.0,,,7.0,8.0,8.0,9.0,3.0,2.0,2.0,,,61.0,30.0,6.0,7.0,0.0101221,1,,1.0,,,5.0,1.0,3.0,1.0,,1.0,,,,1.0,,0.0084,1.0,,,,,2.0,2.0,,,,,,,,,,
11368616,away,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,abdel.abqar,1101232,EUR,921024000,D,5,5,False,9.0,8.0,1.0,,7.0,7.0,1.0,2.0,2.0,1.0,2.0,,,90.0,21.0,6.1,2.0,0.00057843,0,,,,,2.0,1.0,,,,,,2.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
11368616,away,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,,984623,EUR,1021766400,D,16,16,False,27.0,22.0,4.0,1.0,17.0,19.0,5.0,8.0,2.0,4.0,1.0,,,90.0,39.0,6.4,6.0,0.0104627,0,,,,1.0,1.0,,,,,,,7.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,
11368616,away,Deportivo Alavés,Rubén Duarte,ruben-duarte,R. Duarte,D,5,180.0,322,M,,253415,EUR,813974400,D,3,3,False,17.0,14.0,3.0,1.0,5.0,7.0,10.0,12.0,4.0,3.0,2.0,,,90.0,32.0,6.4,5.0,0.050372,0,,2.0,1.0,,3.0,,,,,,,1.0,1.0,,2.0,,1.0,1.0,2.0,True,2.0,1.0,,,,,,1.0,,,,,
11368616,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,,855832,EUR,964310400,M,8,8,False,55.0,46.0,8.0,5.0,26.0,29.0,20.0,26.0,4.0,3.0,2.0,,,90.0,66.0,6.9,10.0,0.0699159,0,,,,2.0,4.0,2.0,,,,,,2.0,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,
11368616,away,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,,891931,EUR,868233600,M,6,6,False,24.0,19.0,2.0,2.0,10.0,11.0,9.0,13.0,2.0,1.0,2.0,,,62.0,26.0,6.3,5.0,0.0094775,0,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,,966836,EUR,928886400,M,7,7,False,16.0,14.0,,,6.0,6.0,9.0,17.0,2.0,3.0,,,,62.0,30.0,6.6,11.0,0.10764,0,,7.0,1.0,,3.0,,1.0,1.0,,,,,,2.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Ianis Hagi,ianis-hagi,I. Hagi,M,14,180.0,7098,M,ianishagi,756344,EUR,909014400,M,10,10,False,20.0,16.0,3.0,1.0,7.0,7.0,10.0,14.0,6.0,9.0,2.0,,,71.0,40.0,7.2,7.0,0.164341,5,,1.0,1.0,2.0,6.0,,2.0,1.0,,1.0,1.0,,,,1.0,0.1513,2.0,3.0,1.0,,2.0,1.0,1.0,3.0,,0.2792,,,,,,,
11368616,away,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,,900433,EUR,750729600,M,11,11,False,24.0,17.0,2.0,,3.0,3.0,14.0,23.0,1.0,3.0,,,,90.0,36.0,6.3,13.0,0.0490409,4,,2.0,,,6.0,4.0,2.0,1.0,,1.0,1.0,,,2.0,,0.2379,1.0,,,,,,1.0,2.0,,0.1068,,,,,,,
11368616,away,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,32,32,False,16.0,13.0,1.0,1.0,7.0,7.0,6.0,9.0,6.0,,,,,78.0,32.0,6.1,7.0,0.0387778,6,,,,4.0,9.0,,,,3.0,2.0,,,,3.0,2.0,0.7952,,4.0,4.0,,,,1.0,4.0,,1.1708,,,Samuel,Aghehowa,,,2.0
11368616,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,,896073,EUR,824860800,D,14,14,True,15.0,15.0,,,6.0,6.0,10.0,11.0,7.0,2.0,4.0,,,29.0,29.0,7.0,3.0,0.176888,0,,2.0,1.0,,1.0,1.0,3.0,3.0,,,,,,2.0,,,1.0,,,,,2.0,,,,,,1.0,,,,,
11368616,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,,788141,EUR,793929600,M,18,18,True,23.0,19.0,1.0,,9.0,9.0,10.0,14.0,1.0,1.0,,,,28.0,28.0,6.5,5.0,0.0519953,1,,,,,1.0,,2.0,1.0,,,1.0,,,,,0.0352,1.0,,,,1.0,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Xeber Alkain,xeber-alkain,X. Alkain,M,7,174.0,53,M,,1010409,EUR,867283200,F,17,17,True,9.0,6.0,2.0,1.0,3.0,3.0,3.0,6.0,1.0,3.0,1.0,,,28.0,12.0,6.8,3.0,0.0196249,0,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
11368616,away,Deportivo Alavés,Joaquin Panichelli,panichelli-joaquin,J. Panichelli,F,9,190.0,11517,M,,1410925,EUR,1033948800,F,29,29,True,7.0,5.0,1.0,,3.0,3.0,2.0,4.0,,1.0,,,,19.0,13.0,6.4,6.0,0.00033721,1,,,,,3.0,,,,,,,,,1.0,,0.0503,,,,,,,3.0,1.0,,0.0315,,,Joaquín Panichelli,,,,
11368616,away,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,,1082968,EUR,902793600,F,21,21,True,3.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,12.0,4.0,6.5,2.0,0.00118689,0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,,369004,EUR,839721600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183.0,401,M,,945404,EUR,1009843200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Eneko Ortiz,eneko-ortiz,E. Ortiz,D,3,,13,M,,1120373,EUR,1053907200,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eneko Ortiz,,,,
11368616,away,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,,873717,EUR,891216000,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178.0,16028,M,giulisimeone,1099352,EUR,1040169600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179.0,1926,M,,1084399,EUR,924825600,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368616,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186.0,1005,M,,84972,EUR,627955200,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
