match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_shotOffTarget,stat_wonTackle,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_goalAssist
11481889,home,Bari,Gregorio Morachioli,,,gregorio-morachioli,G. Morachioli,F,172,53,M,928820,EUR,951609600,F,77,77,False,26.0,21.0,,,6.0,8.0,23.0,3.0,3.0,2.0,,,76.0,43.0,6.7,14.0,2,17,16.0,5.0,1.0,1.0,,6.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
11481889,home,Bari,Raffaele Pucino,,,raffaele-pucino,R. Pucino,D,183,57,M,75806,EUR,673228800,D,25,25,True,7.0,5.0,1.0,,4.0,6.0,1.0,,1.0,,,,27.0,13.0,6.3,2.0,0,25,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11481889,home,Bari,Filippo Faggi,,,filippo-faggi,F. Faggi,M,183,33,M,1402167,EUR,1044403200,M,19,19,True,5.0,4.0,,,3.0,3.0,2.0,1.0,,,,,27.0,12.0,6.5,3.0,1,8,1.0,,,,,5.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,
11481889,home,Bari,Giuseppe Sibilli,,,giuseppe-sibilli,G. Sibilli,F,180,128,M,895287,EUR,839376000,F,20,20,True,8.0,5.0,1.0,,2.0,2.0,6.0,,,,,,27.0,14.0,6.3,7.0,1,7,3.0,,,,,2.0,,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,
11481889,home,Bari,Andrea D'Errico,Andrea,D'Errico,andrea-derrico,A. D'Errico,F,171,25,M,143945,EUR,701395200,M,14,14,True,12.0,11.0,2.0,2.0,4.0,4.0,10.0,,1.0,,,,14.0,15.0,7.1,1.0,0,14,9.0,2.0,2.0,,,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,
11481889,home,Bari,Francesco Lops,Francesco Lops,,lops-francesco,F. Lops,M,180,28,M,1465061,EUR,1115164800,M,29,29,True,2.0,1.0,,,1.0,2.0,,,2.0,,,,2.0,4.0,,2.0,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11481889,home,Bari,Luigi Pellegrini,Luigi Pellegrini,,luigi-pellegrini,L. Pellegrini,G,186,17,M,1521618,EUR,1119484800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,home,Bari,Emanuele Polverino,,,emanuele-polverino,E. Polverino,G,182,1,M,895281,EUR,855792000,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,home,Bari,Daniele Celiento,,,daniele-celiento,D. Celiento,D,182,28,M,347084,EUR,776131200,D,33,33,True,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,home,Bari,Žan Žužek,,,zan-zuzek,Ž. Žužek,D,186,103,M,355582,EUR,854236800,D,21,21,True,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,home,Bari,Emmanuele Matino,,,matino-emmanuele,E. Matino,D,186,50,M,833958,EUR,907718400,D,5,5,True,,,,,,,,,,,,,,,,,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,home,Bari,Marco Perrotta,,,marco-perrotta,M. Perrotta,D,184,28,M,153227,EUR,761184000,D,3,3,True,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,home,Bari,Akpa Chukwu Hemsley,Akpa Chukwu Hemsley,,akpa-chukwu-hemsley,A. C. Hemsley,F,189,114,M,1521617,EUR,1121299200,F,28,28,True,,,,,,,,,,,,,,,,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,183,254,M,990411,EUR,985305600,G,40,40,False,48.0,32.0,22.0,7.0,26.0,29.0,19.0,,8.0,,1.0,2.0,90.0,57.0,7.1,16.0,0,40,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11481889,away,Parma,Woyo Coulibaly,,,woyo-coulibaly,W. Coulibaly,D,188,2720,M,989894,EUR,927158400,D,26,26,False,34.0,31.0,1.0,,15.0,17.0,17.0,6.0,8.0,1.0,,,90.0,62.0,7.4,8.0,1,25,16.0,,,1.0,1.0,7.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
11481889,away,Parma,Yordan Osorio,,,yordan-osorio,Y. Osorio,D,189,847,M,789958,EUR,768528000,D,3,3,False,39.0,33.0,7.0,4.0,28.0,31.0,8.0,6.0,4.0,1.0,,,90.0,51.0,7.3,6.0,1,,5.0,,,3.0,4.0,3.0,,,,,,,,True,7.0,,,1.0,1.0,,,,,,,,,,,
11481889,away,Parma,Alessandro Circati,,,alessandro-circati,A. Circati,D,190,823,M,1155423,EUR,1065744000,D,39,39,False,49.0,43.0,4.0,2.0,31.0,32.0,17.0,5.0,5.0,2.0,,,90.0,60.0,6.9,9.0,0,39,12.0,,,,2.0,3.0,,3.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,
11481889,away,Parma,Vasilios Zagaritis,,,vassilis-zagaritis,V. Zagaritis,D,178,227,M,1064426,EUR,988934400,D,47,47,False,16.0,14.0,2.0,1.0,7.0,7.0,10.0,3.0,,1.0,,,45.0,29.0,6.6,8.0,0,19,7.0,1.0,,,1.0,2.0,,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
11481889,away,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,183,522,M,895868,EUR,816307200,M,8,8,False,42.0,33.0,6.0,1.0,19.0,21.0,21.0,1.0,1.0,,,,90.0,49.0,6.6,11.0,1,8,14.0,,,,1.0,2.0,,,,,2.0,2.0,2.0,,3.0,,,,1.0,,,,,,,,,,,
11481889,away,Parma,Hernani,,,hernani,Hernani,M,188,404,M,156019,EUR,764726400,M,27,27,False,16.0,12.0,2.0,,7.0,8.0,8.0,2.0,1.0,,,,60.0,21.0,6.6,5.0,0,8,5.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,
11481889,away,Parma,Dennis Man,,,dennis-man,D. Man,M,182,10443,M,812145,EUR,904089600,M,98,98,False,26.0,21.0,,,8.0,8.0,20.0,4.0,5.0,2.0,,,90.0,41.0,8.0,10.0,4,27,13.0,2.0,,2.0,,8.0,2.0,3.0,1.0,1.0,,1.0,3.0,,,,,1.0,2.0,1.0,,1.0,,,,,dennisman,1.0,1.0,
11481889,away,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,188,933,M,909991,EUR,986947200,M,19,19,False,17.0,10.0,,,1.0,1.0,16.0,2.0,1.0,1.0,,,69.0,26.0,7.0,13.0,1,23,9.0,,,,1.0,1.0,,,1.0,,5.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,1.0
11481889,away,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,190,1435,M,928295,EUR,975024000,M,7,7,False,19.0,14.0,1.0,1.0,7.0,8.0,11.0,5.0,2.0,,,,77.0,33.0,7.5,6.0,1,19,7.0,,,2.0,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,,,2.0,,1.0,3.0,,1.0,,1.0,,,,,,,1.0,
11481889,away,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,189,10720,M,1086223,EUR,1067040000,F,13,13,False,30.0,19.0,,,4.0,6.0,26.0,11.0,2.0,2.0,,,77.0,46.0,8.1,14.0,1,14,17.0,2.0,2.0,,5.0,2.0,,1.0,5.0,4.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,
11481889,away,Parma,Cristian Ansaldi,,,cristian-ansaldi,C. Ansaldi,D,181,171,M,43476,EUR,527558400,D,14,14,True,17.0,15.0,2.0,2.0,5.0,5.0,15.0,3.0,,,,,45.0,31.0,7.8,3.0,1,,12.0,3.0,2.0,,,,,,,,,,1.0,,,,,3.0,,2.0,,1.0,,,1.0,,,,,1.0
11481889,away,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,170,2353,M,934384,EUR,990835200,M,10,10,True,32.0,31.0,,,14.0,14.0,19.0,3.0,3.0,1.0,,,30.0,41.0,7.2,3.0,2,10,17.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,,,,
11481889,away,Parma,Anthony Partipilo,,,anthony-partipilo,A. Partipilo,F,177,86,M,227620,EUR,783216000,F,21,21,True,8.0,6.0,1.0,,,1.0,7.0,2.0,2.0,1.0,,,21.0,15.0,6.7,3.0,1,21,6.0,,,,,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,
11481889,away,Parma,Valentin Mihăilă,,,valentin-mihaila,V. Mihăilă,M,177,3270,M,925242,EUR,949449600,F,28,28,True,10.0,9.0,,,2.0,2.0,8.0,1.0,,,,,13.0,12.0,6.6,2.0,0,7,7.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Tjaš Begić,,,tjas-begic,T. Begić,F,180,222,M,1030200,EUR,1056931200,M,11,11,True,7.0,6.0,,,3.0,3.0,4.0,1.0,,,,,13.0,12.0,6.6,2.0,0,11,3.0,,,,,1.0,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
11481889,away,Parma,Leandro Chichizola,,,leandro-chichizola,L. Chichizola,G,186,174,M,80532,EUR,638496000,G,1,1,True,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Filippo Rinaldi,,,filippo-rinaldi,F. Rinaldi,G,188,178,M,1002428,EUR,1038960000,G,29,29,True,,,,,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,183,873,M,928103,EUR,942192000,D,15,15,True,,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Federico Motti,,,motti-federico,F. Motti,D,175,5,M,1518972,EUR,1078531200,M,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Botond Balogh,,,botond-balogh,B. Balogh,D,189,1287,M,983510,EUR,1023321600,D,4,4,True,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Dario Sits,,,dario-sits,D. Sits,F,187,301,M,1130473,EUR,1075852800,F,84,84,True,,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Anas Haj Mohamed,,,anas-haj-mohamed,A. H. Mohamed,F,174,1487,M,1155432,EUR,1111795200,F,61,61,True,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11481889,away,Parma,Antonio Čolak,,,antonio-colak,A. Čolak,F,187,872,M,142395,EUR,748224000,F,17,17,True,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
