match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_wonContest,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_punches,stat_ownGoals,stat_totalOffside,stat_errorLeadToAShot
12448397,home,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,False,76.0,64.0,19.0,8.0,0.0,60.0,65.0,4.0,11.0,14.0,2.0,3.0,1.0,90.0,87.0,7.0,12.0,0.00207006,0,0.1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448397,home,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,D,26,26,False,32.0,26.0,2.0,1.0,0.0,21.0,23.0,5.0,12.0,1.0,,,,60.0,50.0,6.6,10.0,0.00463487,1,,3.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448397,home,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,87.0,74.0,8.0,6.0,0.0,59.0,66.0,15.0,21.0,1.0,,,,90.0,100.0,6.1,13.0,0.0136005,1,,,4.0,4.0,5.0,,1.0,3.0,,0.0279,,,1.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12448397,home,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,94.0,85.0,9.0,5.0,0.0,63.0,66.0,22.0,28.0,8.0,,,,90.0,104.0,6.6,9.0,0.486661,0,,,4.0,,8.0,1.0,,2.0,2.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12448397,home,Feyenoord,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,745,M,1013928,EUR,1032307200,D,16,16,False,38.0,37.0,1.0,1.0,0.0,22.0,22.0,15.0,21.0,2.0,,,,90.0,56.0,6.5,9.0,0.0229999,0,,5.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
12448397,home,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,False,28.0,24.0,2.0,1.0,0.0,15.0,16.0,9.0,12.0,1.0,,,,60.0,34.0,6.8,4.0,0.0253647,0,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,rramizz_,,,,,,,,,,,,,
12448397,home,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,41.0,36.0,1.0,,0.0,18.0,19.0,18.0,22.0,5.0,,,,90.0,58.0,7.3,9.0,0.0556402,1,,,1.0,3.0,7.0,1.0,,,2.0,0.0136,,,,,,3.0,1.0,1.0,2.0,,2.0,2.0,2.0,,True,1.0,0.0152,,,,,,,,,,
12448397,home,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,M,14,14,False,24.0,18.0,3.0,3.0,0.0,8.0,10.0,13.0,22.0,2.0,,,,80.0,45.0,7.5,15.0,0.527495,1,,8.0,,4.0,4.0,2.0,1.0,1.0,3.0,0.0192,,,1.0,,,,2.0,1.0,2.0,,,3.0,3.0,,,,,3.0,1.0,,,,,,,,
12448397,home,Feyenoord,In-Beom Hwang,in-beom-hwang,I. Hwang,M,6,177,3392,M,889689,EUR,843177600,M,4,4,False,37.0,29.0,11.0,5.0,0.0,11.0,14.0,19.0,28.0,5.0,,,,90.0,53.0,6.6,14.0,0.209489,1,,5.0,1.0,3.0,2.0,1.0,1.0,,1.0,0.0252,,,1.0,1.0,,,,,1.0,,1.0,,1.0,Hwang,,,,1.0,,,,,,,,,
12448397,home,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,M,17,17,False,27.0,20.0,1.0,,0.0,8.0,11.0,13.0,17.0,2.0,,,,74.0,46.0,7.3,13.0,0.0442173,4,,1.0,1.0,5.0,5.0,5.0,,,,0.4857,,,,,,2.0,,2.0,,1.0,1.0,2.0,,LukaIvanusec,,2.0,0.5864,1.0,,2.0,1.0,1.0,,,,,
12448397,home,Feyenoord,Julián Carranza,julian-carranza,J. Carranza,F,21,176,1418,M,895591,EUR,958953600,F,19,19,False,18.0,12.0,,,1.0,2.0,4.0,10.0,14.0,1.0,,,,80.0,34.0,7.7,11.0,0.130626,3,,,7.0,6.0,11.0,,,,1.0,0.8352,,,,,,3.0,3.0,,1.0,,3.0,2.0,2.0,,,,,,1.0,3.0,,,1.0,,,,
12448397,home,Feyenoord,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,D,2,2,True,14.0,11.0,4.0,2.0,1.0,4.0,4.0,7.0,10.0,2.0,,,,30.0,27.0,7.0,7.0,0.153845,0,,,1.0,2.0,3.0,,,,2.0,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,
12448397,home,Feyenoord,Chris-Kévin Nadje,chris-kevin-nadje,C. Nadje,M,18,190,337,M,1528458,EUR,997747200,M,34,34,True,7.0,5.0,,,0.0,3.0,5.0,2.0,3.0,,,,,30.0,14.0,6.5,4.0,0.00096411,2,,1.0,,1.0,2.0,2.0,1.0,,1.0,0.0834,Chris-Kévin,Nadje,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
12448397,home,Feyenoord,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,23,23,True,7.0,3.0,,,0.0,,2.0,3.0,6.0,1.0,,,,16.0,8.0,7.0,5.0,0.16769,0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,hadj.a20,,,,,1.0,,,,,,,,
