match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,injury,from
12448397,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
12448397,,,,,90,0.0,,1,,,injuryTime,7.0,,,,,,,
12448397,,3.0,2.0,,89,,,2,,,goal,,189644839.0,False,regular,1153117.0,Mexx Meerdink,,
12448397,,3.0,1.0,,82,,,9,,,goal,,189644479.0,True,regular,1471095.0,Ibrahim Osman,,
12448397,,,,,80,,,11,,,substitution,,123254991.0,False,regular,,,False,
12448397,,,,,80,,,11,,,substitution,,123254986.0,True,regular,,,False,
12448397,,,,,80,,,11,,,substitution,,123254985.0,True,injury,,,True,
12448397,,,,,74,,,17,,,substitution,,123254936.0,True,regular,,,False,
12448397,,,,,73,,,18,,,substitution,,123254938.0,False,regular,,,False,
12448397,,,,,73,,,18,,,substitution,,123254937.0,False,regular,,,False,
12448397,,,,,67,,,24,,,substitution,,123254870.0,False,regular,,,False,
12448397,,,,,67,,,24,,,substitution,,123254869.0,False,injury,,,True,
12448397,,2.0,1.0,,63,,,28,,,goal,,189643265.0,True,regular,822462.0,Luka Ivanušec,,
12448397,,1.0,1.0,,61,,,30,,,goal,,189643209.0,True,ownGoal,1031283.0,David Möller Wolfe,,owngoal
12448397,,,,,60,,,31,,,substitution,,123254848.0,True,regular,,,False,
12448397,,,,,60,,,31,,,substitution,,123254845.0,True,regular,,,False,
12448397,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
12448397,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,
12448397,,0.0,1.0,,43,,,3,,,goal,,189640375.0,False,regular,966555.0,Troy Parrott,,
