match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_fouls,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_keyPass,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork
10583805,home,Al Raed,Silviu Lung Jr.,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,27.0,17.0,13.0,3.0,14.0,14.0,3.0,13.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,90.0,34.0,7.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583805,home,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,33.0,25.0,10.0,5.0,17.0,21.0,8.0,12.0,1.0,5.0,5.0,4.0,,,,,90.0,45.0,7.0,8.0,0,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10583805,home,Al Raed,Mohammed Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,39.0,33.0,12.0,8.0,25.0,28.0,8.0,11.0,4.0,5.0,4.0,2.0,,,,,90.0,45.0,7.1,6.0,1,3.0,,,1.0,1.0,,Mohammed,Salem,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
10583805,home,Al Raed,Pablo Santos,pablo-santos,P. Santos,D,27,185.0,62,M,874392,EUR,700876800,D,28,28,False,37.0,33.0,5.0,2.0,25.0,25.0,8.0,12.0,3.0,9.0,6.0,4.0,,,,,86.0,58.0,7.9,7.0,2,2.0,,1.0,2.0,1.0,4.0,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
10583805,home,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,23.0,19.0,4.0,3.0,7.0,9.0,13.0,18.0,1.0,11.0,2.0,7.0,,,,,90.0,58.0,7.7,14.0,1,6.0,1.0,1.0,5.0,3.0,3.0,,,,,4.0,3.0,1.0,,4.0,4.0,1.0,1.0,2.0,1.0,2.0,,,,,,,
10583805,home,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,18.0,14.0,3.0,1.0,9.0,10.0,5.0,8.0,1.0,3.0,1.0,3.0,,,,,90.0,29.0,6.7,6.0,0,4.0,1.0,2.0,2.0,1.0,,,,1.0,,2.0,,,,2.0,,,,,,,True,,,,,,
10583805,home,Al Raed,Damjan Đoković,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,25.0,22.0,5.0,4.0,15.0,16.0,7.0,10.0,1.0,3.0,1.0,9.0,,,,,90.0,33.0,6.8,5.0,1,5.0,,,2.0,1.0,,,,,1.0,5.0,,,,,1.0,,,,,,,,,,,,
10583805,home,Al Raed,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,M,27,27,False,24.0,19.0,1.0,,9.0,11.0,10.0,13.0,1.0,4.0,2.0,3.0,,,,,90.0,40.0,6.6,10.0,0,2.0,,,1.0,1.0,1.0,,,1.0,,,2.0,,,3.0,,,,1.0,,,,,,,,,
10583805,home,Al Raed,Alexandru Mitriță,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,F,82,82,False,20.0,14.0,4.0,3.0,3.0,4.0,13.0,20.0,,4.0,,6.0,,,,,89.0,39.0,7.6,15.0,1,6.0,1.0,,1.0,1.0,2.0,,,,,1.0,3.0,1.0,,2.0,4.0,2.0,2.0,1.0,,2.0,,1.0,,,,,
10583805,home,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,20.0,9.0,1.0,,1.0,3.0,9.0,19.0,9.0,13.0,4.0,,,,,,90.0,38.0,6.9,17.0,0,8.0,,1.0,,,3.0,,,5.0,,,3.0,,,2.0,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,,
