match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,description,reason,playerName,rescinded,confirmed
14566620,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14566620,,4.0,0.0,,90,5.0,,1,,,goal,330360667.0,True,regular,1021272.0,Daniel Svensson,,,,,,,
14566620,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,,
14566620,,,,,84,,,7,,,substitution,125186747.0,True,regular,,,,False,,,,,
14566620,,,,,83,,,8,,,substitution,125186748.0,False,regular,,,,False,,,,,
14566620,,,,,83,,,8,,,substitution,125186741.0,False,regular,,,,False,,,,,
14566620,,,,,82,,,9,,,inGamePenalty,118587505.0,True,missed,954076.0,Fábio Silva,,,Woodwork,woodwork,,,
14566620,,,,,77,,,14,,,substitution,125186729.0,True,regular,,,,False,,,,,
14566620,,,,,77,,,14,,,substitution,125186728.0,True,regular,,,,False,,,,,
14566620,,,,,74,,,17,,,substitution,125186708.0,False,regular,,,,False,,,,,
14566620,,,,,71,,,20,,,card,124381234.0,True,yellow,940054.0,Karim Adeyemi,,,,Foul,Karim Adeyemi,False,
14566620,,,,,68,,,23,,,substitution,125186684.0,True,regular,,,,False,,,,,
14566620,,,,,68,,,23,,,substitution,125186666.0,True,regular,,,,False,,,,,
14566620,,,,,65,,,26,,,substitution,125186643.0,False,regular,,,,False,,,,,
14566620,,,,,65,,,26,,,substitution,125186642.0,False,regular,,,,False,,,,,
14566620,,3.0,0.0,,58,,,33,,,goal,330359257.0,True,regular,940054.0,Karim Adeyemi,,,,,,,
14566620,,2.0,0.0,,54,,,37,,,goal,330359058.0,True,regular,328027.0,Serhou Guirassy,,,,,,,
14566620,,,,,54,,,37,,,inGamePenalty,118587493.0,True,missed,328027.0,Serhou Guirassy,,,Goalkeeper save,goalkeeperSave,,,
14566620,,,,,52,,,39,,,card,124381155.0,False,red,873189.0,Juan Foyth,,,,Professional handball,Juan Foyth,False,
14566620,,,,,52,,,39,,,varDecision,91947.0,False,cardUpgrade,873189.0,Juan Foyth,,,,,,,False
14566620,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14566620,,1.0,0.0,,45,2.0,,1,,,goal,330357662.0,True,regular,328027.0,Serhou Guirassy,,,,,,,
14566620,,,,,45,0.0,,1,,,injuryTime,,,,,,1.0,,,,,,
