match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalCross,stat_totalOffside,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14065108,home,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,41.0,21.0,31.0,11.0,0.0,12.0,14.0,9.0,27.0,1.0,1.0,9.0,1.0,1.0,1.0,4.0,1.0,90.0,51.0,8.0,20.0,0.00288769,0.4601,0,1.2344,0.22,0.02,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065108,home,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,D,24,24,False,33.0,20.0,5.0,2.0,1.0,12.0,17.0,8.0,16.0,9.0,6.0,3.0,2.0,,,,,90.0,52.0,7.5,14.0,0.00377957,,0,,-0.08,0.13,0.31,,True,1.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14065108,home,Hamburger SV,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,32.0,21.0,9.0,1.0,0.0,18.0,20.0,3.0,12.0,7.0,17.0,7.0,2.0,,,,,90.0,62.0,7.2,13.0,0.00094326,,1,,-0.03,0.04,0.73,,,2.0,5.0,6.0,3.0,,,1.0,1.0,lukavuskovic,1.0,2.0,1.0,3.0,0.0322,-0.26,,,,,,,,,,,,,,,,,
14065108,home,Hamburger SV,Daniel Elfadli,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,D,8,8,False,14.0,14.0,1.0,1.0,0.0,11.0,11.0,3.0,3.0,7.0,7.0,3.0,2.0,,,,,90.0,32.0,7.3,3.0,0.00740559,,0,,0.11,0.08,0.32,,,2.0,1.0,4.0,1.0,4.0,3.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
14065108,home,Hamburger SV,Giorgi Gocholeishvili,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,M,16,16,False,22.0,17.0,3.0,2.0,0.0,14.0,14.0,3.0,8.0,8.0,,1.0,3.0,,,,,82.0,46.0,6.9,11.0,0.00654003,,2,,0.07,0.1,0.17,,,2.0,2.0,7.0,2.0,1.0,1.0,3.0,,,,,,,0.1127,-0.28,1.0,,,4.0,2.0,1.0,1.0,1.0,0.011,,,,,,,,
14065108,home,Hamburger SV,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3617,M,901892,EUR,940550400,M,6,6,False,22.0,19.0,1.0,1.0,0.0,9.0,9.0,10.0,13.0,5.0,,3.0,,,,,,62.0,28.0,7.3,3.0,0.00911488,,1,,0.07,0.03,0.14,,,4.0,2.0,4.0,,3.0,2.0,,,,,,,,0.2552,0.32,,,,,,1.0,,,0.2902,1.0,,,,,,,
14065108,home,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,32.0,25.0,4.0,3.0,1.0,15.0,17.0,10.0,15.0,4.0,2.0,10.0,1.0,,,,,90.0,44.0,6.8,10.0,0.165666,,0,,-0.11,0.29,-0.12,,,,,5.0,1.0,3.0,3.0,2.0,1.0,,3.0,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,
14065108,home,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,28.0,16.0,7.0,3.0,0.0,11.0,13.0,5.0,15.0,2.0,2.0,2.0,,,,,,90.0,51.0,6.4,22.0,0.00895506,,1,,0.11,0.0,-0.15,,,1.0,,6.0,3.0,2.0,1.0,2.0,,,3.0,,1.0,,0.0244,-0.13,1.0,,,,,,,,,,,,2.0,,,,
14065108,home,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,False,11.0,6.0,3.0,,0.0,4.0,6.0,2.0,5.0,1.0,,5.0,,,,,,82.0,31.0,9.2,11.0,0.106804,,5,,0.23,0.66,0.13,,,4.0,,4.0,1.0,,,,2.0,,,,1.0,,0.973,0.86,5.0,,,1.0,1.0,4.0,,,1.7646,2.0,,,,,,,
14065108,home,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,4.0,,2.0,1.0,,,,,67.0,17.0,6.6,7.0,0.0190926,,1,,0.01,0.29,0.13,,,3.0,3.0,4.0,1.0,,,1.0,1.0,,,,,,0.1398,-0.41,2.0,,,,,1.0,,,0.2344,,,,1.0,3.0,,,
