match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_lastManTackle
12437020,home,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,44.0,29.0,29.0,14.0,0.0,18.0,18.0,11.0,26.0,7.0,2.0,1.0,2.0,90.0,51.0,7.2,15.0,0.00202869,0,0.7746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437020,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,False,38.0,27.0,5.0,2.0,1.0,13.0,19.0,14.0,19.0,3.0,,,,90.0,65.0,7.2,13.0,0.0434932,0,,,,1.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437020,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,28.0,23.0,6.0,2.0,0.0,22.0,23.0,1.0,6.0,4.0,,,,90.0,43.0,7.6,6.0,0.00114697,0,,,,2.0,1.0,2.0,3.0,,,,,,9.0,,,,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
12437020,home,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,56.0,49.0,7.0,3.0,0.0,42.0,45.0,7.0,11.0,7.0,,,,90.0,72.0,7.4,8.0,0.00235949,0,,,,3.0,3.0,4.0,5.0,,,,,,10.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12437020,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,41.0,29.0,14.0,6.0,0.0,22.0,28.0,8.0,14.0,4.0,,,,90.0,62.0,6.8,16.0,0.0346255,0,,,,2.0,,4.0,2.0,1.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12437020,home,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,44.0,33.0,5.0,2.0,0.0,21.0,27.0,12.0,17.0,6.0,,,,90.0,65.0,6.8,15.0,0.00899801,0,,,,2.0,1.0,6.0,6.0,1.0,2.0,,,,4.0,,1.0,2.0,,,,4.0,4.0,2.0,,,,,,,,,,,,,,,
12437020,home,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,False,34.0,30.0,3.0,2.0,0.0,22.0,23.0,8.0,11.0,5.0,,,,90.0,45.0,6.9,6.0,0.00424957,0,,,,,3.0,4.0,4.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12437020,home,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,25.0,19.0,2.0,1.0,0.0,9.0,10.0,10.0,15.0,6.0,,,,82.0,45.0,8.1,8.0,0.153113,3,,Facundo Buonanotte,,2.0,1.0,8.0,8.0,4.0,1.0,2.0,2.0,1.0,2.0,,3.0,1.0,1.0,,,2.0,1.0,1.0,,facubuonanotte_,1.0,2.0,1.0,0.2968,0.803,,,,,,,,
12437020,home,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,18,18,False,23.0,18.0,2.0,1.0,0.0,5.0,6.0,13.0,18.0,3.0,,,,88.0,41.0,6.8,13.0,0.0140256,0,,,,4.0,4.0,8.0,10.0,,,2.0,,,,2.0,4.0,2.0,,1.0,,2.0,2.0,4.0,,jordanayew9,,,,,,,,,,,,,
12437020,home,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,M,10,10,False,17.0,13.0,,,0.0,6.0,6.0,7.0,13.0,4.0,,,,82.0,38.0,6.2,19.0,0.128881,0,,,,,2.0,9.0,4.0,1.0,6.0,2.0,,,,1.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,
