match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyMiss
12421251,home,Sint-Truidense VV,Loïc Lapoussin,,,loic-lapoussin,L. Lapoussin,M,,181.0,702,M,902987,EUR,827884800,F,94,94,False,29.0,19.0,7.0,3.0,0.0,8.0,11.0,12.0,23.0,,7.0,,,,,,68.0,54.0,6.7,20.0,0.118686,1,,,,3.0,5.0,1.0,1.0,4.0,3.0,2.0,,,,2.0,,5.0,5.0,1.0,1.0,,1.0,,,0.2992,1.0,,,,,1.0,,,
12421251,home,Sint-Truidense VV,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183.0,3098,M,948250,EUR,952992000,F,7,7,True,12.0,12.0,3.0,3.0,0.0,1.0,1.0,11.0,13.0,,3.0,,,,,,22.0,19.0,6.9,3.0,0.195722,2,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,2.0,,,,1.0,,1.0,0.0543,,,,1.0,,,,,
12421251,home,Sint-Truidense VV,Louis Patris,,,louis-patris,L. Patris,M,27,187.0,275,M,923972,EUR,991872000,D,19,19,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,1.0,,,,,,15.0,15.0,6.6,3.0,0.00582164,1,,,,1.0,2.0,,,2.0,1.0,,,,,,,,1.0,,1.0,,,,,0.0433,,,,1.0,,,,,
12421251,home,Sint-Truidense VV,Didier Lamkel Zé,,,didier-lamkel-ze,D. L. Zé,F,60,193.0,628,M,845272,EUR,842918400,F,10,10,True,10.0,5.0,,,0.0,1.0,3.0,4.0,7.0,,,,,,,,15.0,14.0,8.0,5.0,0.103388,2,,,2.0,,4.0,,,,,,2.0,,,,,,,,,,1.0,,1.0,0.8802,,1.0,0.8354,,1.0,,1.0,,
12421251,home,Sint-Truidense VV,Simen Juklerød,Simen,Juklerød,simen-juklerod,S. Juklerød,D,18,186.0,64,M,252515,EUR,769219200,D,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,0.008302,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421251,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00334508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190.0,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182.0,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,home,Sint-Truidense VV,Kahveh Zahiroleslam,Kahveh Zahiroleslam,,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193.0,237,M,1519355,EUR,1023926400,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188.0,108,M,826029,EUR,935366400,G,71,71,False,28.0,19.0,11.0,2.0,0.0,19.0,20.0,,8.0,,4.0,2.0,,2.0,4.0,,90.0,36.0,7.1,9.0,0.00011465,0,0.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Colin Dagba,,,dagba-colin,C. Dagba,D,2,168.0,498,M,941300,EUR,905299200,D,2,2,False,69.0,60.0,6.0,2.0,0.0,23.0,26.0,37.0,46.0,,3.0,,,,,,90.0,88.0,6.8,14.0,0.0518297,0,,,,2.0,2.0,1.0,,2.0,2.0,,,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Apostolos Konstantopoulos,,,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188.0,197,M,1033264,EUR,1028246400,D,66,66,False,59.0,55.0,8.0,5.0,0.0,34.0,34.0,21.0,25.0,4.0,2.0,,,,,,90.0,71.0,7.1,4.0,0.0178807,2,,,1.0,3.0,5.0,,,3.0,3.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,0.0683,1.0,,,1.0,,,,,
12421251,away,K. Beerschot V.A.,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186.0,287,M,904992,EUR,992390400,D,5,5,False,61.0,57.0,6.0,5.0,0.0,30.0,30.0,27.0,31.0,7.0,5.0,,,,,,90.0,75.0,7.2,5.0,0.226875,2,,2.0,1.0,4.0,3.0,,,,,,2.0,1.0,True,,,,,,1.0,1.0,2.0,,,0.1382,2.0,,,,,,,,
12421251,away,K. Beerschot V.A.,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178.0,181,M,974530,EUR,988588800,D,11,11,False,43.0,34.0,3.0,1.0,0.0,15.0,18.0,19.0,28.0,2.0,4.0,,,,,,63.0,61.0,6.6,12.0,0.0211159,0,,2.0,1.0,4.0,3.0,,,1.0,,,1.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Hakim Sahabo,Hakim Sahabo,,sahabo-hakim,H. Sahabo,M,6,183.0,470,M,1434757,EUR,1118880000,M,20,20,False,80.0,71.0,7.0,6.0,0.0,19.0,24.0,54.0,61.0,,6.0,,,,,,90.0,98.0,7.3,16.0,0.20885,0,,,,3.0,1.0,2.0,1.0,,,2.0,,1.0,,1.0,1.0,3.0,5.0,2.0,,,,,,,4.0,,,,,,,,
12421251,away,K. Beerschot V.A.,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,953,M,966452,EUR,997660800,M,16,16,False,58.0,55.0,,,0.0,20.0,22.0,35.0,37.0,,2.0,,,,,,63.0,70.0,6.6,7.0,0.0391295,0,,2.0,1.0,6.0,5.0,4.0,3.0,1.0,,1.0,,3.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,
12421251,away,K. Beerschot V.A.,Ewan Henderson,,,ewan-henderson,E. Henderson,M,20,186.0,63,M,862951,EUR,954115200,M,8,8,False,51.0,44.0,2.0,,0.0,13.0,13.0,34.0,45.0,1.0,5.0,,,,,,90.0,75.0,6.8,17.0,0.158424,1,,2.0,,8.0,3.0,4.0,3.0,,,,,1.0,,2.0,,2.0,7.0,3.0,2.0,,1.0,1.0,,0.028,1.0,,,,,,,,
12421251,away,K. Beerschot V.A.,Welat Cagro,,,cagro-welat,W. Cagro,M,47,188.0,51,M,988579,EUR,928108800,M,47,47,False,43.0,40.0,3.0,2.0,0.0,7.0,7.0,33.0,40.0,,2.0,,,,,,73.0,57.0,6.8,10.0,0.0651403,1,,,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,4.0,,1.0,,1.0,,,0.0204,,,,,,,,,
12421251,away,K. Beerschot V.A.,Rajiv Van La Parra,,,rajiv-van-la-parra,R. V. L. Parra,M,7,181.0,101,M,38096,EUR,675993600,M,77,77,False,39.0,31.0,1.0,1.0,0.0,5.0,8.0,26.0,34.0,,5.0,,,,,,90.0,69.0,6.4,20.0,0.0469138,1,,4.0,1.0,12.0,6.0,4.0,,3.0,2.0,1.0,2.0,,,1.0,,1.0,3.0,,3.0,,1.0,,,0.3514,,,,,,1.0,,,
12421251,away,K. Beerschot V.A.,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173.0,289,M,856745,EUR,981072000,F,10,10,False,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,,,81.0,13.0,6.0,5.0,0.00524304,2,,2.0,,6.0,,2.0,,,,,,1.0,,1.0,,2.0,,,,,,,2.0,0.8933,,2.0,1.0136,,,1.0,,,1.0
12421251,away,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175.0,96,M,802065,EUR,868406400,D,28,28,True,11.0,11.0,,,0.0,5.0,5.0,7.0,7.0,1.0,1.0,,,,,,27.0,23.0,6.8,2.0,0.00411876,1,,,1.0,1.0,2.0,,,1.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,0.0276,1.0,,,1.0,,,,,
12421251,away,K. Beerschot V.A.,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188.0,181,M,909965,EUR,983145600,F,25,25,True,9.0,6.0,,,0.0,1.0,2.0,5.0,8.0,,1.0,,,,,,27.0,14.0,6.4,7.0,0.00437358,0,,,,2.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,D'Margio Wright-Phillips,,,dmargio-wright-phillips,D. Wright-Phillips,F,32,170.0,82,M,1018367,EUR,1001289600,F,32,32,True,10.0,8.0,,,0.0,1.0,1.0,7.0,10.0,,1.0,,,,,,17.0,13.0,6.4,3.0,0.0082822,0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179.0,1131,M,1474689,EUR,1076976000,M,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,4.0,6.2,1.0,0.00048271,0,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Emile Doucouré,,,emile-doucoure,E. Doucouré,G,97,,188,M,1566217,EUR,1190937600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176.0,30,M,46014,EUR,594777600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186.0,75,M,990922,EUR,958435200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421251,away,K. Beerschot V.A.,Tom Reyners,,,tom-reyners,T. Reyners,F,10,169.0,57,M,965779,EUR,956188800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
