match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_interceptionWon,captain,stat_aerialLost,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock
11257601,home,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,44.0,34.0,17.0,7.0,30.0,33.0,4.0,11.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,90.0,50.0,7.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11257601,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1141,M,319857,EUR,856656000,D,39,39,False,53.0,41.0,3.0,,18.0,22.0,23.0,32.0,,7.0,,8.0,,,,,90.0,80.0,6.9,17.0,1,,,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
11257601,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,716,M,319853,EUR,833760000,D,16,16,False,84.0,74.0,7.0,2.0,58.0,61.0,16.0,23.0,4.0,9.0,8.0,5.0,,,,,90.0,102.0,7.4,12.0,0,,,,3.0,1.0,,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11257601,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3118,M,136924,EUR,720748800,D,4,4,False,94.0,84.0,7.0,1.0,70.0,74.0,14.0,20.0,4.0,6.0,4.0,9.0,,,,,90.0,107.0,7.1,12.0,1,,,,4.0,2.0,,,,2.0,1.0,1.0,,,,2.0,True,2.0,1.0,,,,,,,,,,
11257601,home,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,False,62.0,50.0,6.0,2.0,39.0,42.0,11.0,23.0,1.0,4.0,3.0,5.0,,,,,90.0,88.0,6.6,20.0,1,,,3.0,3.0,2.0,2.0,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,
11257601,home,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7458,M,355492,EUR,864691200,M,27,27,False,45.0,35.0,2.0,,17.0,20.0,19.0,27.0,2.0,5.0,,8.0,,,,,90.0,60.0,6.8,15.0,1,,,2.0,4.0,1.0,2.0,1.0,,2.0,1.0,2.0,,1.0,,2.0,,1.0,1.0,KonradLaimer,1.0,1.0,,,,,,,
11257601,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6611,M,822708,EUR,886204800,M,8,8,False,37.0,29.0,5.0,1.0,13.0,15.0,16.0,22.0,2.0,7.0,1.0,5.0,,,,,78.0,52.0,7.2,8.0,0,,,,2.0,1.0,1.0,1.0,,4.0,4.0,,,1.0,,3.0,,,,amadou_haidara04,,,,,,,,,
11257601,home,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77108,M,869856,EUR,972432000,M,17,17,False,48.0,39.0,4.0,3.0,11.0,14.0,30.0,40.0,,3.0,2.0,4.0,,,,,89.0,70.0,7.6,17.0,1,,,6.0,7.0,,2.0,,,2.0,,,1.0,2.0,2.0,,,1.0,,DomSzobo,2.0,3.0,1.0,1.0,1.0,,,,
11257601,home,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190588,M,789071,EUR,894499200,M,7,7,False,34.0,24.0,1.0,,11.0,14.0,13.0,20.0,1.0,2.0,1.0,8.0,,,,,90.0,49.0,6.5,17.0,1,,,,8.0,,2.0,,,1.0,1.0,3.0,,2.0,1.0,,,3.0,1.0,DaniOlmo,,2.0,,,,1.0,,,
11257601,home,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48776,M,769333,EUR,879465600,F,18,18,False,25.0,21.0,1.0,,3.0,3.0,18.0,23.0,,2.0,,6.0,,,,,90.0,35.0,8.1,9.0,2,,,1.0,4.0,,2.0,1.0,,,,2.0,1.0,3.0,1.0,,,,1.0,Nkunku,,2.0,1.0,1.0,1.0,1.0,1.0,,
11257601,home,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18927,M,232306,EUR,826070400,F,11,11,False,16.0,13.0,,,7.0,8.0,6.0,9.0,,4.0,,4.0,,,,,61.0,27.0,6.6,5.0,1,,,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,1.0,,timowerner,,1.0,,1.0,,,,1.0,
11257601,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1792,M,135264,EUR,771638400,F,9,9,True,9.0,6.0,1.0,1.0,,,6.0,9.0,1.0,1.0,,,,,,,29.0,17.0,6.5,7.0,3,,,,4.0,,,,1.0,,,2.0,,2.0,2.0,,,,2.0,,,,,,,,,,
