match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_errorLeadToAShot
12476543,home,Cambridge United,Brandon Njoku,brandon-njoku,B. Njoku,F,34,170.0,14,M,1630825,EUR,1106956800.0,F,34,34,False,7.0,4.0,,,0.0,,1.0,4.0,6.0,3.0,1.0,,,,,,,45.0,14.0,6.5,5.0,2,Brandon Njoku,,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,2.0,,1.0,,,1.0,,,,
12476543,home,Cambridge United,Shayne Lavery,shayne-lavery,S. Lavery,F,19,180.0,93,M,914879,EUR,913075200.0,F,19,19,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,4.0,6.0,1.0,2.0,3.0,,3.0,,45.0,23.0,7.1,5.0,3,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,,2.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,
12476543,home,Cambridge United,Sullay Kaikai,sullay-kaikai,S. Kaikai,F,11,182.0,116,M,536318,EUR,809395200.0,F,11,11,True,23.0,21.0,2.0,,0.0,8.0,8.0,13.0,18.0,1.0,,,,,,,,45.0,28.0,6.8,5.0,1,,,1.0,,,,1.0,,,1.0,,,,3.0,,,,,1.0,,,,,,,,,,
12476543,home,Cambridge United,Jubril Okedina,jubril-okedina,J. Okedina,D,2,184.0,64,M,966564,EUR,972518400.0,D,15,15,True,27.0,26.0,1.0,,0.0,11.0,11.0,15.0,17.0,3.0,1.0,1.0,,1.0,,,,24.0,30.0,6.6,2.0,0,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12476543,home,Cambridge United,Korey Smith,korey-smith,K. Smith,M,8,183.0,26,M,38114,EUR,665280000.0,M,14,14,True,32.0,28.0,3.0,2.0,0.0,19.0,21.0,9.0,11.0,1.0,,,1.0,1.0,,,,24.0,35.0,6.7,5.0,0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12476543,home,Cambridge United,Amaru Kaunda,amaru-kaunda,A. Kaunda,F,,175.0,6,M,1601689,EUR,1141344000.0,M,37,37,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,5.0,,3.0,0,Amaru Kaunda,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,
12476543,home,Cambridge United,Vicente Reyes,reyes-vicente,V. Reyes,G,39,194.0,783,M,1002946,EUR,1069200000.0,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476543,home,Cambridge United,James Gibbons,james-gibbons,J. Gibbons,D,26,174.0,14,M,845492,EUR,890006400.0,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476543,home,Cambridge United,Pete Holmes,pete-holmes,P. Holmes,M,39,,12,M,1909864,EUR,,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,Pete Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476543,away,Queens Park Rangers,Joe Walsh,joe-walsh,J. Walsh,G,13,193.0,34,M,990760,EUR,1017619200.0,G,13,13,False,37.0,29.0,9.0,2.0,0.0,28.0,30.0,1.0,7.0,,1.0,,4.0,9.0,1.0,,3.0,90.0,52.0,6.5,9.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,
12476543,away,Queens Park Rangers,Jimmy Dunne,jimmy-dunne,J. Dunne,D,3,191.0,249,M,914891,EUR,877219200.0,D,3,3,False,50.0,36.0,7.0,4.0,1.0,24.0,29.0,12.0,22.0,4.0,10.0,,6.0,10.0,,1.0,,90.0,75.0,8.0,17.0,1,,,3.0,7.0,1.0,2.0,,1.0,1.0,,3.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12476543,away,Queens Park Rangers,Liam Morrison,morrison-liam,L. Morrison,D,23,183.0,104,M,987541,EUR,1049673600.0,D,16,16,False,73.0,63.0,9.0,3.0,0.0,50.0,53.0,13.0,20.0,3.0,5.0,1.0,2.0,3.0,,,,90.0,83.0,6.9,10.0,0,,,,2.0,,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,
12476543,away,Queens Park Rangers,Jake Clarke-Salter,jake-clarke-salter,J. Clarke-Salter,D,6,188.0,145,M,791984,EUR,874886400.0,D,6,6,False,63.0,56.0,10.0,6.0,0.0,47.0,50.0,9.0,13.0,6.0,2.0,,5.0,1.0,,,,90.0,74.0,7.3,7.0,0,,,4.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,True,,,,,,,,,,,,,,,,,
12476543,away,Queens Park Rangers,Kenneth Paal,kenneth-paal,K. Paal,D,3,175.0,247,M,285997,EUR,867110400.0,D,22,22,False,33.0,31.0,3.0,3.0,0.0,18.0,19.0,13.0,15.0,4.0,9.0,1.0,2.0,3.0,,1.0,,90.0,58.0,7.3,3.0,0,,,2.0,3.0,,2.0,1.0,4.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,
12476543,away,Queens Park Rangers,Jonathan Varane,jonathan-varane,J. Varane,M,40,190.0,197,M,1118185,EUR,999907200.0,M,40,40,False,31.0,26.0,1.0,1.0,0.0,22.0,23.0,4.0,8.0,3.0,4.0,1.0,2.0,4.0,,,,65.0,41.0,6.8,8.0,1,Jonathan Varane,,,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,,
12476543,away,Queens Park Rangers,Elijah Dixon-Bonner,dixon-bonner-elijah,E. Dixon-Bonner,M,28,183.0,118,M,927355,EUR,978307200.0,M,19,19,False,39.0,35.0,2.0,2.0,0.0,17.0,20.0,18.0,24.0,3.0,4.0,1.0,1.0,3.0,,1.0,,90.0,62.0,6.9,13.0,5,,,1.0,,,,2.0,3.0,1.0,,,,3.0,5.0,,,1.0,,1.0,2.0,,1.0,,,1.0,,,,
12476543,away,Queens Park Rangers,Paul Smyth,paul-smyth,P. Smyth,F,11,174.0,115,M,842562,EUR,873849600.0,M,11,11,False,12.0,9.0,1.0,,0.0,3.0,3.0,7.0,12.0,7.0,7.0,,,4.0,,3.0,,65.0,31.0,7.4,11.0,1,,,1.0,,,,1.0,,,1.0,1.0,,,3.0,1.0,2.0,7.0,4.0,,1.0,1.0,1.0,1.0,,,,,,
12476543,away,Queens Park Rangers,Lucas Andersen,lucas-andersen,L. Andersen,M,,185.0,173,M,135263,EUR,779414400.0,M,25,25,False,20.0,17.0,1.0,1.0,0.0,7.0,9.0,11.0,14.0,3.0,1.0,1.0,,2.0,,,,45.0,26.0,7.0,6.0,1,,,1.0,,1.0,,,1.0,,1.0,3.0,,,3.0,1.0,,,,,1.0,,1.0,,,1.0,,,,
12476543,away,Queens Park Rangers,Alfie Lloyd,alfie-lloyd,A. Lloyd,F,19,180.0,54,M,1091181,EUR,1051660800.0,M,28,28,False,24.0,23.0,1.0,1.0,1.0,12.0,12.0,11.0,12.0,5.0,5.0,,2.0,3.0,,2.0,,80.0,45.0,7.2,8.0,1,,,3.0,,,,,1.0,,,2.0,,1.0,,,1.0,3.0,2.0,,5.0,,,,,,,,,
12476543,away,Queens Park Rangers,Michael Frey,michael-frey,M. Frey,F,99,189.0,392,M,134248,EUR,774576000.0,F,12,12,False,15.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,12.0,7.0,3.0,,,4.0,,,,80.0,26.0,7.4,6.0,3,,,3.0,1.0,,,,2.0,1.0,2.0,,,,1.0,,2.0,,,2.0,1.0,,1.0,1.0,,,,,,
12476543,away,Queens Park Rangers,Sam Field,sam-field,S. Field,M,26,191.0,79,M,839819,EUR,894585600.0,M,8,8,True,14.0,8.0,4.0,,0.0,6.0,9.0,2.0,5.0,3.0,,1.0,,4.0,,,,45.0,17.0,5.9,9.0,0,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,1.0
12476543,away,Queens Park Rangers,Hevertton Santos,hevertton-santos,H. Santos,D,20,182.0,175,M,1087355,EUR,980985600.0,D,23,23,True,3.0,2.0,,,0.0,1.0,1.0,2.0,4.0,1.0,1.0,,1.0,,,,,25.0,8.0,6.6,3.0,0,,,,,,,,1.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,
12476543,away,Queens Park Rangers,Lyndon Dykes,lyndon-dykes,L. Dykes,F,99,188.0,514,M,846204,EUR,813024000.0,F,9,9,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,2.0,3.0,,1.0,1.0,,1.0,,25.0,15.0,6.6,1.0,0,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12476543,away,Queens Park Rangers,Daniel Bennie,bennie-daniel,D. Bennie,M,23,181.0,140,M,1470252,EUR,1144886400.0,F,27,27,True,4.0,2.0,2.0,1.0,0.0,2.0,2.0,,3.0,1.0,1.0,,1.0,2.0,,,,10.0,8.0,6.6,4.0,0,Daniel Bennie,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,
12476543,away,Queens Park Rangers,Žan Celar,zan-celar,Ž. Celar,F,9,186.0,441,M,840740,EUR,921369600.0,F,18,18,True,,,,,0.0,,,,,3.0,,,,,,,,10.0,5.0,6.3,2.0,0,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,
12476543,away,Queens Park Rangers,Paul Nardi,paul-nardi,P. Nardi,G,16,187.0,112,M,155717,EUR,769219200.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476543,away,Queens Park Rangers,Steve Cook,steve-cook,S. Cook,D,5,185.0,128,M,42707,EUR,672019200.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476543,away,Queens Park Rangers,Alfie Tuck,alfie-tuck,A. Tuck,M,42,,21,M,1479461,EUR,1147132800.0,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476543,away,Queens Park Rangers,Rayan Kolli,kolli-rayan,R. Kolli,F,26,175.0,1730,M,1521566,EUR,1107993600.0,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,Rayan Kolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
