match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded,stat_errorLeadToAGoal
11369898,home,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,42.0,29.0,21.0,8.0,24.0,31.0,5.0,11.0,1.0,11.0,1.0,2.0,2.0,90.0,51.0,6.9,13.0,0.00222412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369898,home,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,92,M,30420,EUR,596678400,D,2,2,False,45.0,38.0,8.0,3.0,20.0,22.0,19.0,24.0,2.0,,,,,80.0,58.0,6.8,8.0,0.0516245,0,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369898,home,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,50.0,43.0,7.0,4.0,40.0,43.0,3.0,7.0,3.0,8.0,,,,80.0,54.0,6.7,7.0,0.0038562,0,,,,,,2.0,,,,,,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11369898,home,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,False,71.0,64.0,7.0,3.0,54.0,58.0,10.0,13.0,1.0,4.0,,,,90.0,78.0,7.0,9.0,0.00191435,0,,,,,,,2.0,,,1.0,,,,,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11369898,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,53.0,45.0,2.0,1.0,21.0,22.0,24.0,31.0,1.0,4.0,,,,90.0,71.0,7.8,11.0,0.0411342,1,,,,,,1.0,5.0,,1.0,3.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0106,0.0437,,,,,,,,,,,,,,,
11369898,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,43.0,38.0,1.0,,21.0,24.0,17.0,22.0,1.0,12.0,,,,90.0,56.0,6.4,9.0,0.0242109,2,Arthur Vermeeren,,3.0,,,3.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,0.507,0.6093,arthurvermeeren,1.0,2.0,1.0,,,,,,,,,,,
11369898,home,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,917,M,943114,EUR,963878400,M,8,8,False,43.0,38.0,3.0,2.0,19.0,20.0,19.0,23.0,2.0,6.0,,,,90.0,55.0,6.7,10.0,0.0244103,1,,,,,,6.0,2.0,4.0,,,,2.0,,,1.0,1.0,,4.0,,,,0.1507,,,1.0,,,1.0,,,,,,,,,,
11369898,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,11,11,False,21.0,18.0,2.0,1.0,7.0,7.0,11.0,14.0,,1.0,,,,69.0,35.0,8.2,8.0,0.259279,2,Arbnor,Muja,,,1.0,4.0,4.0,,4.0,,,,1.0,,,1.0,1.0,2.0,3.0,1.0,,0.2483,0.4598,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,
11369898,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,28.0,21.0,2.0,1.0,9.0,9.0,12.0,20.0,2.0,2.0,,,,69.0,40.0,7.8,11.0,0.0159015,1,,,1.0,,,1.0,5.0,,,2.0,1.0,,,,,1.0,3.0,3.0,,1.0,,0.4534,0.7857,,,,,,,,1.0,,,,,,,
11369898,home,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,34.0,29.0,3.0,3.0,5.0,6.0,24.0,32.0,,5.0,,,,90.0,59.0,9.4,11.0,0.124265,5,,,4.0,,1.0,3.0,11.0,,1.0,5.0,5.0,5.0,1.0,,1.0,1.0,,1.0,1.0,2.0,,1.0731,1.0411,,1.0,1.0,3.0,,1.0,,1.0,1.0,,,,,,
