match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_keyPass,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox
12514004,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,25.0,14.0,18.0,7.0,0.0,7.0,9.0,7.0,16.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,90.0,29.0,7.1,11.0,0.00114454,0,0.1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514004,home,Boavista,Pedro Gomes,pedro-gomes,P. Gomes,D,185,91,M,1393993,EUR,1054684800,D,15,15,False,27.0,26.0,,,0.0,17.0,18.0,9.0,9.0,1.0,4.0,1.0,2.0,,,,90.0,42.0,7.0,2.0,0.00778955,1,,Pedro Gomes,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3305,,,,,,,,,,,,,,
12514004,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,64.0,49.0,17.0,7.0,0.0,38.0,40.0,12.0,26.0,1.0,3.0,2.0,7.0,,,,90.0,78.0,7.1,18.0,0.197488,1,,,1.0,6.0,2.0,2.0,2.0,,1.0,4.0,,,,3.0,0.0299,26,2.0,1.0,1.0,1.0,,,,,,,,,
12514004,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,False,57.0,50.0,8.0,6.0,0.0,35.0,38.0,15.0,19.0,3.0,4.0,3.0,8.0,,,,90.0,66.0,7.4,7.0,0.0123164,0,,Filipe,,1.0,,1.0,1.0,,,3.0,,,,1.0,,20,,,,,Ferreira,,,,,,,,
12514004,home,Boavista,Joel Silva,joel-silva,J. Silva,M,185,56,M,1393991,EUR,1044921600,D,16,16,False,18.0,16.0,,,0.0,9.0,10.0,9.0,12.0,,5.0,2.0,3.0,1.0,,,90.0,44.0,7.4,9.0,0.0388281,1,,Joel Silva,3.0,7.0,1.0,,,,1.0,1.0,4.0,3.0,2.0,,0.0291,26,4.0,2.0,,2.0,,3.0,1.0,,,,,,
12514004,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,2,2,False,21.0,18.0,3.0,3.0,0.0,9.0,10.0,9.0,11.0,2.0,4.0,,3.0,1.0,,,54.0,25.0,6.9,4.0,0.156257,0,,,2.0,3.0,,,,,,,1.0,1.0,,,,2,,,,,,1.0,,,,,,,
12514004,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,False,29.0,22.0,,,0.0,10.0,11.0,12.0,18.0,2.0,5.0,1.0,6.0,1.0,,,76.0,41.0,7.0,8.0,0.0143953,3,,Ilija,2.0,4.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,0.2482,8,,,,1.0,Vukotić,,,1.0,0.1153,,,,
12514004,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,24.0,19.0,1.0,,0.0,6.0,7.0,13.0,18.0,2.0,8.0,1.0,2.0,3.0,,,89.0,47.0,7.3,10.0,0.019517,2,,,3.0,7.0,1.0,2.0,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,0.2005,7,1.0,,,1.0,,2.0,,,,,,,
12514004,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,36.0,25.0,5.0,2.0,0.0,13.0,15.0,12.0,21.0,2.0,10.0,1.0,2.0,3.0,,,90.0,51.0,7.7,11.0,0.0370376,1,,,,2.0,1.0,,,,1.0,3.0,5.0,4.0,,1.0,0.0301,42,,,,,,,,,,True,,,
12514004,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,M,7,7,False,24.0,18.0,1.0,1.0,0.0,7.0,7.0,14.0,30.0,,1.0,,5.0,1.0,,,90.0,49.0,7.6,21.0,0.171121,4,,,,2.0,,,,,2.0,,,,3.0,1.0,0.1688,11,13.0,3.0,,3.0,,1.0,,1.0,0.2225,,1.0,1.0,
12514004,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,16.0,12.0,1.0,1.0,0.0,4.0,5.0,8.0,11.0,1.0,7.0,,1.0,5.0,,,90.0,35.0,7.0,10.0,0.00873492,5,,,2.0,5.0,,2.0,1.0,1.0,3.0,,,,4.0,2.0,0.5179,11,,,1.0,,,,,2.0,0.4142,,,,
