match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,stat_keyPass,captain,stat_unsuccessfulTouch,stat_dispossessed,stat_outfielderBlock,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_punches,stat_goalAssist,stat_goals
11067427,home,Coritiba,Islam Slimani,islam-slimani,I. Slimani,F,19,188,7438,M,238708,EUR,582595200,F,9,9,False,17.0,13.0,1.0,,3.0,3.0,10.0,14.0,1.0,,,,,90.0,27.0,6.9,8.0,0.0239871,4,,,,3.0,4.0,5.0,1.0,2.0,2.0,,,,1.0,0.4428,0.4115,,,5.0,,,,,,2.0,,4.0,,,1.0,1.0,islamslimani09,,,
11067427,home,Coritiba,Maurício Garcez,mauricio-garcez,Maurício Garcez,M,31,183,350,M,1050353,EUR,858470400,F,33,33,True,19.0,16.0,1.0,,1.0,1.0,16.0,21.0,2.0,,,,,45.0,37.0,7.1,7.0,0.0988839,1,,3.0,1.0,1.0,2.0,7.0,,1.0,,,3.0,2.0,1.0,0.2404,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,
11067427,home,Coritiba,Jesé Rodríguez,jese-rodriguez,Jesé,F,10,178,1127,M,110781,EUR,730684800,F,11,11,True,14.0,12.0,,,1.0,2.0,12.0,13.0,,5.0,,,,26.0,16.0,6.5,3.0,0.148369,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11067427,home,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,D,83,83,True,14.0,13.0,3.0,2.0,4.0,4.0,10.0,13.0,1.0,3.0,,,,20.0,25.0,6.4,3.0,0.0386957,1,,3.0,1.0,,1.0,1.0,,1.0,,2.0,,,1.0,0.0112,,,,1.0,,,,,,,,,,,,,,,,
11067427,home,Coritiba,Edu,edu,Edu,F,9,180,327,M,868864,EUR,731289600,F,99,99,True,7.0,6.0,,,4.0,4.0,3.0,4.0,,,,,,14.0,9.0,6.6,1.0,0.175063,1,,1.0,1.0,,,1.0,,,,,,,,0.023,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
11067427,home,Coritiba,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,F,21,21,True,13.0,10.0,2.0,2.0,5.0,6.0,5.0,7.0,,1.0,,,,13.0,19.0,6.6,4.0,0.019933,1,,,,,3.0,3.0,,,,,2.0,1.0,2.0,0.0112,,Lucas Barbosa,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,
11067427,home,Coritiba,Luan Polli,luan-polli,Luan Polli,G,,189,94,M,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,home,Coritiba,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,home,Coritiba,Diogo Batista de Souza,diogo-batista-de-souza,D. B. d. Souza,D,25,173,100,M,1588320,EUR,1062115200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Diogo,Batista de Souza,,,,,,,,,,,,,,,,,
11067427,home,Coritiba,Gabriel Silva,gabriel-silva,G. Silva,M,19,180,190,M,1176796,EUR,1025654400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Gabriel,Silva Azevedo Figueiredo,,,,,,,,,,,,,,,,,
11067427,home,Coritiba,Fransérgio,fransergio,Fransérgio,M,20,187,104,M,84847,EUR,656208000,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,home,Coritiba,Andrey,andrey,Andrey,M,5,176,251,M,822513,EUR,887500800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,home,Coritiba,Andreas Samaris,andreas-samaris,A. Samaris,M,,189,311,,108398,EUR,613699200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,29.0,19.0,22.0,12.0,9.0,10.0,10.0,19.0,1.0,14.0,1.0,2.0,3.0,90.0,38.0,7.5,10.0,0.0011915,0,0.4685,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,1.0,,
11067427,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,23.0,18.0,,,12.0,15.0,6.0,8.0,2.0,5.0,,,,90.0,52.0,6.9,16.0,0.00324967,0,,,,1.0,3.0,8.0,,,,2.0,5.0,4.0,1.0,,,,,3.0,1.0,,,,,,,1.0,,,,,,,,
11067427,away,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,34.0,25.0,10.0,5.0,17.0,20.0,8.0,14.0,9.0,3.0,,,,90.0,46.0,7.3,9.0,0.0034498,0,,,,,2.0,3.0,,,,,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,
11067427,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,42.0,35.0,6.0,3.0,21.0,23.0,14.0,20.0,4.0,5.0,,,,90.0,54.0,6.9,9.0,0.00265311,1,,1.0,,4.0,6.0,3.0,,,1.0,1.0,1.0,1.0,,0.024,0.1103,,,2.0,1.0,,,,,,,,1.0,,,,,,,
11067427,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,D,20,20,False,30.0,20.0,3.0,,8.0,10.0,12.0,22.0,2.0,3.0,,,,90.0,62.0,6.4,20.0,0.00462315,0,,2.0,,2.0,6.0,5.0,,,,2.0,,,1.0,,,,,2.0,2.0,3.0,1.0,2.0,,,,1.0,,,,,,,,
11067427,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,15.0,7.0,5.0,2.0,4.0,6.0,3.0,9.0,2.0,1.0,,,,67.0,25.0,6.6,9.0,0.00443344,1,,,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,0.0342,0.0474,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,
11067427,away,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,33.0,25.0,4.0,2.0,12.0,14.0,13.0,20.0,6.0,5.0,,,,90.0,52.0,8.5,9.0,0.0111813,1,,1.0,,2.0,3.0,8.0,,,1.0,1.0,2.0,1.0,1.0,0.0197,0.494,,,4.0,,,,2.0,,1.0,,,,2.0,,,R14niele,,1.0,1.0
11067427,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,31,31,False,17.0,13.0,1.0,,2.0,3.0,11.0,14.0,,4.0,,,,81.0,27.0,6.7,6.0,0.0550619,0,,,,1.0,6.0,4.0,,,,1.0,1.0,,2.0,,,,,2.0,3.0,,,1.0,,1.0,,2.0,,2.0,,,,,,
11067427,away,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,F,29,29,False,19.0,16.0,1.0,,6.0,7.0,12.0,17.0,,8.0,,,,81.0,43.0,7.5,14.0,0.0803687,1,,5.0,2.0,,2.0,7.0,,,,1.0,5.0,3.0,,0.1549,,,,,1.0,2.0,1.0,1.0,1.0,2.0,,6.0,,,,,,,1.0,
11067427,away,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,21.0,5.0,1.0,,1.0,2.0,4.0,19.0,1.0,6.0,,,,90.0,35.0,7.3,23.0,0.00162526,1,,,,3.0,8.0,9.0,,,1.0,1.0,,,1.0,0.0445,0.5256,,,7.0,1.0,2.0,1.0,2.0,,,,3.0,3.0,,,1.0,,,,1.0
11067427,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,False,16.0,11.0,1.0,,7.0,10.0,4.0,6.0,,5.0,,,,62.0,26.0,6.7,9.0,0.00191221,1,,,,1.0,2.0,3.0,,1.0,,,,,,0.0331,,,,1.0,,,,2.0,,,,2.0,1.0,1.0,,,,,,
11067427,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,1.0,,,,28.0,10.0,6.6,2.0,0.0138428,0,,,,1.0,3.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,
11067427,away,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,True,13.0,11.0,,,5.0,5.0,8.0,13.0,,3.0,,,,23.0,26.0,7.3,8.0,0.0540651,1,,5.0,2.0,,3.0,3.0,,,1.0,,1.0,1.0,1.0,0.0569,0.0575,Denilson,,,,,,2.0,,2.0,,1.0,2.0,,,,,,1.0,
11067427,away,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,9.0,2.0,6.5,,0.00013133,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,7.0,6.0,1.0,,1.0,1.0,5.0,6.0,1.0,1.0,,,,9.0,11.0,7.3,2.0,0.0185809,1,,,,,2.0,,,,1.0,,,,1.0,0.0277,0.4289,,,,,,,,,,,,1.0,,,,,,,1.0
11067427,away,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Juan Pablo,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Emerson Ramon,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Calebe Costa,calebe-costa,C. Costa,M,5,187,51,M,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067427,away,Cuiabá,Pablinho,pablinho,Pablinho,F,18,180,26,M,1465710,EUR,1064016000,F,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
