match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,captain,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_lastManTackle,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed
10665980,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,33.0,8.0,29.0,4.0,5.0,6.0,3.0,27.0,1.0,1.0,4.0,10.0,2.0,4.0,5.0,4.0,90.0,47.0,7.5,25.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665980,home,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,80,80,False,28.0,22.0,3.0,1.0,13.0,16.0,9.0,13.0,,8.0,,4.0,,,,,61.0,51.0,6.8,11.0,0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10665980,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,25.0,21.0,4.0,3.0,18.0,21.0,3.0,4.0,,1.0,5.0,2.0,,,,,90.0,37.0,6.9,4.0,0,,1.0,1.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10665980,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,25.0,17.0,10.0,5.0,15.0,20.0,2.0,5.0,,1.0,6.0,,,,,,90.0,32.0,6.8,8.0,0,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,
10665980,home,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,False,36.0,19.0,17.0,4.0,14.0,19.0,5.0,17.0,1.0,4.0,8.0,2.0,,,,,90.0,57.0,7.3,18.0,0,,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,
10665980,home,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,3,3,False,17.0,12.0,1.0,,7.0,10.0,5.0,7.0,1.0,1.0,1.0,1.0,,,,,61.0,30.0,6.2,8.0,0,,1.0,4.0,,,3.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
10665980,home,Al-Fayha,Paulinho Paula,paulinho-paula,Paulinho,M,18,173.0,1795,M,879902,EUR,852681600,M,18,18,False,26.0,20.0,3.0,1.0,9.0,11.0,11.0,16.0,,7.0,3.0,9.0,,,,,90.0,44.0,8.3,9.0,2,1.0,2.0,10.0,2.0,1.0,2.0,5.0,2.0,,1.0,4.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10665980,home,Al-Fayha,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,66,66,False,14.0,10.0,1.0,,5.0,6.0,5.0,8.0,1.0,3.0,1.0,4.0,,,,,44.0,18.0,6.4,4.0,0,,1.0,4.0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,
10665980,home,Al-Fayha,Victor Ruiz,victor-ruiz,V. Ruiz,M,77,172.0,64,M,975496,EUR,752198400,M,10,10,False,30.0,23.0,1.0,,13.0,16.0,10.0,17.0,,3.0,1.0,3.0,,,,,80.0,47.0,6.3,15.0,0,3.0,,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,
10665980,home,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,False,24.0,21.0,1.0,1.0,5.0,6.0,17.0,19.0,,1.0,,6.0,,,,,80.0,36.0,6.6,7.0,3,1.0,,6.0,1.0,,,,,2.0,1.0,4.0,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,
