match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_errorLeadToAGoal,stat_aerialWon,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_penaltyConceded,captain,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot,stat_blockedScoringAttempt
12451075,home,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,45.0,32.0,23.0,13.0,0.0,25.0,30.0,7.0,15.0,3.0,7.0,5.0,1.0,5.0,1.0,1.0,90.0,57.0,7.3,13.0,0.00113762,0,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,,1002033,EUR,1034812800,D,22,22,False,33.0,27.0,1.0,,0.0,21.0,23.0,6.0,12.0,3.0,12.0,,,,,,90.0,63.0,7.2,17.0,0.00267992,2,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,0.5642,0.0862,,,,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,,1063237,EUR,1025740800,D,4,4,False,21.0,14.0,4.0,,0.0,12.0,16.0,2.0,5.0,3.0,4.0,,,,,,90.0,30.0,5.7,9.0,0.00098322,0,,,1.0,2.0,,,,,,,1.0,,,2.0,2.0,,,,Saïdou,Sow,1.0,1.0,1.0,,,,,,,,,,,,
12451075,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,,1170197,EUR,1040774400,D,5,5,False,48.0,38.0,4.0,,0.0,32.0,35.0,6.0,13.0,3.0,4.0,,,,,,90.0,64.0,6.1,15.0,0.00430448,0,,,5.0,4.0,,1.0,,,,,1.0,2.0,,1.0,,2.0,,,Abakar Sylla,,2.0,,,2.0,,,,,,,,,,,
12451075,home,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,,963298,EUR,1030320000,M,26,26,False,16.0,13.0,2.0,2.0,0.0,3.0,3.0,12.0,17.0,,1.0,,,,,,90.0,35.0,6.4,10.0,0.14938,2,,4.0,6.0,4.0,,,1.0,2.0,,,,,,1.0,2.0,1.0,0.1875,,,,1.0,,,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,
12451075,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,M,29,29,False,32.0,22.0,6.0,1.0,0.0,14.0,16.0,8.0,16.0,6.0,4.0,,,,,,89.0,49.0,6.7,13.0,0.00606291,0,,,4.0,3.0,,,,,,,,,,2.0,,4.0,,,Ismael Doukoure,,,2.0,,1.0,,2.0,2.0,,1.0,,,,,,
12451075,home,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,43.0,39.0,1.0,,0.0,27.0,29.0,12.0,14.0,,8.0,,,,,,90.0,64.0,7.2,8.0,0.014659,0,,,3.0,13.0,,,,,,,5.0,6.0,4.0,1.0,4.0,,,,Andrey Santos,,,,,3.0,,3.0,,,1.0,,,,,,
12451075,home,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,diegzyyy,1142233,EUR,1091750400,M,7,7,False,42.0,32.0,4.0,4.0,1.0,20.0,23.0,13.0,20.0,1.0,6.0,,,,,,90.0,61.0,6.5,18.0,0.513771,0,,1.0,7.0,4.0,,2.0,,,,,3.0,,,2.0,1.0,2.0,,,Diego,Moreira,2.0,,,3.0,1.0,2.0,,,1.0,1.0,,,,,
12451075,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,,1128532,EUR,1073088000,F,19,19,False,27.0,25.0,1.0,,0.0,17.0,18.0,8.0,10.0,,5.0,,,,,,89.0,43.0,6.3,12.0,0.0353777,0,,1.0,8.0,4.0,,1.0,,,,,,1.0,1.0,4.0,2.0,3.0,,,Habib,Diarra,1.0,,,1.0,,3.0,,,,,True,,,,
12451075,home,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,,962068,EUR,1021507200,F,15,15,False,29.0,23.0,1.0,1.0,0.0,15.0,18.0,8.0,12.0,1.0,4.0,,,,,,84.0,33.0,6.6,7.0,0.00846924,0,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,Sebastian Nanasi,,1.0,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,False,11.0,9.0,,,0.0,6.0,6.0,3.0,5.0,,3.0,,,,,,90.0,26.0,6.7,10.0,0.00983116,1,,,6.0,8.0,,2.0,,,1.0,,,2.0,,6.0,4.0,1.0,0.0335,0.0118,,,3.0,,,2.0,,,,,,,,1.0,,,
12451075,home,RC Strasbourg,Caleb Wiley,caleb-wiley,C. Wiley,D,26,178,2780,M,,1035645,EUR,1103673600,D,12,12,True,8.0,6.0,1.0,,0.0,3.0,3.0,3.0,5.0,,1.0,,,,,,16.0,9.0,5.9,3.0,0.00298825,0,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193,841,M,,1536782,EUR,1150329600,M,17,17,True,8.0,5.0,,,0.0,4.0,6.0,1.0,3.0,,2.0,,,,,,1.0,10.0,,5.0,0.00049451,0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,Pape Diong,,,,,1.0,,,,,,,,,,,
12451075,home,RC Strasbourg,Miloš Luković,milos-lukovic,M. Luković,F,22,184,1063,M,,1165974,EUR,1132272000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,10.0,1.0,6.5,,0.00027547,0,,,,,,,,,,,,,,,,,,,Milos Lukovic,,,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,,1087805,EUR,980640000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Marvin Senaya,,,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,,1130942,EUR,1060214400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451075,home,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,,1197153,EUR,1052611200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
