match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_blockedScoringAttempt,stat_interceptionWon,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_bigChanceCreated,stat_totalOffside,captain,stat_goals,stat_penaltyConceded,stat_penaltyWon,stat_punches,stat_hitWoodwork,stat_penaltyMiss
11391262,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,20.0,20.0,3.0,3.0,0.0,18.0,18.0,2.0,2.0,6.0,1.0,1.0,1.0,3.0,90.0,28.0,7.0,0.00057173,0,-0.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391262,home,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,54.0,48.0,2.0,2.0,0.0,32.0,34.0,18.0,24.0,6.0,,,,,90.0,79.0,6.7,0.295627,0,,4.0,2.0,1.0,6.0,7.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391262,home,Olympique Lyonnais,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,12,12,False,55.0,52.0,6.0,5.0,0.0,41.0,42.0,11.0,13.0,3.0,,,,,90.0,64.0,7.0,0.00503318,1,,,,3.0,,5.0,,,,3.0,2.0,1.0,,5.0,,1.0,2.0,0.0272,,,,,,,,,,,,,,,,,,,
11391262,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,False,59.0,50.0,6.0,2.0,0.0,40.0,43.0,10.0,16.0,3.0,,,,,90.0,69.0,6.9,0.00675888,1,,,,6.0,,6.0,,,,6.0,,,,9.0,,,,0.0245,1.0,1.0,,,,,,,,,,,,,,,,,
11391262,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,65.0,60.0,3.0,,0.0,35.0,35.0,26.0,34.0,3.0,,,,,89.0,85.0,6.7,0.067291,3,,4.0,1.0,1.0,3.0,2.0,1.0,,,1.0,,,1.0,9.0,,2.0,1.0,0.8048,,4.0,tagliafico3,2.0,1.0,2.0,0.0325,,,,,,,,,,,,
11391262,home,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,31,31,False,78.0,72.0,7.0,5.0,0.0,37.0,39.0,35.0,39.0,5.0,,,,,90.0,82.0,7.2,0.243404,0,,,,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,7.0,1.0,,,,,,Mati,,,1.0,,1.0,,,,,,,,,,,
11391262,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,False,40.0,35.0,2.0,2.0,0.0,8.0,8.0,29.0,36.0,4.0,,,,,69.0,62.0,7.3,0.163347,4,,4.0,2.0,,4.0,3.0,,3.0,2.0,,1.0,,1.0,15.0,2.0,3.0,2.0,0.4103,1.0,,rayan_cherki,,,,,,1.0,,,,,,,,,,
11391262,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,66.0,56.0,5.0,3.0,0.0,18.0,20.0,38.0,49.0,3.0,,,,,90.0,90.0,7.7,0.0871226,1,,3.0,,,3.0,6.0,2.0,,2.0,1.0,3.0,2.0,1.0,17.0,2.0,1.0,3.0,0.0204,,2.0,,,,1.0,,,2.0,2.0,,,,,,,,,
11391262,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,39.0,35.0,2.0,2.0,0.0,19.0,19.0,16.0,21.0,1.0,,,,,68.0,48.0,6.9,0.0606093,2,,1.0,,1.0,1.0,4.0,,,1.0,,1.0,1.0,2.0,6.0,1.0,,,0.4472,,,,1.0,2.0,,0.8766,,,,,,,,,,,,
11391262,home,Olympique Lyonnais,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11234,M,354808,EUR,808012800,M,17,17,False,37.0,34.0,2.0,1.0,1.0,11.0,12.0,23.0,27.0,3.0,,,,,69.0,52.0,7.4,0.549897,1,,2.0,,,6.0,1.0,1.0,3.0,3.0,,,,,13.0,3.0,,3.0,0.0578,,,said_benrahma11,,1.0,,0.1527,,1.0,,2.0,2.0,,,,,,,
