match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot,stat_clearanceOffLine
11407505,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,41.0,23.0,31.0,13.0,16.0,19.0,7.0,22.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,90.0,51.0,7.3,19.0,0.00178805,0,0.0778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,D,15,15,False,80.0,71.0,12.0,6.0,36.0,39.0,36.0,43.0,1.0,7.0,,,,,,90.0,90.0,7.3,11.0,0.0383218,0,,True,2.0,1.0,4.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,57.0,49.0,6.0,2.0,39.0,44.0,10.0,13.0,5.0,7.0,,,,,,90.0,71.0,7.7,8.0,0.00515805,2,,,,,3.0,6.0,4.0,9.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,0.0652,,,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,45.0,40.0,2.0,,21.0,22.0,19.0,23.0,2.0,6.0,,,,,,90.0,57.0,7.4,6.0,0.0122774,1,,,,,,2.0,2.0,7.0,1.0,,1.0,2.0,,,1.0,3.0,0.0099,1.0,1.0,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,45.0,39.0,3.0,3.0,19.0,23.0,21.0,30.0,,5.0,,,,,,64.0,71.0,6.8,18.0,0.0202473,3,,,8.0,1.0,,2.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,1.0,,0.0781,,,1.0,2.0,3.0,,,,,,,,,,,,,,
11407505,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,53.0,42.0,6.0,4.0,15.0,17.0,27.0,36.0,,2.0,,,,,,90.0,72.0,7.5,14.0,0.0289356,1,,,,,1.0,4.0,5.0,11.0,1.0,,3.0,4.0,3.0,1.0,1.0,3.0,0.0806,1.0,2.0,1.0,,,,,ederson99,,,,,,,,,,,
11407505,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,False,47.0,45.0,4.0,2.0,23.0,23.0,22.0,24.0,1.0,6.0,,,,,,90.0,59.0,7.9,4.0,0.346601,2,,,,,1.0,2.0,5.0,5.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,,0.0453,,3.0,1.0,,2.0,,,pasalicmario,1.0,1.0,1.0,,,,,,,,
11407505,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,44.0,34.0,1.0,,17.0,20.0,17.0,25.0,2.0,6.0,,,,,,89.0,60.0,6.5,15.0,0.00822495,0,,,1.0,,2.0,3.0,5.0,3.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11407505,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,F,7,7,False,45.0,37.0,2.0,,13.0,14.0,26.0,34.0,,8.0,,,,,,83.0,66.0,7.4,15.0,0.150519,1,,,3.0,2.0,,2.0,3.0,8.0,,,1.0,3.0,2.0,,,2.0,0.077,2.0,1.0,2.0,,2.0,,,teunkoopmeiners,1.0,,,1.0,,,,,,,
11407505,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,90,90,False,15.0,9.0,2.0,1.0,1.0,1.0,8.0,14.0,1.0,1.0,,,,,,64.0,33.0,7.1,12.0,0.0249158,4,,,,,1.0,1.0,4.0,4.0,1.0,,1.0,,,,3.0,2.0,0.4622,2.0,2.0,1.0,,4.0,,,scamacca,1.0,,1.0,1.0,1.0,1.0,1.0,0.814,,,
11407505,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,34.0,26.0,1.0,1.0,4.0,5.0,25.0,35.0,,3.0,,,,,,89.0,56.0,7.9,19.0,0.310384,2,,,6.0,3.0,,,4.0,1.0,,,1.0,,,,,1.0,0.1349,3.0,5.0,1.0,,4.0,,,molalookman,,,,2.0,,,1.0,0.6495,1.0,,
11407505,home,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,D,21,21,True,14.0,11.0,1.0,1.0,3.0,3.0,8.0,13.0,,,,,,,,26.0,22.0,6.8,8.0,0.0667543,0,,,2.0,,,,3.0,1.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,119242,EUR,671760000,F,9,9,True,16.0,10.0,,,1.0,2.0,9.0,15.0,,2.0,,,,,,26.0,23.0,6.8,10.0,0.0988835,1,,,1.0,,,1.0,3.0,2.0,,,,,,,1.0,1.0,0.1404,2.0,1.0,1.0,,,,,luisfmuriel9,,,,,,,,,,,
11407505,home,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,25,25,True,6.0,5.0,,,1.0,1.0,4.0,5.0,2.0,,,,,,,13.0,9.0,6.6,2.0,0.0665948,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11407505,home,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,D,3,3,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,1.0,3.0,,1.0,0.00135159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,M,59,59,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,5.666e-05,0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,Miranchuk,,,,,,,,,,,
11407505,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,,,,,
11407505,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Pietro Comi,pietro-comi,P. Comi,D,6,180,119,M,1525551,EUR,1118448000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407505,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,cdk,,,,,,,,,,,
11407505,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,24.0,12.0,22.0,10.0,5.0,6.0,7.0,18.0,1.0,7.0,1.0,2.0,2.0,,,90.0,35.0,6.6,12.0,0.00199961,0,0.4635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11407505,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,21.0,15.0,4.0,2.0,6.0,7.0,9.0,14.0,,1.0,,,,,,83.0,36.0,7.4,11.0,0.273698,0,,,,,3.0,1.0,5.0,4.0,,,,2.0,2.0,1.0,,,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,
11407505,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,20.0,15.0,4.0,1.0,14.0,16.0,1.0,4.0,7.0,3.0,,,,,,90.0,32.0,7.3,5.0,0.00020008,0,,,,,2.0,1.0,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
11407505,away,Lecce,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,False,34.0,29.0,2.0,1.0,27.0,30.0,2.0,4.0,4.0,5.0,,,,,,90.0,46.0,6.9,5.0,0.00052337,0,,,,,1.0,,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,Toubaahmed59,,,,,,,,,,,
11407505,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,51.0,39.0,12.0,5.0,18.0,21.0,22.0,36.0,7.0,9.0,,,,,,90.0,84.0,7.6,21.0,0.0467918,1,,,6.0,1.0,,,,7.0,,,2.0,3.0,2.0,,1.0,,0.0208,,1.0,4.0,,,,,,4.0,,,,,,,,,,
